commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_58,48,97,21,53,20,12,54,51,93,13,70,45,40,19,63,20,32,72,43,39,46,92,92,100,91,68,5,91,84,56,9,24,14,50,79,11,2,23,3,66,8,12,16,38,59,39,39,96,83,22,4,84,91,3,68,2,13,19,16,93,28,46,42,38,31,38,70,58,88,37,39,80,74,37,45,37,35,12,10,30,69,45,74,40,70,55,60,2,85,15,42,90,87,35,73,80,90,49,71,12,20,59,10,85,45,62,68,9,41,74,70,79,73,15,65,34,44,63,49,67,76,95,31,86,13,94,39,93,94,45,50,6,88,80,20,64,56,57,46,84,34,69,44,34,35,83,93,62,90,51,67,3,49,61,15,9,5,96,90,90,47,15,29,36,44,46,51,35,79,57,22,77,10,45,49,3,14,46,19,29,66,14,30,83,90,98,98,98,13,45,45,32,98,82,56,40,70,27,75,96,1,91,52,48,52,40,74,18,82,59,67,14,35,74,63,58,27,55,28,81,39,39,76,26,74,2,69,18,46,96,93,9,69,90,52,12,65,94,49,47,40,89,81,70,100,44,68,99,48,49,35,29,43,63,60,52,81,18,69,37,35,50,68,33,40,40,5,55,69,18,37,80,44,66,42,98,3,3,12,66,43,10,98,83,25,55,95,15,43,6,84,85,55,37,58,56,52,40,40,17,48,85,55,72,8,20,59,57,70,17,95,69,22,26,75,97,94,100,25,57,26,19,32,91,83,70,50,19,85,54,29,78,93,99,49,44,14,29,84,29,88,90,5,12,32,21,7,26,4,12,64,23,41,73,46,38,50,92,14,98,89,56,17,25,13,53,7,25,22,66,90,35,62,2,72,22,3,62,89,98,75,28,20,3,94,38,78,76,74,20,42,53,2,20,51,77,95,41,99,82,26,73,56,68,41,81,82,60,36,37,64,86,40,10,65,40,94,91,38,51,23,17,92,56,88,65,32,33,58,60,13,31,33,45,53,56,61,70,97,100,45,15,48,85,85,41,79,1,19,11,21,60,4,99,69,73,77,86,17,69,22,44,15,40,65,93,53,18,26,26,27,19,16,26,56,35,30,25,30,82
k_59,99,33,51,55,65,63,59,100,20,54,12,56,65,76,81,20,85,71,33,94,98,78,94,38,75,62,83,79,98,91,97,35,51,71,19,68,60,76,15,34,68,17,55,70,56,1,16,34,57,12,14,24,57,4,30,56,73,1,68,73,29,91,34,14,76,49,57,86,46,67,62,75,16,99,3,79,98,2,14,10,90,2,96,46,18,93,62,81,83,77,62,71,83,48,92,81,90,61,49,78,36,47,83,48,18,14,1,20,3,46,91,46,66,62,98,47,17,80,55,63,74,14,71,1,87,15,20,33,66,58,10,41,54,57,70,91,92,73,81,81,14,23,79,94,67,34,76,39,92,8,23,5,24,76,32,23,62,32,70,64,47,52,45,2,20,57,51,86,81,47,79,3,3,72,89,37,10,42,6,57,54,29,39,10,79,1,58,41,17,32,91,49,67,27,32,1,82,18,57,52,75,97,52,28,3,16,50,41,61,36,49,74,5,28,37,35,57,3,66,45,60,65,20,61,22,43,3,97,53,65,92,79,75,49,23,40,93,36,72,78,92,6,24,81,94,51,21,76,95,97,62,6,57,92,40,38,82,32,8,52,85,67,53,37,3,92,37,90,74,28,2,32,96,10,37,9,80,48,45,32,86,100,18,51,47,32,85,51,59,76,19,59,61,4,3,21,20,75,34,46,11,50,69,30,22,62,87,20,57,44,74,48,73,45,87,68,20,89,13,9,12,5,7,50,85,42,36,86,69,77,12,8,96,99,70,99,7,43,84,70,94,74,65,7,57,74,99,76,68,69,77,52,9,5,27,62,48,28,70,87,40,47,32,17,51,92,13,84,47,54,35,60,51,48,10,8,48,46,24,99,95,10,97,16,93,39,44,45,44,81,70,88,61,43,70,18,50,81,37,76,31,21,61,73,88,62,39,81,51,48,55,10,18,83,75,82,20,60,97,9,1,55,63,42,57,12,99,8,26,35,49,55,27,18,73,45,68,40,53,83,20,82,51,62,83,5,42,8,38,5,13,13,17,84,7,43,15,28,68,67,40,69,80,70,56,39,47,97,83,17,60,59,26,85,6,99,64,31,49,52
k_60,2,91,68,84,65,74,20,97,98,66,32,61,2,55,91,44,59,80,1,56,97,24,27,31,59,30,31,99,75,10,64,30,56,24,83,16,13,90,97,90,58,88,52,88,54,3,32,39,6,76,34,23,33,37,54,11,20,84,87,1,68,66,54,23,55,14,75,85,67,43,26,6,77,74,3,55,4,40,1,1,64,17,51,88,35,5,59,65,19,55,57,54,40,27,79,65,85,95,18,65,79,42,67,36,39,3,50,59,9,71,67,20,1,14,49,94,13,11,45,53,97,41,34,88,72,49,15,21,60,95,59,20,18,90,38,23,61,61,50,76,28,2,34,68,71,65,70,36,42,35,47,56,10,32,26,46,34,26,43,23,38,79,89,38,9,9,88,40,19,59,4,32,68,98,54,49,40,67,54,69,71,60,43,55,52,69,85,95,44,37,68,96,21,89,71,69,56,11,60,88,8,55,7,82,64,93,37,30,88,59,49,62,54,23,6,3,92,61,22,62,62,24,22,39,21,48,46,79,70,92,56,43,84,38,21,32,59,15,56,1,6,62,8,66,40,92,16,94,66,43,4,61,76,52,38,47,30,82,53,25,46,39,36,67,31,10,11,99,65,63,38,43,70,82,77,91,47,40,2,49,99,95,71,10,5,94,75,24,68,5,89,100,27,65,28,54,44,85,15,50,88,98,95,55,98,100,49,8,88,31,92,86,19,24,49,56,99,26,81,21,74,69,90,37,84,43,55,3,8,40,87,58,7,35,4,41,96,33,31,1,8,40,97,38,65,38,9,34,26,57,41,48,27,59,18,28,35,90,25,4,71,9,45,53,84,84,69,54,28,92,50,45,36,61,76,15,98,69,52,56,54,99,80,76,24,82,48,91,82,96,60,53,5,80,68,29,84,17,56,11,27,53,78,38,48,72,49,97,29,98,62,70,83,83,83,70,92,56,26,78,42,88,73,78,50,65,51,61,50,75,2,42,58,22,56,53,57,5,40,64,27,80,87,53,8,32,38,94,62,57,68,50,20,88,38,75,11,77,45,92,43,80,84,46,40,21,43,64,49,57,32,75,14,52,86,90,60,18,98,70
k_61,43,3,82,12,72,84,54,32,14,2,19,85,36,81,11,32,67,68,1,16,12,31,46,35,64,77,68,68,9,88,50,93,78,83,98,75,92,25,18,10,89,24,25,29,85,75,98,13,7,27,92,90,2,90,54,13,8,36,18,32,51,32,5,83,39,88,74,67,58,59,55,42,22,54,75,79,60,14,66,100,24,76,44,98,61,17,18,10,83,24,83,59,45,84,78,95,37,12,22,76,38,91,57,75,51,66,59,19,69,39,42,35,62,61,82,3,66,45,69,79,12,83,57,90,18,98,23,60,90,7,97,79,42,85,56,23,48,30,98,41,45,92,21,76,85,82,69,59,66,29,72,100,55,30,55,88,34,43,95,50,31,4,39,81,86,43,1,24,11,92,73,52,16,64,65,27,74,64,31,81,81,79,55,69,19,57,80,31,78,40,51,64,53,96,55,23,53,78,94,67,86,78,46,43,17,40,96,5,88,70,83,88,8,13,53,40,33,99,96,100,12,64,94,13,34,17,63,62,29,91,32,16,6,52,67,72,92,33,44,36,48,62,98,13,26,70,24,88,49,23,72,42,4,1,83,97,59,22,14,45,49,84,61,38,99,1,65,26,49,99,95,1,3,35,81,70,70,84,35,3,33,23,13,82,67,39,88,16,60,59,85,82,100,48,3,34,45,68,91,54,78,70,19,11,70,39,4,51,2,48,24,55,68,62,90,89,15,71,19,24,78,23,67,16,59,66,29,51,27,81,89,4,13,99,70,81,2,30,14,31,67,71,42,2,78,43,9,48,18,29,51,7,29,69,59,20,98,56,99,38,44,10,14,30,10,75,99,7,29,71,48,26,49,33,89,26,10,43,41,6,42,35,32,42,30,40,49,5,22,78,38,5,100,50,43,25,33,11,83,17,67,16,81,66,3,100,81,4,84,52,91,24,7,18,23,60,31,5,5,51,24,3,61,60,16,74,4,95,71,40,46,11,91,44,19,66,49,5,28,69,26,3,80,38,80,20,41,44,8,91,97,33,48,42,1,36,77,1,25,36,55,91,84,43,57,95,92,72,69,29,52,49,28,75,100,32,89,12,58,40
k_62,57,37,12,3,6,88,14,28,54,10,52,10,96,23,66,22,60,93,89,76,17,36,55,74,18,89,6,93,23,47,20,79,96,60,75,19,86,60,7,50,67,52,53,94,45,27,27,32,50,63,31,100,79,44,10,28,58,98,81,43,13,40,52,73,39,79,57,87,45,7,59,60,1,60,55,1,29,26,1,65,31,43,29,77,85,22,45,77,75,48,43,71,62,90,33,70,14,92,35,43,100,63,4,29,10,32,67,63,81,52,27,86,73,57,16,6,79,77,26,54,21,41,83,44,11,56,94,93,29,90,31,37,7,73,32,4,98,91,48,10,41,14,13,12,86,36,96,71,38,76,36,72,74,18,42,11,39,31,86,33,83,16,58,99,1,98,2,81,54,72,72,13,74,20,36,58,74,26,86,33,21,39,71,74,84,52,5,23,38,97,23,91,41,99,43,4,35,52,49,19,18,42,27,74,79,61,76,43,73,66,96,86,70,49,24,48,73,34,36,52,68,63,58,60,43,22,28,25,54,7,54,71,33,28,82,73,38,43,69,29,92,16,54,30,90,91,16,76,15,55,18,33,84,77,59,76,62,82,33,93,10,24,47,2,92,27,91,85,93,20,45,61,96,77,45,1,50,59,13,62,49,52,26,14,75,4,92,60,42,8,30,80,98,19,24,61,43,65,63,92,99,79,72,25,98,23,82,43,28,93,88,31,12,70,5,65,36,85,64,45,15,73,77,36,55,100,79,12,26,58,1,7,43,66,38,17,17,18,33,37,20,25,14,58,73,1,82,31,74,61,11,97,73,5,72,5,9,30,88,82,45,3,14,3,76,56,47,6,84,80,32,47,16,56,17,61,64,18,87,69,100,35,94,31,60,83,28,16,10,28,36,12,40,46,56,1,73,25,67,66,21,10,9,89,98,71,80,17,67,68,2,34,57,91,4,19,86,86,54,73,97,11,80,64,44,67,42,9,91,99,44,94,16,73,2,24,94,36,23,43,9,11,22,83,32,82,88,43,84,99,45,8,70,71,92,63,87,30,32,11,46,89,8,30,1,16,41,84,61,12,98,20,95,44,1,28,31,51,68,10
k_63,37,100,36,92,94,46,20,17,90,5,75,54,77,52,22,77,79,7,24,18,14,7,29,24,85,79,85,52,30,49,32,90,58,58,26,95,12,24,72,43,77,25,31,54,57,32,2,43,52,15,6,78,79,64,1,6,84,47,54,92,38,85,21,44,49,13,83,66,57,12,22,35,76,1,76,43,81,55,37,68,10,60,11,2,63,53,54,45,21,5,69,4,45,100,55,24,34,72,39,70,34,95,40,33,9,34,31,18,37,25,17,79,70,5,44,84,45,35,28,58,32,22,35,13,78,70,68,75,26,77,14,29,97,99,95,39,13,83,83,54,56,95,21,66,49,10,21,6,97,66,89,49,55,69,84,38,26,78,57,15,92,20,28,24,92,51,2,77,72,71,84,26,12,84,95,7,37,63,76,95,28,89,43,52,61,51,6,78,90,47,62,24,57,60,63,67,6,17,70,44,66,73,74,68,37,28,35,20,75,32,19,80,52,89,58,86,70,78,18,29,53,8,66,24,46,95,43,17,37,71,92,67,86,29,68,13,22,32,74,9,72,22,100,79,23,30,14,15,78,6,45,84,14,16,85,34,14,100,16,52,25,32,63,94,70,33,18,100,7,55,95,84,93,60,51,60,2,72,10,8,22,9,4,58,24,26,95,26,55,10,5,41,90,44,4,89,90,93,54,53,8,55,67,100,100,35,13,74,60,43,63,60,72,78,27,23,18,95,39,13,79,10,75,48,82,89,96,57,21,54,52,63,24,14,75,80,94,82,78,97,33,54,95,23,21,80,4,61,28,29,8,69,15,18,46,44,72,39,57,67,83,96,98,44,47,2,14,99,6,11,36,41,34,73,32,34,29,22,66,68,26,49,12,66,23,38,16,81,37,58,20,11,32,74,74,62,41,67,1,11,23,11,73,2,17,10,89,69,72,18,95,60,19,5,43,61,86,30,42,14,92,35,14,65,67,22,88,87,43,93,23,79,93,69,71,50,87,38,54,49,35,100,87,3,69,31,70,94,39,57,53,73,5,34,23,62,9,33,84,30,14,85,7,92,1,10,90,6,52,85,5,61,9,2,82,81,5,78,96,7
k_64,91,13,47,17,18,38,33,46,92,21,4,75,34,88,11,15,22,93,20,32,66,59,13,13,38,40,35,87,70,72,1,55,98,34,38,6,26,88,30,12,52,63,8,59,73,64,79,83,23,37,8,90,57,46,10,14,38,32,56,77,29,61,33,59,25,18,28,6,76,80,56,16,26,35,20,5,42,84,100,7,68,5,27,66,18,5,33,96,28,11,1,6,71,52,18,91,56,88,30,77,54,22,15,57,10,39,59,21,79,40,2,97,64,45,36,44,62,23,73,76,77,48,77,87,86,29,45,89,65,55,9,98,60,24,25,99,100,39,6,19,78,18,76,67,45,19,14,98,85,52,47,35,30,29,12,78,4,53,94,70,48,77,90,39,24,43,10,63,16,49,41,86,37,22,67,39,18,26,14,99,82,57,53,25,21,44,65,33,92,82,3,92,37,89,96,97,89,12,76,9,10,65,51,64,99,61,91,94,95,15,26,33,39,10,66,23,77,47,4,45,14,38,51,59,46,56,39,48,17,100,100,60,28,16,4,12,15,72,89,27,57,81,70,33,21,2,44,83,58,56,95,50,81,82,57,79,44,80,33,82,54,61,30,35,49,75,21,72,94,28,75,9,44,6,97,28,25,53,38,42,52,82,82,14,62,13,23,85,86,14,70,13,87,7,9,79,9,51,88,27,54,30,59,76,58,75,74,13,88,33,97,43,47,23,88,38,30,45,8,79,20,7,93,13,77,39,47,69,89,36,97,26,27,77,85,5,78,55,25,99,12,83,57,81,25,40,65,13,50,34,24,95,10,99,79,80,10,29,75,13,39,7,65,16,20,13,27,11,34,95,22,80,99,81,54,11,99,35,31,51,36,75,39,30,32,17,4,21,66,99,2,62,19,19,90,85,5,100,97,29,10,7,36,47,25,96,13,61,6,89,49,38,62,22,97,61,26,56,8,10,77,3,13,100,93,67,9,100,70,84,17,28,50,87,23,2,32,100,67,20,23,88,3,58,24,2,14,53,45,72,59,44,86,18,8,16,58,27,76,82,63,21,76,89,72,55,51,47,69,80,71,82,32,66,71,80,45,69,37,76
k_65,68,56,31,23,94,13,34,78,62,64,72,33,34,61,48,70,8,86,28,10,25,68,72,35,15,6,80,4,75,40,90,87,92,7,65,16,4,60,41,91,6,93,77,16,86,56,63,93,9,88,27,22,41,34,50,32,21,23,3,85,36,50,51,88,40,53,93,79,35,79,27,43,67,18,51,70,55,22,29,57,6,41,15,90,45,12,97,51,63,44,70,64,19,47,83,68,87,25,57,66,26,31,22,82,84,79,3,57,8,16,50,93,79,8,32,49,14,5,62,32,41,12,40,57,11,98,2,94,81,49,65,23,79,44,25,33,68,21,73,46,78,7,75,59,16,87,14,97,10,14,30,78,52,41,62,49,14,54,24,75,18,53,5,79,76,89,87,67,76,52,9,66,20,50,76,24,67,52,15,31,23,42,92,11,64,14,29,62,60,92,42,78,79,57,95,82,3,4,2,65,6,91,73,76,69,30,44,51,42,62,14,81,5,92,13,35,7,32,56,83,80,98,51,49,22,46,93,40,48,89,97,61,69,44,61,17,5,81,10,25,19,92,36,69,14,33,22,33,29,85,93,91,41,52,24,4,64,9,35,43,67,83,25,28,31,88,97,95,74,20,68,38,89,60,58,28,96,52,19,8,27,64,44,21,86,7,92,59,100,9,97,35,83,38,84,29,68,32,35,88,34,2,93,42,43,71,89,91,19,17,7,13,27,42,50,47,44,13,44,24,11,91,89,58,40,17,72,73,74,1,9,51,88,85,77,37,30,94,20,70,16,6,90,88,90,67,72,27,35,26,88,45,99,99,49,25,24,44,3,5,6,64,84,70,97,82,79,38,29,59,61,10,50,94,55,11,60,4,84,96,8,79,5,72,62,96,16,1,77,47,84,4,24,33,42,16,90,90,93,9,76,29,30,38,37,3,90,98,20,56,74,36,59,32,78,32,11,65,47,19,21,14,63,91,27,33,28,14,9,23,20,22,97,73,80,17,27,60,25,62,22,32,78,14,66,97,31,93,1,7,41,19,31,17,97,77,60,18,74,44,21,41,57,59,18,72,59,12,64,29,34,75,51,48,5,67,94,6,97,25
k_66,52,84,94,89,95,77,38,50,19,91,41,20,6,54,52,46,55,84,37,25,77,76,59,47,35,55,80,21,64,26,65,29,60,35,64,25,83,6,87,16,79,81,39,68,78,84,67,63,96,38,92,19,39,71,5,48,45,4,53,5,1,54,35,99,65,96,67,86,42,2,96,27,12,18,76,33,57,87,80,29,83,67,49,38,27,91,10,8,32,11,37,37,79,4,59,3,1,87,58,33,69,54,93,8,45,37,85,39,59,97,11,60,77,29,18,12,50,45,71,76,25,59,66,77,33,55,54,58,65,92,13,74,16,84,18,78,13,62,80,7,71,99,32,78,6,72,71,99,86,66,88,67,73,8,39,3,31,55,90,20,26,66,100,22,99,43,75,62,56,68,4,59,64,25,34,32,65,36,41,70,13,49,7,80,32,31,29,37,55,60,14,66,55,11,83,39,80,17,20,45,61,94,3,63,91,87,97,38,34,92,10,72,27,51,24,5,83,54,89,98,32,40,94,96,52,65,9,34,13,81,62,59,94,7,96,12,38,51,36,37,67,64,69,2,13,24,49,92,93,41,79,15,99,52,2,35,55,50,59,92,11,48,45,53,70,59,6,53,31,42,79,21,51,23,32,86,62,4,4,7,10,46,15,79,21,25,67,52,34,48,14,8,21,63,36,92,86,87,48,100,14,31,23,53,75,90,13,54,24,16,99,32,95,24,82,57,72,100,46,34,30,76,24,62,56,46,15,62,32,29,60,80,23,19,8,34,7,23,84,13,88,40,45,82,15,89,27,37,41,50,14,57,19,43,97,94,41,64,64,70,42,25,100,4,47,73,23,87,54,63,85,8,40,74,95,25,30,62,27,64,60,48,46,11,31,52,15,11,71,75,77,96,65,77,55,24,69,95,13,83,91,86,76,2,44,99,55,10,5,12,70,89,54,78,2,64,13,29,10,8,37,84,62,43,61,98,31,63,73,11,38,36,66,96,98,59,28,85,11,38,69,5,86,39,6,97,59,42,7,98,38,35,11,17,13,31,35,96,51,76,58,18,19,17,87,45,31,32,11,37,54,32,66,1,71,15,18,31,10,3
k_67,11,15,43,65,20,34,57,40,68,60,28,69,33,87,52,42,21,90,52,44,59,47,77,98,89,59,12,83,63,95,30,12,92,99,84,96,31,87,85,78,47,45,93,74,95,16,65,16,23,2,77,64,84,4,23,74,95,78,50,76,67,84,5,84,44,13,43,33,77,87,94,40,100,25,1,36,66,75,70,68,62,42,9,16,3,36,48,33,67,50,65,50,50,69,22,59,45,88,97,64,36,71,54,32,40,87,67,82,3,18,31,54,30,46,19,85,29,5,41,10,51,77,96,75,89,53,31,87,88,13,51,30,32,4,27,68,96,32,90,62,29,26,23,99,98,96,29,78,30,67,89,3,100,13,52,47,58,47,3,90,90,50,89,79,23,56,64,85,27,27,45,47,69,68,52,14,29,23,40,32,12,87,65,15,99,18,61,90,99,13,60,84,26,43,87,10,58,64,86,67,43,61,50,80,51,28,74,18,19,48,68,94,57,94,7,60,78,46,95,80,96,95,93,11,15,46,60,8,77,6,87,15,39,6,95,74,40,92,62,42,80,43,11,15,86,90,92,89,70,93,17,68,34,32,51,100,31,13,50,65,2,71,53,88,95,16,66,22,77,32,70,92,50,98,62,96,1,22,27,34,62,5,90,57,73,35,80,8,8,77,50,32,15,52,15,92,1,91,58,65,28,20,70,96,63,16,96,3,55,73,85,24,35,35,41,22,77,22,63,100,91,53,63,44,10,57,62,33,71,28,77,7,34,56,60,71,50,81,13,10,45,62,54,6,86,60,52,41,75,85,75,64,74,47,69,93,47,84,82,94,72,42,14,53,5,65,67,37,90,45,76,53,59,13,8,32,77,75,48,41,60,6,67,22,30,9,17,48,38,55,55,9,47,100,46,21,70,79,14,77,58,24,28,21,18,69,18,32,98,24,11,84,96,99,93,29,69,52,45,75,7,29,44,41,22,27,83,40,91,77,70,32,31,100,91,86,23,60,54,71,72,39,31,54,87,56,54,21,30,97,47,18,64,72,48,60,90,86,58,24,42,35,74,45,98,92,49,22,45,68,15,31,59,79,66,52,56,65,11,44
k_68,34,41,61,93,52,21,46,48,6,6,8,59,57,57,19,92,35,2,73,47,17,59,47,100,92,4,3,74,26,79,80,88,16,77,84,80,79,9,76,55,3,6,13,96,19,89,56,98,35,20,26,19,9,2,82,31,6,9,74,100,13,89,28,51,58,24,72,33,63,83,1,32,19,40,2,23,59,52,14,53,100,98,84,92,46,31,81,70,84,1,7,17,65,41,4,90,3,29,34,2,90,10,88,69,81,70,2,69,66,84,84,28,64,81,51,100,77,12,51,89,56,76,42,14,7,32,99,51,56,94,73,34,61,45,100,65,1,36,67,44,58,67,27,64,48,59,2,94,3,39,28,80,3,59,79,67,50,38,95,42,21,42,77,10,85,44,18,43,71,8,20,73,43,95,85,18,75,51,81,7,6,72,51,88,23,96,56,12,59,70,27,58,22,16,32,21,92,71,74,4,37,78,93,67,85,71,28,17,41,14,17,34,45,9,76,50,84,56,5,30,94,27,93,33,50,35,69,97,55,91,23,29,23,17,22,39,67,24,46,57,98,40,7,36,9,65,18,40,84,31,12,22,61,90,11,64,66,37,19,100,30,71,86,96,2,37,42,66,9,85,68,2,82,88,69,68,40,67,38,30,52,64,57,57,20,32,100,91,55,60,52,99,67,24,36,30,89,40,12,12,91,87,43,37,55,37,57,15,9,84,63,72,73,47,81,78,100,91,67,88,16,36,20,49,71,95,29,95,25,49,31,47,62,54,32,52,82,70,94,35,93,84,98,12,25,24,31,45,30,81,46,13,20,89,57,50,93,23,13,22,63,23,63,25,98,7,69,99,91,64,44,45,13,62,30,37,61,64,27,34,85,90,4,45,74,55,100,1,20,80,88,39,36,65,74,87,79,33,51,14,71,14,12,47,67,88,58,38,9,40,16,68,68,21,36,89,11,56,50,33,70,40,93,22,7,73,100,85,40,98,60,20,13,88,73,24,59,2,82,39,73,16,52,62,59,83,6,85,53,48,53,67,88,92,14,15,76,62,26,14,92,2,91,55,83,5,30,85,3,99,53,68,65,5,1,20,16,100,71,23
k_69,84,62,1,83,54,87,69,55,23,1,41,94,5,14,5,75,89,72,51,50,85,90,3,5,35,7,30,51,22,3,56,10,27,6,68,11,27,33,84,68,82,26,57,11,87,40,29,3,24,12,38,64,83,79,71,22,35,97,51,95,52,11,79,90,5,64,64,67,14,69,89,70,3,15,70,48,70,74,99,76,63,43,39,94,70,12,15,52,57,6,8,63,2,60,25,42,52,63,38,29,61,36,40,11,61,17,67,24,6,49,72,45,68,22,49,91,83,67,40,7,37,84,84,77,52,10,2,98,84,61,39,85,2,81,28,8,53,13,75,78,37,9,65,7,81,56,67,100,78,95,41,12,65,98,45,3,43,96,28,77,27,19,56,46,26,1,76,1,15,15,6,19,96,78,69,17,49,16,29,49,84,5,65,39,72,8,96,14,10,94,16,82,62,71,17,51,31,80,8,24,61,53,39,28,4,72,42,47,31,93,26,56,77,69,84,44,41,22,72,79,79,20,54,100,2,47,10,95,55,100,14,82,15,27,76,24,66,4,27,36,76,59,80,14,2,35,5,73,44,9,44,28,31,12,89,38,57,96,73,10,23,4,17,3,6,88,85,27,39,8,7,65,30,29,2,21,96,56,97,10,61,9,13,60,80,60,3,96,3,67,22,49,65,8,72,2,57,88,51,63,35,78,3,1,98,34,5,95,50,62,9,74,58,88,51,44,83,92,35,32,9,20,77,5,7,71,6,11,52,29,48,22,64,73,10,87,16,99,62,97,81,89,69,78,83,58,12,86,90,56,70,4,61,73,2,82,61,2,73,70,93,65,65,61,50,85,65,11,30,68,23,71,67,72,37,27,87,30,53,46,56,72,33,26,2,77,79,65,82,57,49,80,28,21,89,61,11,37,52,15,88,62,49,87,92,7,4,13,61,39,83,63,47,38,35,29,39,50,86,32,9,51,28,30,84,59,13,79,45,38,98,76,51,83,48,50,56,85,99,5,3,82,17,95,13,45,94,78,73,29,73,52,27,70,32,23,58,8,40,81,100,11,8,57,63,5,50,16,32,65,64,45,94,57,26,48,96,47,64,75
