commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_52,49,62,80,31,57,21,32,64,71,67,71,66,11,31,93,79,91,37,10,4,30,27,37,52,43,77,48,73,86,38,46,30,50,86,32,55,91,94,31,27,66,47,24,23,36,24,56,81,3,76,65,34,87,92,47,89,12,11,78,81,46,12,69,8,33,19,29,18,80,70,2,34,39,48,24,40,48,90,16,82,48,82,56,20,78,8,99,32,20,18,58,60,12,79,65,87,49,98,56,73,33,26,59,3,90,15,28,55,24,77,100,94,4,60,29,65,60,15,25,16,62,56,38,8,39,51,28,93,15,75,84,77,30,80,19,4,14,23,12,62,8,91,70,21,70,33,98,52,57,46,52,19,10,52,33,17,79,32,62,47,58,21,76,45,5,38,99,12,79,94,63,96,44,76,55,17,17,52,60,38,48,65,62,88,26,10,79,31,50,65,65,6,88,73,82,81,100,38,4,39,78,38,22,100,80,91,38,8,69,57,8,39,11,35,62,70,76,67,65,20,27,12,77,2,9,3,23,17,5,38,75,22,79,99,8,41,16,6,50,24,74,28,38,18,73,27,96,5,71,66,14,91,62,98,25,36,10,24,79,39,60,30,88,1,11,67,57,3,93,35,47,51,17,100,35,82,85,36,24,29,39,99,58,18,99,23,37,45,96,90,100,43,86,41,69,63,59,70,41,89,77,51,78,5,72,93,7,2,48,47,47,7,96,43,16,25,27,67,13,94,8,100,59,36,99,87,69,57,81,51,32,9,16,37,6,51,40,87,64,92,80,78,100,94,54,48,76,72,96,6,58,96,9,53,36,62,98,14,48,19
k_53,21,81,72,37,40,5,76,69,38,68,19,56,69,77,64,20,99,28,73,94,29,83,6,1,58,38,17,8,37,52,22,58,41,41,21,61,93,62,41,37,9,87,30,53,75,59,26,91,43,5,21,23,63,7,8,46,70,73,76,77,13,51,11,31,5,41,14,6,6,20,48,3,95,21,12,69,24,59,79,22,32,57,70,64,85,67,12,49,56,60,89,59,76,47,89,78,15,69,77,11,56,5,36,65,21,90,10,4,40,7,42,50,21,5,12,66,73,35,67,66,49,19,96,27,38,55,22,89,76,87,69,83,84,87,90,87,59,65,43,48,39,45,29,83,69,91,73,22,18,55,13,96,44,82,80,45,12,100,32,94,35,50,99,94,50,93,97,27,83,41,15,77,2,18,95,68,45,99,45,98,91,61,33,84,28,67,17,14,22,86,32,13,25,89,36,79,73,74,6,19,53,24,49,56,89,98,61,65,86,45,26,20,3,87,1,76,96,87,4,53,74,2,30,99,43,44,49,8,79,93,34,37,53,87,17,4,39,87,51,70,4,4,95,22,50,44,64,96,37,34,11,21,78,83,51,92,18,30,77,56,88,97,6,65,24,1,73,46,71,8,49,81,91,18,36,21,80,67,56,31,3,20,12,31,20,34,8,59,8,54,64,25,79,18,98,21,84,2,38,68,2,32,28,81,48,6,71,4,12,97,91,49,23,73,37,38,40,75,90,80,2,47,34,86,23,15,14,50,46,15,23,11,42,85,46,6,4,36,86,6,95,46,78,86,86,84,94,8,54,6,45,83,70,59,100,11,33,22,9,93
k_54,67,79,35,20,95,96,76,20,49,37,54,68,89,24,10,7,96,2,59,49,78,66,25,54,59,71,19,71,5,88,96,64,13,45,20,66,77,26,88,40,99,59,37,55,61,53,38,1,76,47,12,93,17,7,84,91,8,92,47,13,54,65,8,86,74,46,67,17,89,76,29,63,18,62,99,70,15,43,18,100,92,15,7,2,51,24,91,48,85,63,49,48,9,60,12,83,64,22,42,70,83,24,92,42,20,17,75,17,84,44,34,60,26,20,87,97,33,14,75,3,93,86,73,15,76,59,26,39,25,17,46,79,28,79,42,66,88,2,12,90,3,55,66,35,9,79,26,78,33,92,50,22,22,95,35,23,97,98,52,79,59,35,38,12,32,70,19,55,51,68,52,27,61,49,25,27,1,4,91,16,58,37,31,84,56,62,5,87,9,23,94,58,5,98,74,13,38,61,76,88,97,34,24,75,74,65,69,8,20,39,30,34,47,8,13,14,8,20,54,64,46,13,57,56,77,83,51,50,68,99,72,8,54,58,72,46,52,38,40,14,29,100,7,76,44,59,10,100,22,83,64,100,21,7,23,15,18,4,74,50,69,98,51,88,59,53,91,74,32,72,9,73,44,95,24,17,37,87,4,50,2,33,24,23,31,24,40,52,21,100,45,84,80,38,67,35,66,47,28,6,77,26,40,47,3,86,16,41,63,16,30,21,11,28,24,44,14,4,93,52,93,100,92,78,2,78,2,20,100,87,41,77,76,67,75,74,32,54,21,4,70,66,82,20,62,43,58,81,4,46,2,76,96,100,38,6,98,69,14,84
k_55,63,81,73,64,38,34,7,73,36,3,22,11,71,79,15,11,98,9,3,78,17,51,24,40,30,37,29,56,46,29,21,77,6,24,78,1,52,60,62,72,4,71,14,65,82,95,80,52,88,88,33,86,97,72,75,49,80,24,84,100,44,51,13,99,90,80,77,16,59,20,8,63,74,88,15,3,78,96,81,75,83,2,45,28,67,17,60,95,43,88,60,33,99,62,66,34,9,32,65,78,86,36,74,7,26,93,84,7,62,99,43,43,15,59,96,97,84,11,54,94,23,35,91,43,82,46,39,55,79,46,99,51,8,55,75,64,68,59,66,72,87,52,42,89,54,43,14,24,3,81,60,15,32,21,51,72,81,21,6,2,51,69,67,28,60,48,77,17,41,48,41,64,22,53,59,23,49,63,30,93,73,48,13,79,41,83,72,91,27,28,16,42,31,73,27,62,24,12,4,13,99,12,24,18,83,40,71,64,72,43,32,30,45,80,60,57,48,62,21,62,77,87,100,93,39,61,24,100,18,72,95,90,6,6,52,81,95,12,63,23,31,14,40,94,86,98,4,98,100,65,14,20,95,34,34,93,64,80,52,10,49,94,70,70,71,43,29,25,96,11,35,56,64,25,82,75,79,90,66,76,16,40,34,12,23,57,58,15,13,40,19,88,21,80,26,28,43,87,28,53,30,39,23,65,10,68,59,41,53,43,61,59,30,54,32,34,44,50,72,69,28,18,38,83,53,96,50,2,56,63,15,30,84,35,82,68,59,52,86,53,21,68,23,11,67,49,9,36,83,48,66,39,34,65,97,82,93,99,69,50
k_56,94,55,30,55,10,26,21,96,24,20,76,38,66,34,96,75,87,40,16,73,14,34,72,54,81,32,30,77,58,69,88,95,79,33,61,4,94,78,97,60,94,60,80,43,20,67,10,14,99,25,49,29,33,65,100,79,64,79,19,48,57,61,61,6,43,30,21,13,1,21,78,60,90,97,62,18,5,47,49,61,98,4,29,17,85,52,51,91,3,9,81,88,30,85,42,36,11,51,63,74,99,68,18,1,9,60,88,97,63,43,10,5,21,15,20,40,30,67,85,36,64,5,18,38,47,39,20,45,48,33,86,38,67,70,88,16,27,28,32,73,40,43,12,6,96,73,50,90,47,3,18,34,74,65,98,20,67,8,71,56,67,46,92,48,24,12,69,40,14,74,33,10,95,87,74,22,52,93,47,57,30,66,54,59,26,57,29,92,92,10,25,88,7,90,70,1,68,26,34,27,76,63,15,94,62,16,78,2,48,78,80,28,41,5,43,61,65,73,16,29,69,28,27,38,22,16,78,61,14,94,48,35,89,82,91,42,71,5,84,72,17,80,55,99,70,33,59,36,78,19,66,46,94,93,99,16,61,27,13,59,21,55,87,54,89,35,47,72,72,38,87,76,98,15,76,44,47,92,27,31,53,16,60,92,36,43,69,12,30,69,20,14,55,92,97,33,58,37,99,88,23,47,100,16,69,20,30,93,100,68,73,37,37,2,56,95,73,51,80,56,23,28,10,36,99,97,19,75,65,42,34,43,30,32,19,25,75,15,84,6,75,79,36,55,72,99,17,5,96,26,59,95,3,38,17,88,18,47,44,6
k_57,55,55,16,55,89,54,9,45,76,41,71,89,45,57,100,39,94,43,22,72,70,36,14,60,3,85,54,23,53,79,29,65,36,94,50,87,26,20,25,28,86,68,27,42,54,73,19,34,82,70,38,45,88,37,91,45,58,58,97,51,12,49,3,17,98,76,38,69,25,47,20,54,39,59,87,79,4,53,75,10,89,90,74,10,2,76,46,47,72,69,62,44,84,25,66,17,44,29,45,73,62,29,56,93,37,72,93,45,49,41,96,48,25,65,56,38,92,57,49,8,79,22,88,31,47,90,45,41,82,90,87,25,49,33,67,1,48,76,33,60,51,79,86,51,78,5,47,50,71,72,34,33,32,94,45,65,63,47,55,24,23,77,37,19,2,70,87,61,64,62,68,32,25,20,47,91,29,54,73,35,37,73,39,85,56,77,15,46,83,74,27,33,38,60,20,75,24,94,51,79,1,92,24,28,21,43,26,98,98,22,1,100,20,68,68,78,59,85,79,65,38,39,31,40,32,58,53,22,71,83,85,5,74,43,42,65,56,60,48,49,17,42,48,10,16,11,81,37,27,25,9,10,58,81,83,3,10,64,60,31,4,8,72,96,67,29,1,39,100,26,50,57,9,44,49,36,45,57,23,64,27,80,39,79,16,64,81,8,77,8,40,1,36,66,16,45,40,14,24,75,46,91,32,11,80,78,18,54,52,31,27,41,45,83,86,63,45,80,42,60,78,6,92,88,36,94,73,94,92,56,98,16,50,90,31,79,88,45,11,44,73,38,29,91,96,10,87,29,63,42,77,99,29,66,34,46,6,93,24,62
k_58,40,66,86,67,56,68,88,56,16,53,87,59,43,94,91,27,57,25,65,55,55,19,18,78,71,56,2,12,61,25,13,47,57,65,88,40,86,91,4,99,8,19,84,59,91,76,57,42,27,13,90,50,76,32,76,40,54,68,30,66,75,30,18,84,42,72,55,95,82,48,15,72,70,55,54,5,58,63,29,12,84,79,95,52,59,15,55,2,30,95,14,63,57,62,28,58,25,10,3,38,20,1,76,54,71,78,72,31,27,18,66,59,54,87,89,46,39,7,43,93,82,4,49,14,80,10,33,99,44,41,66,73,30,94,94,24,79,41,30,17,89,26,62,89,9,51,24,76,48,42,74,80,54,70,93,14,2,52,46,87,48,74,64,36,24,95,20,42,8,79,37,91,25,24,36,31,88,89,72,67,84,17,89,56,26,43,49,62,63,38,10,33,65,53,81,89,72,19,15,40,33,23,4,55,51,2,62,58,7,46,68,54,35,16,34,63,71,87,95,2,68,52,5,9,33,69,83,7,11,76,13,2,45,45,87,44,66,40,39,43,58,65,56,39,98,5,38,93,40,29,44,15,60,56,41,15,20,81,97,73,62,93,18,1,24,64,72,92,70,63,69,46,42,78,50,77,95,49,31,84,3,88,75,77,73,34,67,93,16,51,73,21,76,20,20,32,20,29,29,15,98,4,39,20,96,83,96,79,12,80,15,81,10,96,55,98,69,50,3,54,10,16,60,13,37,40,84,69,47,86,46,25,93,79,94,81,51,10,39,61,32,4,95,67,6,57,77,54,78,22,96,31,5,46,92,39,37,49,21,73
k_59,79,83,97,37,51,28,26,49,28,13,4,70,21,81,94,7,21,23,14,27,31,6,39,26,31,22,71,91,38,99,50,81,100,6,26,44,74,38,100,64,61,81,83,46,94,40,27,10,12,39,93,58,81,53,32,60,67,36,4,20,37,80,37,15,55,64,74,17,8,67,53,95,97,72,46,70,76,73,5,10,3,25,59,42,88,93,49,44,29,29,75,66,54,23,29,29,99,78,38,90,89,87,4,66,75,91,68,24,53,25,36,100,10,72,1,71,34,92,14,36,64,24,4,8,59,66,3,47,53,52,8,33,19,52,66,86,28,57,99,46,45,92,36,49,26,97,36,22,69,96,58,87,45,98,10,19,96,70,91,86,29,36,35,32,92,38,17,59,55,34,90,8,1,38,51,49,97,3,62,66,82,43,37,65,51,4,73,99,55,59,82,87,62,7,35,11,24,76,45,30,56,12,24,18,94,38,67,92,71,77,1,4,59,17,51,33,35,83,9,81,42,14,52,86,1,83,58,25,85,85,26,92,36,81,6,57,86,8,90,66,12,58,95,82,88,66,2,18,96,6,24,3,9,38,22,1,42,71,23,25,85,52,46,25,7,45,42,57,74,44,31,2,92,55,38,97,3,95,76,90,12,60,94,90,47,44,41,99,19,29,78,53,40,84,24,37,11,52,54,64,75,59,52,91,57,10,98,86,41,42,69,100,65,14,29,29,83,67,47,49,89,57,65,77,95,14,30,94,27,7,76,1,94,65,56,42,65,91,2,83,69,2,59,88,21,45,97,84,53,82,98,63,79,15,33,54,69,73,25,58
k_60,68,61,56,59,68,50,29,31,57,64,14,80,1,58,45,77,83,72,65,45,91,83,55,24,6,65,30,92,94,86,53,16,14,2,14,42,59,49,60,15,94,77,37,74,54,95,56,22,81,79,29,93,56,97,97,76,5,5,20,85,88,49,4,49,11,39,75,99,14,55,29,22,50,62,61,33,38,92,48,45,89,13,62,44,20,61,57,21,18,16,89,42,88,1,16,37,62,39,49,40,45,45,46,55,17,57,96,46,10,4,26,89,43,45,8,51,97,26,27,18,40,34,56,92,6,39,53,82,81,27,58,38,58,4,49,68,51,26,89,46,20,50,88,18,32,90,26,72,3,7,49,18,62,59,48,77,33,17,14,74,7,16,28,88,30,61,58,59,74,21,96,42,19,38,48,34,31,23,46,72,68,73,33,58,87,38,82,9,8,33,6,98,45,50,63,60,6,77,67,93,4,19,5,65,95,89,55,12,25,58,59,47,73,76,33,80,49,76,49,14,98,68,5,26,30,95,56,18,91,49,82,83,26,46,8,48,87,29,92,62,7,62,41,91,91,98,99,83,14,27,90,58,91,91,21,46,77,58,61,21,22,78,41,32,53,70,94,10,71,31,59,82,24,49,46,90,40,96,51,49,15,20,44,41,4,67,25,33,66,21,35,81,25,29,82,68,65,67,58,24,58,71,93,29,19,15,46,94,47,24,88,42,16,34,81,5,4,68,77,94,70,15,29,3,4,16,1,85,26,1,58,28,65,71,42,53,89,50,89,94,98,36,95,88,84,76,12,14,54,13,19,3,21,7,25,17,19,56,4,71
k_61,28,34,21,40,57,40,51,56,30,53,75,2,59,71,15,4,11,18,75,62,56,41,8,6,15,48,98,44,59,68,2,65,55,17,67,60,12,10,29,21,94,98,39,79,6,14,91,94,61,1,53,63,65,54,29,21,29,28,6,79,47,100,32,6,38,78,81,54,50,99,13,48,15,51,82,73,67,16,57,92,13,1,94,37,77,11,48,84,98,83,5,45,18,12,57,100,36,68,13,92,78,83,60,3,78,38,55,32,94,50,31,76,62,91,37,43,46,82,6,19,26,60,83,20,86,30,27,83,17,70,34,14,51,55,73,39,14,54,16,79,96,70,49,6,89,67,2,72,45,48,95,68,18,52,46,24,24,51,94,95,4,66,83,71,47,42,53,49,27,61,15,68,80,54,28,55,9,85,71,52,73,79,14,50,97,68,74,46,18,54,57,62,14,31,30,93,36,43,23,56,37,24,28,25,36,16,47,82,92,67,19,24,19,74,47,56,25,19,63,58,50,63,59,42,46,89,33,82,9,84,77,65,100,53,97,2,12,46,57,76,23,32,30,11,23,55,43,3,74,24,96,94,56,92,81,11,60,13,85,83,46,28,68,30,38,86,59,79,82,60,1,72,29,73,80,50,35,69,31,66,1,22,51,60,93,59,12,43,79,10,59,38,60,24,23,13,17,78,50,42,77,42,100,72,17,89,17,56,77,92,1,89,49,3,98,42,41,42,97,62,97,95,87,21,25,67,51,86,12,82,36,87,82,67,5,21,53,44,54,82,7,32,83,9,48,49,84,65,94,23,78,51,87,70,75,91,80,78,60,80
k_62,26,23,11,87,100,20,57,30,52,5,88,65,98,45,87,19,17,74,6,78,53,26,25,73,49,66,93,2,34,18,90,98,62,41,24,8,89,20,8,17,62,76,36,82,94,48,38,44,24,22,16,4,62,1,100,57,20,60,37,33,78,40,15,97,12,79,20,80,21,18,51,54,21,37,90,80,91,75,26,57,21,40,30,88,21,3,14,34,40,12,98,1,29,17,61,78,25,57,46,6,59,39,34,37,67,40,21,29,11,4,100,30,49,64,98,90,61,62,11,27,61,56,95,78,85,97,24,96,64,100,34,80,16,49,32,26,53,51,7,81,14,68,99,37,46,86,60,27,21,44,54,23,73,8,79,51,56,72,14,88,26,73,49,57,63,5,20,92,63,53,74,34,50,92,6,29,40,67,6,57,38,26,89,54,52,27,24,33,57,69,45,32,25,9,8,77,92,43,41,11,92,80,54,29,89,88,18,33,40,89,42,23,11,34,78,94,33,88,70,24,92,16,16,60,41,36,1,17,9,40,40,7,62,70,8,57,100,30,41,70,50,32,4,7,35,87,9,73,94,26,5,79,3,23,53,69,3,92,56,25,38,92,88,87,50,55,30,25,85,38,21,87,5,57,76,100,70,72,88,92,78,36,18,62,44,19,1,76,26,37,98,88,47,22,60,42,39,48,20,78,98,7,9,36,38,91,24,37,42,91,34,97,4,70,52,39,84,55,82,32,28,85,92,13,1,65,40,61,15,63,14,68,31,77,84,16,39,85,29,95,8,58,16,39,89,67,37,39,11,43,97,13,29,1,88,82,33,50,34,63
k_63,92,100,34,89,12,48,61,13,10,79,54,10,70,96,43,68,67,48,20,10,13,99,27,33,59,33,54,47,97,45,88,63,82,86,14,64,69,44,98,38,81,3,64,57,13,56,34,69,72,98,27,13,96,61,35,9,83,13,35,42,7,7,51,76,75,29,68,65,13,79,69,68,46,84,5,7,91,87,29,17,29,29,52,1,67,46,71,70,64,46,26,65,88,94,22,64,69,50,99,26,96,49,67,100,13,70,94,43,9,15,16,34,99,38,91,98,64,98,31,45,58,8,67,95,94,11,43,79,69,11,88,79,21,7,69,55,69,20,67,10,87,10,41,78,39,48,67,30,63,83,79,46,82,15,34,56,91,32,84,4,73,14,68,84,67,89,45,88,22,7,79,89,40,16,16,29,36,25,11,61,49,55,44,10,29,41,9,51,94,41,44,46,98,7,40,62,88,66,11,69,69,39,19,61,27,80,5,31,47,78,36,52,82,90,87,79,62,24,18,77,21,26,92,34,24,45,12,64,33,83,99,67,75,59,12,12,28,20,5,63,71,6,12,63,32,71,45,15,35,36,29,71,33,3,28,69,70,83,90,85,33,60,74,33,48,40,15,16,42,61,95,61,77,47,20,83,6,59,89,64,99,44,25,9,97,60,17,75,59,64,51,87,27,36,90,59,60,8,63,56,71,19,70,24,50,73,45,65,37,43,19,26,1,29,6,84,59,23,75,7,59,90,37,5,77,90,72,33,42,1,92,71,40,98,99,44,88,74,75,88,35,47,42,79,30,29,19,9,10,45,37,49,89,58,58,97,88,21,24,76
k_64,97,50,93,71,27,86,85,27,17,28,64,1,91,91,28,46,9,81,87,11,62,77,94,25,80,31,3,31,95,23,85,88,18,58,35,53,52,27,18,8,91,49,35,50,65,89,68,25,49,38,97,72,75,81,57,35,47,63,26,71,57,49,72,61,85,79,76,52,14,36,41,7,66,45,56,78,51,68,97,73,42,36,79,84,79,39,60,14,2,48,47,97,10,11,48,32,91,91,11,86,23,86,85,88,69,44,2,67,4,63,42,44,100,70,45,14,85,96,77,77,54,72,16,92,17,42,66,100,71,55,90,68,65,33,14,57,53,82,99,68,25,63,86,35,10,76,59,56,72,38,49,1,78,100,8,84,67,85,24,28,99,28,27,2,76,10,62,13,46,59,29,16,99,77,54,14,60,29,19,30,73,5,77,29,5,65,77,91,72,16,49,96,64,23,27,46,10,99,67,70,70,62,48,40,2,53,55,30,55,29,84,99,45,78,35,11,47,33,3,62,28,38,76,83,29,97,74,44,36,75,77,46,91,96,23,6,86,86,98,18,94,4,6,5,14,17,96,80,10,63,73,91,4,28,36,63,17,90,25,83,28,40,92,42,29,92,76,94,14,9,57,22,62,36,2,68,38,48,37,99,7,20,8,10,100,25,60,79,7,75,18,88,10,81,71,33,74,31,72,41,29,72,34,61,48,48,14,36,98,86,12,32,87,41,7,99,41,99,79,35,17,40,65,41,36,95,2,60,74,52,73,4,67,88,5,14,30,9,91,1,27,8,32,78,62,25,95,67,78,40,38,63,4,73,93,7,39,85,100,30
k_65,100,48,20,8,90,25,41,61,45,16,63,83,72,73,46,53,65,24,67,21,14,32,18,97,49,89,56,97,36,38,82,3,79,66,28,80,75,98,25,21,81,64,99,29,91,93,18,95,81,90,44,55,61,98,68,29,26,33,31,7,94,93,28,43,6,92,7,40,40,51,48,1,92,7,64,34,41,38,38,73,74,11,81,41,46,66,18,72,81,92,6,74,84,4,52,50,15,4,17,54,62,56,76,39,19,92,65,69,87,21,11,7,83,86,47,65,53,15,27,41,74,91,28,18,78,100,82,47,56,2,57,45,91,14,52,64,54,79,57,58,22,85,40,20,91,89,49,75,48,52,45,51,2,15,35,37,20,2,30,8,23,84,1,64,84,41,66,33,10,51,25,82,14,14,61,28,96,78,77,12,88,65,56,56,41,46,96,44,14,24,62,29,77,38,27,10,20,22,10,82,84,26,26,63,96,89,96,24,8,45,25,30,82,45,25,14,97,7,13,41,99,67,3,68,71,28,16,91,4,59,33,15,22,41,48,93,10,38,78,88,56,62,13,100,97,81,92,57,81,50,5,99,50,5,84,35,39,72,92,91,73,69,60,21,99,60,81,50,99,23,35,53,20,51,41,18,25,67,29,93,64,71,50,91,52,38,42,23,42,6,92,38,71,84,42,17,9,50,1,35,53,59,43,11,100,51,90,69,70,7,86,5,18,37,87,47,76,31,23,61,52,57,32,98,75,80,31,61,20,38,37,36,82,8,17,30,48,2,33,74,12,40,43,14,10,65,62,4,73,71,75,34,80,92,76,91,19,67,35,11
k_66,65,17,21,65,24,63,8,59,66,83,44,40,34,87,3,61,16,80,6,3,39,40,1,48,27,33,26,61,76,16,73,91,35,43,83,18,79,19,74,14,22,11,73,99,66,68,42,3,5,59,57,49,72,10,33,46,98,35,11,39,5,91,15,88,35,72,35,31,13,7,65,13,33,85,70,80,43,11,89,98,2,2,41,61,24,25,30,70,33,63,39,82,95,25,36,40,70,58,100,98,64,1,53,27,97,48,23,49,86,66,82,25,73,1,14,28,85,8,26,26,70,3,77,40,8,94,50,23,97,37,82,71,80,64,35,28,57,85,53,64,37,16,15,73,48,84,94,56,46,75,92,63,95,24,65,49,95,66,18,47,46,58,89,36,44,92,82,49,94,65,49,92,85,22,73,38,30,47,21,85,31,11,37,29,26,97,60,51,72,87,43,86,33,5,97,43,60,79,18,46,3,15,61,51,18,69,3,68,5,96,45,96,57,64,80,36,8,56,58,17,64,92,25,32,22,69,67,46,72,98,14,60,99,44,88,62,61,53,51,50,89,60,94,22,80,37,99,85,77,77,76,4,33,44,70,86,7,36,60,12,74,86,3,58,15,72,83,15,22,59,6,8,39,71,88,43,38,100,65,78,51,96,66,68,29,27,100,3,35,88,92,9,86,20,31,39,57,98,36,34,55,33,87,51,93,61,94,33,95,30,72,83,69,95,46,44,4,38,87,92,48,56,84,76,96,29,81,43,29,4,60,93,29,40,38,93,70,60,82,96,80,85,47,91,21,69,84,35,87,97,25,91,15,27,56,68,28,25,43,17
k_67,9,16,58,75,60,78,47,5,93,42,31,88,96,80,43,14,86,14,91,64,30,46,18,78,63,10,22,7,88,65,23,62,24,73,5,34,67,67,74,9,91,93,77,46,28,97,84,35,35,73,94,69,1,34,28,59,72,14,98,21,22,13,71,82,77,46,23,88,74,29,25,56,80,36,88,64,25,42,74,24,81,19,64,100,95,71,3,25,90,74,21,30,42,10,17,75,19,81,96,47,55,62,12,63,70,40,14,18,11,83,28,85,59,36,76,59,98,67,60,41,69,28,48,38,12,26,59,71,58,78,56,56,32,81,27,58,34,94,3,17,56,53,43,61,80,36,86,45,29,78,58,72,58,7,100,32,11,37,69,57,34,12,24,84,67,100,66,24,56,70,80,78,76,77,65,84,90,60,37,47,72,59,89,38,53,100,28,27,72,22,9,83,3,15,82,78,45,91,56,21,97,49,62,100,77,97,23,82,65,37,33,3,38,4,4,67,20,27,11,21,99,22,45,9,91,11,22,17,71,12,32,30,23,68,79,97,22,7,29,78,47,63,70,54,19,55,2,82,6,5,5,91,84,82,86,96,72,78,59,85,12,21,98,26,13,90,26,64,38,52,66,82,59,22,19,90,58,64,68,94,66,63,33,22,50,91,43,4,90,53,51,97,4,35,5,93,89,88,65,82,1,35,37,1,85,69,30,76,12,27,13,9,15,83,82,80,41,81,23,88,43,1,81,22,99,86,96,76,52,55,33,90,43,79,98,26,23,44,15,5,19,25,13,74,15,24,43,60,9,49,63,56,55,43,46,54,4,85,49,6
k_68,51,93,97,92,9,3,35,91,29,96,43,49,42,26,92,57,45,68,81,5,14,85,46,55,59,14,27,39,39,62,86,81,75,13,63,46,96,49,72,70,94,87,8,41,11,20,28,73,19,15,93,75,38,22,46,75,77,85,57,32,75,3,2,2,80,28,47,59,46,58,100,26,43,100,32,53,90,25,9,99,96,31,100,51,6,51,60,43,45,38,100,81,32,17,24,38,81,82,13,24,89,98,43,7,52,3,36,78,46,27,13,65,42,4,48,70,41,32,62,21,2,74,77,58,5,54,1,90,71,27,70,42,90,56,70,94,89,73,31,77,86,87,25,100,56,69,2,54,45,36,100,38,8,65,30,17,32,22,12,86,16,19,47,93,46,96,11,93,46,41,48,80,29,8,48,92,72,54,24,77,46,8,68,6,26,85,1,5,39,47,61,18,43,32,30,81,22,55,68,100,41,77,83,90,94,7,31,17,13,6,37,41,5,53,33,93,66,19,74,41,18,42,56,90,89,36,11,85,16,72,49,28,23,82,58,60,54,60,54,63,8,77,82,55,15,22,42,34,74,85,71,26,18,9,32,4,6,9,1,74,49,87,45,12,18,37,80,97,14,77,100,20,75,24,44,12,76,58,54,45,2,51,38,6,4,59,62,39,87,57,46,23,92,89,18,100,72,9,18,44,48,52,9,21,52,12,18,85,100,45,20,15,81,2,32,81,85,31,73,61,23,94,61,76,89,89,46,99,19,4,9,27,26,87,4,8,50,63,77,80,3,21,28,45,92,74,24,96,83,6,19,3,85,16,40,14,63,31,61,26
