commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_71,47,23,67,70,42,93,11,86,67,27,5,12,91,66,54,55,8,13,73,24,22,16,60,17,29,40,92,35,93,81,44,63,88,13,70,63,33,1,52,98,6,19,24,49,5,93,34,85,8,55,43,23,67,9,42,45,40,59,59,48,49,12,100,98,49,13,63,84,98,60,30,54,70,83,16,41,19,50,58,80,52,9,38,64,32,80,46,10,79,45,41,18,34,64,87,23,92,100,93,58,74,3,33,58,16,60,17,59,34,2,47,14,22,67,16,64,66,29,57,59,62,33,85,60,90,5,94,44,96,47,56,84,24,9,58,97,11,89,23,90,36,56,44,14,82,74,40,54,45,23,68,48,71,85,28,50,21,33,5,64,11,92,19,31,58,59,69,37,32,17,66,68,8,8,25,65,7,13,29,48,5,17,1,98,3,92,52,74,64,78,100,37,4,29,15,74,76,92,36,38,23,66,40,34,14,87,5,50,37,41,16,60,100,25,54,2,66,96,11,11,29,28,22,3,77,15,77,40,50,55,77,60,16,74,18,67,53,65,44,79,94,3,56,82,97,39,90,61,51,40,81,65,27,61,53,91,25,6,36,90,58,24,9,20,55,53,44,26,95,90,26,34,28,95,11,86,22,85,85,1,68,100,89,21,58,64,41,33,3,21,32,83,78,73,74,73,77,52,96,75,97,58,85,29,78,44,98,74,70,67,92,14,26,14,8,16,36,9,34,22,70,73,85,11,50,39,28,55,58,53,12,61,61,91,16,52,47,61,22,51,96,54,51,56,57,21,4,93,59,25,66,83,45,14,45,13,70,60,97,74,27,37,86,36,36,19,85,18,8,26,17,9,80,91,43,4,47,17,27,9,47,100,73,49,26,26,34,67,5,24,100,84,44,42,20,6,88,68,52,78,2,18,78,100,91,68,56,16,7,1,44,7,53,2,29,12,54,19,2,14,83,66,62,35,15,23,51,31,15,61,2,17,49,91,23,11,29,55,80,78,93,3,90,37,50,28,46,51,48,94,39,76,43,59,35,10,15,21,91,3,65,68,11,23,80,53,71,65,43,77,2,78,56,63,5,57,24,27,23,16
k_72,75,23,5,99,86,63,19,53,82,90,98,83,23,28,52,12,44,20,48,34,42,22,24,61,32,8,18,72,77,81,75,74,94,32,100,87,22,9,15,29,68,95,12,38,80,22,48,83,88,61,29,33,30,54,23,88,48,9,17,10,43,88,79,67,44,4,97,43,51,39,48,8,60,100,13,45,25,31,75,47,78,79,84,11,50,66,49,90,61,29,42,75,63,63,62,9,22,81,35,64,52,17,87,21,45,11,16,15,65,36,89,62,3,33,19,11,82,62,20,45,48,31,99,45,83,76,97,19,54,97,92,5,50,10,26,71,28,22,28,22,87,93,9,26,18,48,19,68,61,35,79,95,83,18,7,93,62,56,93,71,52,55,32,2,22,37,16,68,85,74,23,53,5,57,56,26,54,34,61,41,12,73,91,67,45,58,38,90,50,34,37,60,78,97,90,69,70,26,67,48,53,29,47,64,21,82,61,52,39,4,77,33,8,50,80,58,23,68,63,50,70,22,99,33,41,32,6,97,30,30,54,80,33,18,100,84,60,28,43,82,54,60,9,39,32,30,96,38,31,24,74,36,55,72,47,88,22,58,5,39,77,12,36,54,28,88,34,29,73,74,88,30,51,58,40,54,93,32,95,17,75,50,40,47,99,44,42,66,97,20,59,66,78,83,72,63,2,62,9,23,95,42,38,47,20,41,99,10,3,97,28,25,67,7,40,14,28,69,93,21,37,5,43,96,78,64,28,26,12,98,36,16,28,12,78,8,63,2,37,52,22,81,5,35,30,36,2,66,19,47,55,69,69,28,68,15,29,48,29,94,24,54,22,7,11,41,81,58,84,75,53,15,95,15,96,19,2,8,93,57,99,30,18,31,17,20,45,44,30,97,50,65,88,51,28,4,57,66,16,45,51,47,36,45,76,4,48,85,44,29,12,25,18,33,17,32,37,83,28,20,38,6,37,23,28,72,96,57,25,67,81,36,19,94,66,59,46,73,66,41,41,7,89,98,38,36,32,98,68,88,49,65,66,19,80,63,45,50,88,49,31,85,37,67,13,69,47,93,100,44,84,30,8,80,59,70,57,29,44,40
k_73,74,64,47,31,87,39,60,44,22,23,67,4,5,95,90,32,82,49,37,26,5,92,32,87,3,78,83,80,76,57,89,100,74,94,29,89,83,86,81,9,65,43,1,79,91,69,62,22,95,23,43,26,16,72,89,31,79,25,71,54,36,9,24,100,74,26,39,31,44,9,45,16,39,39,32,30,93,5,9,96,12,34,40,33,78,21,37,12,58,36,90,44,12,92,1,41,37,19,7,74,60,15,40,92,1,4,67,37,20,37,36,66,62,77,56,22,85,26,95,9,42,31,82,59,18,12,36,100,36,64,43,78,91,52,28,17,87,97,42,69,52,54,84,29,28,87,63,74,25,59,43,71,86,15,82,36,91,38,25,99,70,70,11,91,26,84,25,17,59,3,23,98,71,42,70,100,85,67,52,91,22,8,55,24,51,16,99,79,88,23,80,13,50,35,61,23,40,36,20,77,95,81,46,87,49,72,20,2,15,23,4,99,54,96,78,95,92,18,55,90,86,69,98,76,58,14,9,99,11,96,68,82,84,70,93,9,93,94,40,6,27,62,40,14,81,100,42,83,80,24,50,37,49,86,85,89,97,7,5,55,14,62,48,10,49,85,89,6,20,28,70,65,46,40,4,24,45,50,58,88,33,10,87,98,59,38,69,19,76,57,53,34,13,2,50,89,10,41,27,58,98,85,93,7,8,42,35,55,79,39,82,28,35,27,74,26,72,98,36,28,19,14,38,67,44,29,1,26,83,65,62,1,63,45,67,3,53,6,12,72,27,82,31,11,8,69,82,19,4,28,35,1,5,46,84,3,96,20,97,44,54,32,71,8,89,86,59,84,92,4,56,59,55,76,8,90,75,84,11,66,26,55,34,16,99,21,85,6,55,47,34,83,56,80,51,47,14,58,74,49,26,17,84,92,50,45,23,17,60,89,58,61,91,42,99,37,46,56,24,59,96,29,33,43,75,76,17,73,4,44,52,76,96,4,83,19,20,41,100,42,15,78,32,91,100,79,32,3,18,42,54,92,96,20,95,73,11,3,36,81,100,81,3,63,25,67,15,88,20,36,15,4,55,73,1,41,3,83,7,82
k_74,56,54,83,99,89,85,24,74,23,9,21,86,46,43,82,8,47,87,64,34,94,79,76,34,93,84,42,93,99,73,63,90,38,40,30,44,49,81,37,23,69,38,83,56,99,99,47,90,1,75,47,73,55,89,61,57,96,78,43,88,65,84,19,82,81,44,89,57,95,97,31,25,85,57,37,84,97,73,20,88,14,2,92,74,17,47,67,72,83,22,50,16,18,80,48,40,72,10,79,89,21,18,58,21,26,6,8,83,87,39,6,33,20,75,7,74,45,95,95,65,83,13,48,30,9,53,16,23,24,9,85,24,12,96,26,41,89,55,35,60,93,5,87,91,71,45,82,2,57,60,6,49,43,77,54,76,32,35,77,63,96,18,24,37,3,100,62,8,3,10,1,37,98,79,68,78,100,52,34,65,32,70,6,39,80,77,75,31,77,9,76,39,43,29,71,18,25,18,79,48,19,74,73,61,75,82,51,7,43,10,16,42,20,100,30,12,43,1,21,63,27,90,37,83,70,64,68,78,53,19,31,1,40,34,43,37,83,12,64,93,5,87,85,71,29,61,9,89,71,54,23,23,22,56,32,20,98,91,79,77,52,75,70,74,49,32,8,73,19,63,47,18,46,76,61,46,49,62,10,62,3,91,23,49,65,17,66,95,63,41,51,100,70,83,53,50,25,18,45,86,54,36,6,2,23,68,55,76,41,40,44,91,50,15,14,40,29,89,20,57,61,38,49,70,91,67,14,44,7,80,96,1,30,37,7,38,67,43,11,60,4,40,42,18,99,48,90,58,46,58,64,53,88,13,25,7,42,88,16,60,26,10,57,95,68,3,25,61,66,11,10,24,62,27,47,87,8,34,89,20,97,81,99,69,51,68,11,92,53,99,96,84,13,5,68,49,89,48,97,38,30,70,91,38,7,31,62,74,74,15,7,60,87,80,90,64,91,32,19,17,93,100,97,6,3,52,100,71,78,59,5,32,12,73,18,5,94,63,87,64,65,12,58,87,7,62,45,24,94,7,92,21,67,19,15,4,69,83,49,88,43,95,58,73,34,9,45,8,97,98,33,16,52,50,31,73,59,4,71,81
k_75,41,16,29,20,41,95,94,57,20,43,42,59,40,46,18,45,12,46,6,25,30,82,95,74,6,52,61,60,80,86,11,40,44,4,62,57,70,8,30,80,34,86,18,24,42,61,6,24,77,98,50,47,32,22,36,3,20,49,42,82,61,18,37,50,56,57,42,58,49,4,22,47,59,25,40,32,12,29,27,45,82,46,49,70,46,67,38,83,66,83,68,81,19,49,44,43,14,74,29,48,21,94,21,45,46,66,98,89,5,96,10,8,50,62,88,67,58,88,27,9,77,52,42,87,41,18,1,77,57,100,79,5,61,16,1,84,86,55,87,7,2,30,13,77,44,35,15,62,46,70,9,74,4,12,87,88,81,21,90,20,49,35,86,13,64,60,90,54,39,69,35,12,91,78,7,22,38,37,59,5,99,27,6,39,94,24,81,35,24,19,44,21,13,89,88,38,70,100,35,85,95,17,48,74,61,60,74,12,35,91,46,99,69,30,78,10,59,50,53,1,63,87,7,85,51,57,10,56,2,96,41,14,46,32,39,18,63,39,82,52,35,14,97,37,6,23,71,50,9,3,22,37,59,72,7,97,74,41,92,30,85,9,3,90,35,71,61,73,65,38,39,55,88,16,76,68,37,79,28,64,73,32,53,72,1,65,31,98,65,10,31,34,81,54,89,75,46,34,97,74,31,95,45,34,72,82,66,75,81,2,20,65,67,26,46,63,83,14,81,15,75,35,2,8,58,50,22,83,39,99,26,87,15,37,74,59,29,76,80,14,6,28,50,81,76,74,66,28,80,78,81,68,38,86,27,16,52,99,86,28,59,89,57,36,42,72,63,34,17,61,46,40,70,4,60,39,29,76,68,35,75,22,36,69,40,8,46,12,55,99,84,62,82,66,19,81,15,57,20,90,33,94,76,34,62,82,90,37,31,37,31,84,24,68,27,83,93,1,76,63,49,28,55,7,8,68,61,76,74,78,8,78,86,21,35,46,92,98,62,97,10,55,78,57,99,70,21,45,90,54,1,96,40,43,82,89,64,18,83,21,46,35,66,50,20,26,59,10,73,99,67,23,84,69,45,59,44,37,10,25
k_76,54,54,26,20,44,3,19,66,41,81,78,33,61,28,95,91,87,26,79,40,69,64,56,12,73,89,43,27,97,16,22,79,67,25,61,83,74,22,87,23,41,41,75,38,60,95,79,96,7,7,92,69,26,1,84,39,81,21,22,99,90,37,99,61,80,24,93,63,57,68,24,5,59,28,42,66,14,62,10,68,60,28,19,69,83,67,49,29,44,12,56,78,43,58,98,63,20,17,41,79,62,68,88,85,78,57,47,88,75,60,76,1,5,41,40,15,29,59,97,4,18,92,31,45,98,56,72,80,84,74,66,34,45,19,20,35,20,64,26,19,73,39,94,56,49,29,51,58,4,82,53,35,72,95,85,76,61,20,65,21,47,21,60,40,4,70,70,98,96,72,93,19,55,95,63,27,37,24,24,93,4,79,51,18,7,96,82,27,41,44,85,26,92,17,73,29,91,17,85,17,28,31,57,97,61,5,32,38,94,34,47,55,43,10,43,22,68,34,79,8,15,42,81,89,29,87,25,51,94,7,93,35,92,69,42,27,9,81,43,75,39,20,51,83,10,95,54,95,34,59,92,33,8,47,16,52,79,44,39,87,60,4,38,100,78,70,19,2,64,56,15,46,54,14,32,36,44,18,39,19,74,43,99,36,31,75,67,48,60,40,5,55,35,34,40,43,88,36,69,83,11,87,64,68,99,80,35,75,72,43,83,30,12,26,34,90,19,27,54,27,55,37,17,52,20,100,63,19,99,72,48,42,75,5,91,37,21,17,10,15,96,41,53,25,70,4,85,30,89,16,82,29,88,97,2,3,90,24,15,70,100,35,13,58,10,38,29,87,25,15,83,7,87,67,93,79,78,92,44,68,71,33,75,50,14,66,45,34,78,71,39,13,60,44,60,90,30,18,13,17,72,69,8,22,90,94,59,40,43,69,46,82,95,76,70,20,20,69,39,94,64,38,18,36,3,78,18,82,88,12,46,68,19,75,63,46,48,44,64,75,86,33,29,60,57,66,12,30,63,55,82,65,65,48,74,25,94,40,87,61,21,21,38,95,27,29,58,63,2,48,95,20,21,12,15,14,64,56,97,57
k_77,34,25,37,22,5,88,66,32,81,83,62,37,32,21,26,56,14,38,44,73,81,41,1,89,54,85,83,53,47,7,43,7,59,30,22,73,32,14,12,70,24,82,85,71,85,56,22,3,69,89,46,54,46,50,59,44,23,23,6,62,100,19,28,49,85,16,58,83,70,19,53,2,32,49,37,63,79,87,27,44,7,35,5,27,81,14,59,35,68,99,21,21,99,9,70,9,81,11,11,32,57,74,97,32,98,95,48,10,31,44,31,45,64,14,41,21,61,50,88,37,94,7,32,79,64,46,67,93,8,36,46,28,27,19,81,84,49,26,75,10,69,97,91,95,36,99,78,14,26,95,24,16,40,79,100,27,24,55,21,3,4,57,72,79,30,1,78,97,8,80,60,12,32,73,95,17,86,96,21,85,28,81,47,96,56,43,30,31,77,39,83,96,51,97,70,81,36,71,29,31,80,2,56,96,21,32,58,4,13,25,97,94,33,92,5,59,32,48,15,49,10,94,71,37,54,88,47,64,68,8,70,70,59,6,81,40,47,38,29,66,48,62,61,45,48,44,98,77,38,75,55,82,54,100,29,68,33,14,67,87,25,28,50,91,34,41,19,88,25,45,15,19,92,45,93,98,54,1,30,8,67,32,33,87,14,16,65,81,25,78,75,22,34,82,63,84,38,24,91,68,41,90,88,12,96,29,68,9,65,1,70,24,11,88,25,39,3,29,1,67,67,39,80,88,29,14,54,68,31,56,62,96,25,20,84,83,72,26,100,95,45,27,28,1,38,21,87,98,11,29,56,76,86,59,42,34,70,94,100,31,2,88,75,87,56,72,67,82,12,14,49,3,97,82,56,82,45,36,86,88,6,58,21,73,90,73,37,27,60,86,91,9,51,68,32,36,71,64,97,78,68,56,5,32,84,82,60,62,70,79,40,28,61,82,12,83,26,64,15,78,75,26,33,52,85,77,2,23,77,80,54,96,74,26,45,19,98,29,93,2,41,68,77,99,91,23,35,43,43,69,49,12,91,1,51,37,86,12,97,27,59,69,22,88,33,24,34,17,44,42,74,9,100,67,85,12,66,65,82,12
k_78,63,82,42,100,4,14,61,36,38,40,1,12,89,45,70,11,21,3,49,26,19,12,52,17,11,63,54,84,85,69,39,17,60,93,39,38,40,3,55,74,56,100,64,95,47,82,25,81,36,2,32,98,54,15,24,52,83,89,10,84,24,1,37,4,33,7,89,87,41,80,3,56,22,93,3,67,87,43,62,52,93,9,53,71,61,10,18,21,27,86,39,36,20,6,53,25,45,10,1,43,60,45,36,71,32,75,81,58,77,90,48,36,56,97,50,73,9,91,86,72,30,50,65,5,92,45,7,35,32,25,39,39,27,100,20,50,20,90,43,62,73,90,43,69,71,78,26,17,34,4,79,27,58,8,8,38,27,53,71,38,91,100,73,18,29,69,50,98,10,52,8,99,97,19,13,11,57,67,7,69,64,90,25,68,3,61,41,27,2,93,13,74,24,74,8,34,97,71,38,25,4,32,37,78,19,48,25,34,32,25,2,16,21,77,19,65,69,96,35,51,51,68,93,30,38,10,21,40,69,75,46,21,8,7,80,1,66,64,39,11,72,42,23,16,24,94,64,10,75,47,5,23,84,81,9,16,77,98,51,49,79,52,28,34,95,63,3,55,7,92,77,85,54,30,69,25,8,34,76,49,69,10,29,72,63,47,37,68,25,68,49,90,10,92,15,93,100,87,63,54,94,11,31,67,31,3,29,33,1,78,88,43,18,22,14,80,26,47,68,30,80,99,13,67,21,18,15,47,22,26,9,89,41,30,61,41,74,90,25,15,42,73,95,56,25,93,9,86,28,56,75,7,37,15,32,43,22,16,2,47,44,4,93,61,8,37,95,14,44,2,59,11,83,46,1,92,7,20,5,82,9,90,69,53,62,22,84,9,39,40,26,65,1,7,48,40,41,67,17,59,40,99,78,81,38,6,88,54,79,10,88,98,85,28,55,98,24,81,17,26,81,72,98,15,18,56,71,84,83,10,52,4,47,43,25,92,99,85,73,76,24,5,34,86,93,15,4,27,46,42,78,26,13,35,59,2,54,67,100,15,47,27,83,85,72,26,38,2,10,75,22,29,39,17,59,19,18,20,47,18
k_79,61,74,31,9,37,13,41,12,73,18,17,5,14,43,42,13,78,39,43,28,72,81,29,85,99,9,16,16,61,37,72,81,33,72,34,86,91,81,85,40,75,18,8,31,85,86,13,15,83,63,1,50,24,6,33,17,89,60,26,33,7,59,85,65,100,58,95,64,10,20,86,77,63,63,83,80,8,48,38,42,87,15,19,83,38,7,1,72,64,57,36,38,52,66,94,67,71,64,69,14,48,20,66,38,42,79,69,7,6,58,45,48,85,17,27,61,3,88,17,32,16,18,43,15,52,53,57,86,52,44,31,10,27,54,36,74,43,11,2,44,37,92,77,31,27,88,30,80,73,83,56,87,78,52,27,76,21,21,62,53,52,73,43,75,7,40,14,21,47,86,51,57,62,76,18,54,79,17,69,53,22,40,99,24,1,47,44,52,86,94,27,57,51,42,7,67,59,51,4,62,26,51,82,14,68,95,85,81,51,49,19,97,45,100,21,51,8,21,47,51,6,23,12,41,26,83,85,95,23,71,1,31,67,74,85,30,76,45,39,33,11,10,12,89,11,63,80,72,62,66,18,60,45,17,50,31,56,41,62,61,95,41,49,35,74,72,14,27,53,82,80,22,12,30,49,74,7,98,57,26,99,79,65,90,15,30,29,40,71,11,64,27,74,71,2,32,49,92,75,31,3,46,46,62,18,35,91,88,36,80,23,5,70,13,8,33,24,53,63,11,44,34,76,19,44,29,64,6,77,30,78,4,74,77,21,60,63,1,30,16,45,24,48,30,51,86,52,10,91,39,30,64,94,84,7,77,83,24,7,89,7,75,18,17,3,53,27,96,1,50,82,51,5,77,48,19,50,94,14,78,97,37,12,41,97,78,84,22,67,15,56,26,78,85,33,48,66,91,56,28,44,20,48,60,72,30,62,67,28,49,35,42,61,56,67,87,93,68,45,56,67,15,2,85,67,71,4,20,24,53,65,94,85,7,8,53,60,58,67,50,60,53,13,45,37,28,46,97,43,37,18,42,53,58,45,89,27,96,32,76,10,59,7,85,19,27,83,81,22,92,85,11,70,80,36,65,28,58,60,34
k_80,97,43,50,85,44,38,98,50,81,52,93,28,32,33,3,99,23,51,71,68,82,68,60,87,59,44,21,100,40,83,12,55,11,90,62,45,12,31,25,92,100,72,24,47,57,93,91,88,81,93,73,13,76,64,86,92,52,71,77,5,18,79,57,2,61,65,69,31,94,99,44,28,49,75,73,89,34,45,79,56,68,2,53,46,31,41,22,23,3,29,67,38,67,9,62,32,39,49,5,43,25,62,29,43,56,60,69,70,60,61,78,73,79,60,48,15,49,96,98,75,95,23,51,43,12,57,5,70,10,83,54,92,94,37,12,10,95,96,34,25,47,33,78,86,7,96,2,12,46,57,90,96,1,3,49,99,76,85,24,18,33,87,64,34,94,80,39,86,54,38,28,1,70,81,70,14,4,29,15,76,15,87,22,95,62,14,90,66,37,90,76,53,75,50,93,17,54,15,16,64,42,98,27,14,90,27,45,94,33,96,26,97,19,48,96,85,61,10,7,18,79,89,70,22,66,49,33,50,41,65,42,71,95,59,59,85,65,54,5,82,96,67,72,31,70,77,87,11,89,17,74,70,86,87,18,38,34,37,40,98,36,2,60,8,3,56,10,4,35,78,32,48,85,15,62,99,89,18,83,72,61,55,94,9,30,44,93,8,36,10,71,49,86,25,50,31,53,5,1,19,33,100,65,82,41,17,10,87,90,7,66,7,56,39,9,71,62,36,4,93,65,97,67,3,35,18,84,61,76,23,66,62,77,19,90,4,86,77,61,44,42,26,27,22,84,32,57,84,38,55,77,77,11,30,16,32,15,2,68,13,67,74,48,45,19,6,64,83,16,85,63,78,75,91,61,98,32,45,70,20,35,27,82,86,35,2,91,52,5,9,10,10,73,35,33,98,65,69,50,67,98,8,39,39,71,6,29,94,88,61,53,51,39,56,42,59,46,56,78,36,16,30,55,92,1,18,83,59,34,34,89,39,88,52,57,93,59,55,69,98,66,63,70,2,81,36,96,82,89,84,56,94,51,62,83,4,71,12,36,56,69,76,55,4,36,66,3,39,88,61,24,82,5,35,56,41,17,23,45,12
k_81,7,67,51,21,16,73,79,12,74,50,84,22,23,45,90,96,62,30,33,18,41,81,99,98,49,63,39,98,80,10,27,36,95,34,64,80,59,29,44,41,46,87,46,85,71,41,49,54,94,22,20,6,71,8,89,73,87,94,7,82,76,74,36,82,76,37,53,66,41,88,55,28,64,73,100,27,52,91,17,16,26,93,82,43,46,77,45,66,21,77,45,56,45,52,6,37,5,59,82,57,68,95,84,32,19,21,32,77,12,44,11,7,34,89,87,72,3,78,29,29,43,32,87,42,2,76,89,39,76,16,55,85,51,71,76,27,75,74,91,94,54,90,81,40,41,84,64,54,69,25,81,46,86,3,46,5,25,50,76,36,14,5,26,69,60,65,59,23,53,22,18,12,44,60,85,83,10,14,94,46,21,99,67,44,13,31,26,27,42,45,31,26,40,73,74,38,46,79,56,62,41,27,23,67,20,14,66,59,3,98,3,20,33,27,1,54,18,13,74,24,23,16,14,20,50,19,88,69,80,80,52,12,34,81,54,96,60,95,13,89,46,81,65,52,99,4,82,61,4,9,68,34,79,86,44,76,19,27,71,96,50,80,41,81,63,38,8,38,80,93,54,14,33,99,40,56,3,33,76,50,75,12,21,2,53,1,10,34,50,27,28,3,66,52,72,69,18,1,10,61,61,90,35,29,16,20,45,62,45,46,54,94,74,37,67,50,61,5,92,27,8,75,66,3,58,16,63,100,92,58,98,17,98,42,78,92,55,81,51,54,35,67,94,68,11,16,60,50,36,65,78,26,45,15,8,17,35,91,83,49,94,27,93,99,9,92,60,16,20,85,71,62,26,9,29,84,33,35,34,96,64,10,86,58,85,90,68,52,93,49,22,47,51,63,8,62,13,78,100,24,72,28,20,40,45,13,63,73,29,94,28,98,68,26,61,22,81,85,39,98,78,85,35,12,83,38,15,36,96,54,18,42,17,15,40,20,84,48,87,10,21,35,58,66,86,67,25,87,23,97,34,97,7,94,43,75,23,44,3,56,64,43,79,32,55,82,17,19,67,1,38,38,88,15,50,7,41,49,87,26
k_82,28,7,27,10,63,9,40,79,41,82,95,5,99,47,16,50,100,89,9,62,96,5,27,98,93,19,89,84,74,70,78,62,40,13,24,47,59,72,57,1,32,87,88,34,25,27,52,75,61,75,81,24,19,9,59,9,64,61,40,25,51,58,73,27,64,65,54,95,13,13,72,28,18,25,46,15,26,58,32,74,17,98,95,3,11,83,36,73,71,57,31,72,6,51,62,49,68,37,21,53,96,14,73,19,21,97,22,73,70,59,54,25,4,10,99,34,43,87,18,40,40,99,15,97,86,33,38,61,76,42,7,36,32,59,24,48,34,79,90,53,19,31,32,84,54,8,15,20,97,63,61,75,4,27,64,52,86,86,94,51,84,42,61,55,60,87,94,7,31,4,89,11,47,19,52,55,78,59,49,66,47,24,20,32,94,42,3,11,7,48,97,48,64,34,64,51,93,42,35,80,24,54,71,84,81,41,10,52,92,69,72,59,93,92,37,17,78,89,41,31,67,44,18,63,95,35,67,6,27,23,49,32,15,64,94,98,33,68,90,65,44,13,81,91,57,49,70,51,93,100,22,18,87,74,2,9,37,89,43,49,48,42,71,19,64,52,37,43,68,19,37,77,78,94,75,18,45,16,28,10,79,61,90,61,64,96,59,95,15,11,84,38,78,74,2,12,41,84,39,76,89,38,56,68,90,56,100,73,3,47,25,13,90,63,94,45,32,44,11,32,63,58,55,100,57,4,11,80,7,12,64,62,70,84,32,32,95,98,28,75,43,7,46,44,93,26,62,84,81,69,56,33,4,35,79,57,99,2,78,78,1,78,73,91,6,6,79,89,74,23,61,82,16,7,100,87,73,23,30,74,71,27,75,86,55,95,37,74,70,5,3,10,41,23,29,67,24,94,72,81,26,44,92,54,17,40,23,60,2,66,28,69,34,3,52,73,58,65,40,58,66,53,18,65,23,61,10,39,91,7,79,32,28,20,52,45,12,19,10,31,52,17,86,35,68,27,12,29,26,56,72,93,18,6,50,66,81,6,77,44,51,94,20,24,19,83,69,41,59,17,36,46,49,19,32,77,18,12,17,98
