commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_54,88,58,1,64,24,53,88,84,29,67,48,58,70,93,77,79,52,28,82,4,55,54,100,76,5,41,65,9,6,65,90,65,28,71,28,69,13,48,64,62,17,28,13,81,25,73,69,37,7,17,16,58,47,88,78,50,47,2,2,22,63,4,93,60,62,46,46,93,48,24,44,57,66,47,21,60,81,7,49,25,73,66,67,25,82,24,32,54,66,18,9,42,71,36,18,33,44,52,73,54,93,70,86,26,17,16,68,95,84,62,20,60,58,82,7,62,49,58,51,87,91,7,93,87,69,99,31,22,48,42,34,54,69,64,81,70,72,72,99,51,7,87,56,95,10,70,41,72,80,9,56,98,55,35,79,26,61,50,97,89,83,55,83,71,94,64,94,36,50,44,54,74,78,78,3,54,55,94,85,12,59,22,33,62,71,64,77,26,36,47,10,23,79,72,33,98,56,88,7,39,100,9,14,17,99,24,22,31,80,27,14,81,61,95,7,98,96,45,67,8,94,84,42,39,50,65,82,82,8,87,44,4,49,63,63,36,58,94,57,46,36,53,52,39,1,83,93,48,6,19,49,98,45,39,59,100,98,24,16,5,17,80,84,66,86,19,74,11,35,40,45,8,43,68,78,23,47,30,55,29,1,13,18,23,94,39,91,71,63,26,81,10,15,92,73,31,23,23,35,48,87,20,72,42,26,52,65,74,94,52,65,2,83,100,47,85,77,80,50,58,99,99,88,62,75,14,92,45,49,34,47,53,98,1,6,91,49,81,34,80,38,50,68,1,15,28,89,1,50,45,90,3,17,84,57,61,1,98,58,85,31,77,28,11,82,79,43,96,77,63,9,71,8,50,99,66,3,82,37,20,39,2,46,5,16,81,99,85,10,41,39,24,89,31,43,8,71,71,45,72,52,61,55,80,69,37,74,78,66,77,84,75,4,83,9,28,39,85,86,94,1,32,57,57,31,36,11,100,25,73,46,36,67,21,90,93,19,46,35,18,66,43,84,53,46,58,1,48,47,15,58,65,90,42,72,18,2,51,24,39,54,12,13,98,72,70,77,80,45,81,74,52,43,56,76,59,59,37,100,17
k_55,41,50,32,76,52,98,7,13,84,6,71,11,79,83,53,58,61,99,50,84,94,87,58,47,73,38,68,50,32,78,56,72,23,80,3,1,31,11,3,17,91,56,86,89,47,97,27,74,90,56,87,39,11,6,76,48,82,83,78,1,54,25,92,21,82,31,74,5,49,38,22,85,62,90,87,79,53,33,72,84,17,100,75,29,46,100,10,38,26,85,74,50,18,10,5,71,9,59,46,34,23,83,11,28,22,82,7,85,6,48,41,21,48,27,21,27,66,67,64,92,82,77,22,48,50,76,48,8,2,70,15,19,25,14,44,68,47,89,77,45,35,85,21,84,86,71,41,91,62,40,26,64,50,56,76,67,77,76,81,1,80,73,36,45,29,26,55,86,19,10,89,39,26,74,25,17,14,54,5,77,8,24,57,11,26,43,64,85,87,50,31,52,14,47,96,75,49,67,70,13,57,38,16,35,23,91,75,57,88,85,61,63,77,80,75,19,67,80,64,82,3,94,65,62,91,1,11,60,41,52,21,40,3,95,28,20,23,95,62,81,34,52,12,54,17,29,72,33,24,61,30,21,46,83,93,84,71,14,43,33,4,88,39,6,7,32,83,94,2,13,78,36,40,24,88,94,26,89,26,14,50,21,23,31,60,4,51,43,8,3,49,1,47,73,65,71,30,23,30,25,7,80,73,88,13,83,58,88,69,77,99,83,41,22,8,17,50,76,25,25,19,35,2,16,19,52,45,56,85,65,61,42,23,53,56,77,34,29,44,21,43,2,3,34,54,39,2,52,59,37,11,54,21,76,98,63,56,65,66,51,53,89,4,96,32,67,28,98,79,86,21,5,77,29,35,59,7,65,67,70,60,12,36,31,82,83,82,99,8,66,53,64,43,5,34,96,67,50,17,68,100,30,72,89,48,97,45,2,84,23,74,9,43,80,23,54,22,54,5,20,67,51,26,92,55,31,81,85,19,46,61,100,31,33,35,57,94,99,76,31,100,91,99,73,37,78,16,14,33,41,7,54,35,77,73,24,16,73,15,71,50,85,36,20,20,23,69,14,85,20,70,14,23,8,35,19,70,9,33,42
k_56,21,25,76,100,52,44,5,13,54,56,20,88,51,9,72,48,24,38,20,93,95,27,97,90,39,13,3,8,49,4,72,57,69,55,86,56,73,66,75,26,49,74,81,71,84,80,99,99,64,68,78,52,51,36,80,29,55,78,52,56,93,51,45,12,44,7,1,17,69,78,60,58,44,32,35,29,57,2,15,78,15,14,82,34,79,14,43,9,40,75,16,24,38,16,17,44,8,84,82,30,39,78,74,35,5,5,18,64,33,86,13,44,28,53,35,5,36,3,96,81,93,53,40,22,73,62,98,41,14,5,21,73,85,15,29,23,39,29,77,35,7,37,29,23,67,28,28,52,83,70,98,64,79,16,89,100,87,93,5,30,3,52,28,36,29,57,39,98,65,29,5,57,21,70,97,97,90,63,83,66,78,47,23,1,93,48,72,84,69,65,99,16,46,19,16,34,51,6,53,43,35,29,92,94,25,3,61,83,20,44,11,97,44,71,74,72,64,37,17,49,44,87,55,15,100,73,45,64,26,16,22,76,46,61,78,39,66,40,91,41,15,75,52,54,70,77,88,100,11,43,6,65,47,62,24,65,57,72,96,23,31,39,81,83,79,100,92,83,13,71,11,3,78,20,19,51,57,89,53,49,20,16,13,14,57,59,60,91,91,30,73,37,12,41,59,25,22,74,15,78,47,100,70,100,76,41,52,45,50,92,50,16,52,18,45,83,14,84,14,2,50,33,63,32,43,11,96,89,54,47,91,60,61,29,76,100,60,99,53,72,38,82,34,86,9,11,2,71,56,9,42,40,75,38,17,64,74,13,64,25,46,42,40,17,63,76,23,90,86,92,7,19,100,91,33,73,56,55,19,87,56,51,30,36,37,73,26,67,27,47,87,63,74,74,92,45,88,60,54,13,38,35,77,78,41,17,19,98,95,6,68,25,21,67,27,56,82,67,64,74,3,73,9,35,85,29,18,49,17,52,38,8,83,37,70,31,3,56,94,22,72,26,79,80,74,91,64,59,75,100,16,20,68,13,60,78,27,83,25,66,56,39,19,39,81,74,21,46,41,71,82,6,50,70,58,96,77,44,47,98
k_57,56,57,32,80,84,83,98,92,44,4,39,72,52,81,76,29,87,5,41,73,64,27,23,63,2,31,59,68,88,45,50,97,80,25,39,73,90,17,32,92,11,25,78,3,29,84,26,60,20,43,20,77,39,81,73,4,22,4,49,72,85,50,54,42,92,45,87,22,63,20,16,72,25,49,78,83,42,33,48,26,21,99,69,77,42,3,83,43,60,45,29,14,13,98,26,45,99,22,33,82,56,100,91,100,94,34,2,10,59,76,1,100,67,64,24,71,11,6,45,93,79,96,32,78,80,38,61,4,25,17,7,92,79,64,51,22,81,65,66,54,57,3,96,89,19,73,13,44,59,47,38,15,50,61,26,47,93,36,51,94,10,36,79,38,12,86,4,4,77,82,93,17,93,60,23,81,50,44,9,54,5,75,66,46,79,62,40,75,91,75,13,80,47,62,15,9,93,94,27,63,20,53,34,84,20,66,75,97,47,33,59,28,19,23,4,76,99,28,15,39,23,47,51,29,51,76,99,13,21,35,34,78,54,86,32,17,54,74,57,80,55,91,4,56,66,46,94,66,7,57,50,75,35,1,43,58,66,79,88,56,68,34,55,43,67,13,22,65,20,53,39,16,61,13,61,71,89,58,45,62,34,48,12,6,20,9,52,98,16,12,84,14,64,30,63,44,29,67,87,20,2,26,47,2,68,56,56,32,32,70,9,62,59,12,57,20,17,31,33,70,82,83,78,41,22,81,92,54,76,2,18,92,54,64,34,82,44,62,85,3,65,96,58,10,95,34,40,90,62,36,20,46,82,57,61,25,98,89,67,78,48,17,99,2,22,54,74,44,69,16,9,92,16,18,78,4,29,2,44,95,71,13,76,56,41,50,74,34,85,11,56,90,97,43,94,77,27,85,47,53,11,38,77,90,5,25,99,72,44,1,6,85,84,95,7,57,76,85,1,6,41,36,44,51,39,85,88,77,12,71,28,94,30,26,32,89,26,58,29,14,99,18,6,32,17,75,51,78,70,84,90,91,36,51,23,42,51,81,88,93,69,80,13,25,19,12,58,86,94,39,69,68,32,61,79,83,84,77,14,21
k_58,27,67,69,31,33,19,33,72,7,21,81,84,66,18,98,93,13,7,21,88,65,5,78,68,72,19,9,36,75,30,82,86,62,12,30,16,72,59,76,25,9,30,25,87,73,79,64,54,73,37,7,11,85,88,4,46,88,43,92,82,21,98,24,93,83,26,13,14,7,69,23,1,27,97,39,63,38,69,74,35,75,64,56,5,98,70,7,64,65,94,85,24,96,92,25,58,57,68,72,17,68,11,63,26,32,92,94,87,31,5,95,17,68,82,17,23,50,81,3,59,88,95,36,65,57,16,39,46,68,78,29,82,78,97,70,86,46,65,82,1,33,33,12,34,47,67,73,20,80,73,66,49,79,97,28,14,95,51,73,56,81,63,10,39,44,81,31,50,40,96,29,46,80,54,75,49,57,69,64,89,66,83,27,28,60,10,80,15,44,19,57,88,98,51,51,35,47,80,53,39,61,95,47,98,33,73,54,95,99,24,56,43,77,52,82,98,15,45,95,67,44,57,72,57,49,64,7,89,71,52,26,59,37,48,61,95,19,54,50,96,49,72,25,70,62,91,26,10,99,17,38,34,30,73,38,71,84,85,62,57,41,72,35,84,55,24,56,39,8,21,15,9,9,22,35,61,85,5,11,78,34,56,48,56,58,46,85,40,34,76,67,77,37,45,50,43,61,2,61,84,10,86,9,82,100,11,34,58,62,100,65,43,63,53,86,93,62,44,93,12,95,16,46,13,17,77,45,71,82,56,70,52,10,2,10,57,99,14,77,12,32,10,70,46,59,28,71,21,68,96,28,33,39,81,32,3,23,67,91,52,53,91,65,21,34,71,42,42,69,59,66,56,40,8,73,69,83,6,26,28,48,36,25,36,99,32,77,81,16,53,46,8,69,31,100,51,8,54,94,60,44,13,39,70,81,50,45,56,84,69,88,37,84,66,27,41,6,22,51,15,82,82,79,35,30,2,71,46,77,95,26,1,8,54,16,18,64,73,87,15,30,10,100,70,58,2,36,26,67,29,11,27,40,27,10,12,71,33,29,3,31,50,42,96,82,42,81,83,76,5,37,4,100,6,18,80,68,27,92,77
k_59,28,78,94,50,10,69,9,9,8,12,71,23,100,40,16,88,32,44,39,5,74,1,75,67,87,6,21,13,91,69,40,72,95,92,51,35,94,55,25,41,47,7,70,18,23,87,97,63,68,95,13,22,13,16,84,78,70,59,30,15,80,38,90,99,79,6,20,31,77,4,86,7,46,100,64,79,32,81,86,89,78,57,20,18,87,19,30,34,29,8,76,56,27,11,7,100,51,7,15,91,62,5,46,69,26,79,27,17,75,31,52,84,21,10,50,17,15,46,54,48,4,94,63,10,82,67,49,56,42,56,44,20,10,75,29,6,78,93,81,5,2,57,65,27,23,45,70,50,46,44,63,3,63,94,42,12,24,21,8,41,44,80,63,69,57,26,83,6,51,62,32,92,22,91,68,51,97,98,87,59,64,33,31,79,34,9,58,94,8,17,66,9,65,74,1,30,32,56,100,13,15,21,36,67,98,68,75,67,52,32,48,30,27,54,24,76,90,93,17,96,25,47,90,98,54,8,70,32,80,67,19,52,96,16,60,27,22,13,60,19,92,94,28,98,23,70,72,59,58,92,92,65,76,66,42,71,5,99,68,5,97,71,85,70,45,77,39,70,88,11,35,52,39,94,87,9,35,89,74,6,9,89,55,30,6,67,21,6,91,41,44,5,96,19,67,9,34,89,58,1,95,47,51,7,93,65,5,90,63,60,53,48,82,26,89,11,99,16,57,86,13,69,60,88,73,46,62,91,7,20,90,86,41,52,30,87,45,27,89,39,83,44,69,42,57,99,62,100,37,24,11,92,97,22,82,57,18,99,50,87,38,59,54,96,74,74,81,11,97,31,83,79,47,90,70,71,13,79,62,7,43,73,88,3,33,87,41,73,86,93,75,11,46,73,76,15,21,12,59,97,22,65,53,42,82,13,93,62,50,60,91,88,79,32,28,23,37,73,55,16,2,71,30,55,65,58,10,31,4,76,92,10,33,95,6,94,38,9,20,82,28,19,54,100,32,24,22,67,73,10,75,91,52,99,4,88,12,21,71,48,38,31,32,18,16,65,6,42,11,10,34,15,21,2,67,91,19,98,35,51
k_60,52,7,31,56,19,45,29,84,89,9,46,91,16,71,17,41,86,95,77,85,88,28,34,43,44,15,37,49,62,34,47,68,62,90,5,88,43,27,51,20,20,89,15,71,35,70,51,21,12,64,15,40,14,79,70,70,73,96,91,81,98,36,97,37,9,52,69,2,45,30,58,98,54,78,100,64,56,45,69,42,99,6,17,28,35,53,60,94,7,36,78,27,80,71,36,2,81,11,92,78,6,15,45,90,44,76,82,68,7,91,76,42,5,15,44,39,18,30,17,6,50,59,86,92,82,56,16,83,35,7,18,29,39,43,67,80,44,98,79,18,23,92,39,58,32,88,57,29,76,20,65,55,54,28,63,58,30,12,43,84,13,45,35,12,40,60,97,96,39,22,9,18,22,7,32,6,80,37,49,85,55,5,38,30,6,82,63,74,49,75,37,90,52,44,90,67,95,62,55,87,63,66,46,71,18,100,55,71,96,58,90,7,95,75,23,10,45,18,74,11,95,64,91,17,11,13,47,58,46,65,87,82,18,97,14,33,13,60,65,32,98,32,88,44,80,24,28,8,29,41,46,43,22,82,36,80,2,95,64,74,5,98,11,6,96,11,35,67,32,32,46,28,58,52,62,20,74,74,60,33,24,31,64,91,89,33,12,89,95,96,5,10,47,44,56,77,52,61,22,98,94,78,100,50,25,14,17,37,62,19,89,38,83,62,61,29,90,78,31,75,96,3,53,29,12,64,90,19,58,22,23,68,88,15,70,9,4,12,9,17,26,56,47,88,6,13,98,78,88,74,93,13,92,57,44,9,29,57,27,31,98,48,19,85,77,50,96,100,9,76,27,17,87,97,20,86,42,89,21,22,5,84,98,86,52,84,21,81,78,14,77,81,74,46,10,54,18,49,27,85,18,55,73,28,16,46,36,24,38,34,65,2,17,19,6,85,69,65,55,56,81,76,4,73,83,86,46,40,28,40,14,99,5,19,58,33,37,76,19,50,24,68,63,54,37,68,94,74,52,22,74,31,29,69,46,13,6,13,91,75,13,51,8,28,15,59,98,12,85,41,4,100,58,68,67,84,84,93,1,85
k_61,47,5,79,44,77,8,51,76,80,84,50,33,1,62,19,64,96,50,13,38,97,7,71,53,5,52,85,94,43,50,23,74,66,95,8,47,94,44,34,24,60,85,55,49,78,64,20,96,90,15,24,84,94,12,65,77,84,90,76,91,1,3,35,77,21,9,100,9,86,43,56,46,1,4,43,6,90,43,93,70,88,45,25,39,55,10,68,24,4,100,8,100,30,36,29,8,26,73,24,65,97,57,2,57,57,98,2,4,45,100,30,85,55,60,31,2,87,32,82,31,67,86,86,80,80,60,19,62,47,71,84,35,80,87,35,40,91,34,47,9,21,66,39,57,85,54,6,10,63,8,49,82,46,36,55,15,13,48,49,84,88,19,7,21,67,41,18,14,63,70,39,18,90,48,31,27,55,95,91,20,96,26,63,49,39,77,52,38,29,52,79,77,92,22,1,50,21,20,74,62,89,8,8,56,51,76,11,21,58,78,58,10,5,18,47,51,72,34,9,26,98,86,52,100,7,100,13,59,53,31,78,84,40,44,68,26,24,94,56,54,66,4,48,2,68,26,22,11,10,80,55,56,28,22,40,82,41,69,100,25,66,71,3,85,47,23,30,66,64,37,42,42,52,9,37,31,65,19,33,17,27,27,92,17,17,11,29,90,9,48,67,85,92,9,3,10,31,74,17,87,83,8,71,17,92,60,53,27,2,28,87,24,82,60,93,58,68,73,26,33,47,19,14,26,87,65,59,65,3,77,5,48,10,63,5,14,93,51,21,60,33,52,67,88,46,72,5,83,2,11,9,36,10,99,13,95,32,61,16,63,28,61,17,97,94,56,29,45,81,26,93,38,16,46,8,11,99,60,60,4,61,90,89,59,46,43,21,83,16,31,7,12,26,31,62,97,51,97,73,88,44,29,85,98,54,77,72,76,59,93,86,85,95,53,89,54,85,88,76,46,53,44,42,9,21,99,83,62,49,34,83,63,26,31,2,45,82,78,34,49,71,41,86,32,10,54,54,19,91,93,15,31,8,69,80,78,66,68,92,29,35,15,11,81,63,93,1,41,42,73,65,50,39,25,5,43,92,45,75,5
k_62,44,89,29,45,13,76,84,86,20,6,34,96,40,53,13,3,29,80,68,39,59,31,9,71,83,95,54,94,28,42,44,23,76,15,20,38,54,35,25,41,92,96,23,10,21,93,44,88,85,25,39,73,61,87,72,66,97,40,80,61,92,100,77,20,47,27,100,62,65,81,93,94,94,7,99,48,89,12,49,82,5,73,42,5,84,4,29,27,99,98,13,72,82,94,63,91,53,69,62,72,59,92,44,74,38,31,5,31,23,69,71,91,68,49,77,29,89,100,58,8,84,35,16,92,80,83,37,44,2,17,58,77,65,75,16,48,55,52,43,58,69,92,17,48,66,96,29,70,60,54,20,66,34,100,21,86,39,33,19,8,17,98,65,2,52,54,89,29,65,32,44,66,41,10,88,33,99,4,11,2,80,13,49,100,74,10,72,83,49,41,12,46,43,58,7,36,20,97,8,57,45,72,83,97,16,74,18,80,75,91,85,31,79,14,2,80,87,16,1,8,91,12,78,81,91,44,30,89,85,14,51,60,96,42,42,29,59,43,25,61,44,98,5,66,90,42,33,50,59,22,30,69,74,8,26,20,92,4,58,21,26,8,26,15,81,87,3,3,33,93,97,7,21,74,40,44,10,34,3,29,75,40,30,82,77,36,60,36,52,76,38,97,31,28,37,18,84,22,25,18,76,25,95,20,70,4,44,47,82,82,96,78,12,16,37,82,8,10,10,71,82,32,5,63,1,47,80,61,66,10,60,68,27,34,66,21,11,95,13,5,84,32,29,21,17,28,53,94,22,8,98,87,62,67,31,51,5,20,35,74,61,13,13,67,99,78,81,24,61,65,65,32,11,67,71,15,7,34,20,7,18,20,83,1,58,5,28,95,78,57,35,34,72,74,60,87,87,84,11,3,49,52,95,99,61,96,56,24,55,42,16,36,33,44,14,22,59,96,91,49,61,84,19,29,92,54,74,59,32,36,54,87,38,3,58,77,47,94,54,19,88,45,22,81,7,67,15,77,13,79,92,27,92,94,88,22,86,6,74,75,41,74,79,20,65,14,4,20,23,19,6,83,48,85,72,13,71,48,38,18
k_63,30,48,23,92,27,59,53,93,9,33,63,51,22,76,67,91,44,30,33,39,98,1,51,53,96,91,56,4,51,7,90,97,19,52,9,16,90,70,12,81,89,99,50,64,45,32,14,87,27,64,4,1,82,15,78,97,51,51,76,66,46,49,25,18,18,99,79,58,38,41,15,78,59,66,71,22,28,41,30,72,32,93,95,59,47,77,47,69,91,91,41,31,49,20,56,99,33,84,40,20,70,41,21,61,7,1,5,31,98,11,50,87,52,65,28,24,12,82,97,28,95,93,38,53,47,86,80,36,58,22,74,71,76,81,67,37,51,51,77,28,87,34,69,17,67,4,92,31,50,31,69,94,14,65,33,48,77,96,83,26,18,39,26,33,36,42,6,87,43,52,10,45,87,28,89,86,98,51,21,53,26,50,45,60,50,79,61,8,5,91,9,35,90,69,7,18,79,57,50,79,44,18,28,81,80,9,81,51,93,24,6,65,86,7,74,26,4,17,87,30,65,3,67,53,11,66,90,98,41,81,2,4,15,29,27,89,23,56,34,12,75,89,65,83,83,54,46,41,43,3,21,64,62,64,5,74,53,20,56,30,88,74,14,55,29,96,88,19,22,60,37,16,82,21,15,12,44,14,38,77,95,1,2,68,89,3,66,100,1,94,97,2,14,91,63,82,61,60,42,83,77,88,96,6,20,71,39,67,23,43,98,70,96,37,7,43,43,43,28,52,59,21,87,16,98,47,92,1,83,7,10,83,63,80,74,53,45,33,74,93,64,91,83,77,57,89,2,10,56,85,92,59,95,19,37,36,88,79,100,46,17,1,15,65,16,42,73,55,66,80,76,9,92,68,92,60,21,94,10,41,32,33,52,74,79,31,74,67,69,40,53,71,34,33,74,62,45,13,71,24,65,56,21,18,26,28,74,74,61,95,56,86,1,2,66,94,2,38,92,99,87,18,50,50,44,50,71,26,32,75,91,29,37,50,67,72,78,34,81,94,18,21,65,31,9,40,51,28,42,33,37,38,67,60,45,49,50,49,14,85,2,80,47,20,40,91,46,41,8,17,29,94,56,46,49,40,6,36,12,17
k_64,30,40,26,7,8,78,32,81,54,15,80,64,30,82,4,58,99,14,27,7,41,32,74,72,6,48,31,30,16,87,67,21,29,71,51,26,41,1,37,90,69,58,56,6,75,33,35,92,91,64,78,7,30,86,70,90,87,76,62,58,26,13,91,40,49,41,94,8,41,18,11,52,99,26,24,40,37,46,53,94,69,43,12,74,27,74,2,32,15,14,45,36,100,24,51,15,95,49,46,75,64,77,31,62,64,92,87,70,60,87,83,67,39,51,47,15,14,54,49,89,96,65,45,43,27,100,90,100,61,69,25,47,70,32,84,6,57,80,80,71,41,90,50,84,39,13,100,82,84,22,31,86,1,82,30,3,96,97,57,82,60,48,9,56,98,83,31,40,10,84,44,1,76,25,58,83,87,55,9,15,51,60,95,50,38,40,45,84,44,62,99,33,58,42,49,32,2,50,27,98,88,53,90,79,70,48,2,2,95,79,64,100,35,69,14,10,3,69,7,87,59,50,93,22,95,81,65,52,80,44,37,2,6,51,32,5,89,80,99,96,32,75,1,21,39,31,1,73,2,44,20,33,70,22,24,31,90,17,67,71,44,84,18,94,7,52,99,95,70,84,51,41,8,13,95,73,83,44,51,4,72,60,35,48,36,35,97,72,54,9,2,100,69,96,39,57,80,42,6,28,91,27,29,82,75,9,43,17,43,63,50,2,64,2,91,60,95,78,50,43,82,38,58,21,32,54,55,74,22,97,77,61,19,20,74,71,25,8,90,25,78,85,54,44,52,61,47,8,7,91,30,9,32,16,41,32,30,31,46,81,5,40,62,63,61,89,29,80,99,56,90,64,23,50,28,30,51,20,45,31,64,53,72,98,12,2,56,41,20,75,52,24,27,26,15,48,71,23,40,32,64,95,18,65,16,63,42,48,3,8,21,79,12,66,44,14,37,5,94,39,26,48,36,34,35,28,20,37,54,34,67,82,55,84,17,62,44,1,74,99,57,57,19,57,16,88,71,66,58,85,17,25,55,19,33,86,50,27,91,52,36,72,27,38,48,54,87,14,1,65,74,95,93,38,15,20,17,72,34,23
k_65,1,91,83,84,5,11,34,24,15,65,91,14,85,31,7,81,71,55,34,60,68,47,11,56,99,28,73,43,94,69,26,45,48,97,36,52,1,32,77,32,97,69,95,94,13,75,60,48,89,92,56,47,77,54,61,30,78,32,95,5,97,18,37,26,93,63,36,84,45,9,19,88,51,22,2,5,54,94,24,81,55,3,86,66,78,97,87,39,18,70,59,60,81,25,51,48,48,18,11,99,15,25,30,44,29,9,91,97,52,64,89,19,47,63,34,17,60,80,39,24,76,19,27,78,30,74,82,27,27,99,43,77,20,79,30,49,38,90,90,69,32,38,50,23,60,42,99,39,31,83,34,48,65,53,83,53,71,70,77,64,66,56,15,9,63,71,99,68,80,15,9,5,77,11,89,97,39,26,72,71,74,49,92,47,81,29,8,89,38,67,64,13,46,92,57,16,49,58,77,59,17,9,26,70,22,83,32,100,41,69,59,68,18,1,6,26,89,49,9,39,85,18,25,7,13,4,98,86,78,73,16,31,39,49,29,73,43,98,56,94,26,7,92,54,10,71,42,91,61,15,77,58,49,50,39,92,47,6,1,27,40,30,95,86,48,16,95,80,79,58,6,93,39,34,59,68,74,36,66,44,69,14,92,99,97,52,55,85,51,2,72,17,76,49,17,47,20,99,83,6,85,83,38,13,57,18,51,47,3,13,87,50,42,28,3,40,73,20,32,65,62,5,9,80,91,25,95,90,32,70,65,31,30,22,41,44,57,55,64,16,94,7,56,65,56,76,68,15,58,5,29,58,95,40,63,11,2,49,77,13,93,72,71,89,70,9,3,95,34,22,60,78,4,62,71,55,58,19,88,97,32,28,55,95,61,87,10,78,49,34,60,98,16,71,74,82,9,22,72,55,26,5,75,91,91,8,89,51,13,86,60,42,90,52,85,12,39,84,50,66,12,67,23,37,34,44,3,7,78,97,4,68,83,23,23,77,71,18,58,9,40,72,94,18,33,52,42,31,23,48,1,64,52,13,45,14,84,38,33,60,57,44,88,81,90,100,36,55,76,24,54,81,38,23,70,5,38,52,21,14
