commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_53,8,84,8,56,39,50,34,61,90,35,29,44,59,18,94,16,65,46,93,14,32,45,32,46,29,63,3,32,96,86,18,65,84,16,17,2,53,18,49,86,50,13,21,95,75,5,90,42,40,65,38,89,71,84,47,43,62,13,37,74,3,67,12,24,80,74,13,57,34,29,30,9,12,57,12,29,7,37,61,75,45,47,84,64,41,91,78,23,67,80,72,80,49,6,69,88,29,24,1,96,41,40,96,34,75,22,67,57,9,84,37,78,71,45,100,93,16,78,75,73,90,97,1,88,5,15,10,52,20,15,51,26,27,56,22,81,68,66,84,4,60,97,91,92,97,14,85,98,27,66,49,72,42,62,74,49,14,38,50,81,55,27,30,92,48,99,27,93,81,37,91,44,91,33,42,34,56,85,92,33,90,58,59,12,11,60,29,57,34,3,52,58,10,68,65,88,53,30,49,66,21,13,70,18,14,12,48,6,65,91,53,42,98,64,10,75,60,90,91,89,43,97,55,34,19,43,67,89,35,3,1,59,90,24,59,59,92,100,11,54,15,85,34,32,32,91,34,72,17,88,61,1,77,64,82,22,18,30,86,76,41,31,12,49,61,41,71,22,45,1,37,73,93,78,79,73,50,35,20,45,89,76,5,34,23,31,24,64,66,17,84,54,79,99,87,22,46,7,77,90,27,43,91,13,32,23,76,10,13,39,25,66,79,62,76,93,72,72,78,97,71,46,17,67,83,56,62,87,17,85,10,84,75,64,79,66,89,73,80,95,93,35,73,84,1,25,12,64,7,7,50,44,4,63,30,49,98,69,36,41
k_54,70,52,20,98,42,1,76,34,69,49,12,89,92,7,85,21,84,48,21,5,52,13,93,89,40,53,61,35,59,14,51,73,35,8,75,99,99,99,23,33,78,92,15,15,11,90,42,23,12,34,96,42,94,59,22,17,28,9,90,94,79,20,72,94,5,4,48,22,17,89,58,65,80,42,33,65,21,6,17,50,48,18,5,8,65,3,29,67,51,22,71,14,5,97,87,11,69,95,77,5,19,1,91,12,58,15,43,60,49,31,35,78,37,56,1,57,49,99,62,39,53,6,50,21,36,29,2,87,59,69,21,64,25,14,65,75,84,5,76,100,79,12,27,45,29,38,21,66,45,34,85,15,34,67,21,93,85,66,6,90,29,41,42,34,51,4,5,52,26,96,70,29,30,46,63,3,62,78,97,82,56,98,38,25,35,95,18,70,50,92,10,93,92,19,70,76,45,30,100,88,93,29,93,96,95,82,1,7,47,33,11,62,62,70,96,47,18,3,67,32,99,10,56,96,27,44,87,88,20,76,28,12,20,3,99,11,96,13,19,8,15,19,100,12,12,63,26,85,59,36,23,27,42,76,27,52,32,67,100,87,16,25,3,10,20,86,68,61,25,3,45,7,29,90,55,57,43,77,69,62,66,94,38,11,51,95,80,67,24,58,89,39,47,65,26,27,98,38,2,75,2,30,84,88,42,6,28,97,90,90,31,21,31,27,60,65,34,21,58,25,41,19,38,36,3,27,36,33,65,68,35,23,41,11,62,22,47,18,39,24,81,87,93,65,58,37,14,56,23,7,84,54,88,77,100,73,23,21,87,73
k_55,69,78,21,47,65,39,33,52,29,72,44,35,99,13,32,32,88,1,8,79,53,96,44,29,26,55,35,52,35,83,37,76,27,78,50,86,100,24,74,12,33,2,22,69,84,57,11,58,98,33,54,19,56,90,18,82,71,11,100,36,63,6,5,69,4,91,17,46,75,36,27,45,46,71,8,69,27,25,23,40,99,54,59,59,33,46,77,23,28,2,67,67,99,4,16,22,79,40,100,30,22,71,25,17,13,78,3,95,10,40,13,94,82,61,41,63,65,33,31,95,38,59,10,9,29,56,11,35,98,31,41,20,88,73,32,87,2,24,8,68,62,9,47,15,68,59,78,43,70,34,9,64,1,29,67,77,74,79,52,52,19,88,55,89,62,79,46,10,9,72,16,89,13,42,43,95,36,27,45,69,80,73,21,52,76,67,52,2,47,52,22,61,63,16,88,88,40,17,69,32,6,36,61,91,89,90,39,33,4,85,99,63,82,32,11,34,2,99,5,94,7,50,50,89,62,66,2,2,70,77,55,100,76,70,35,59,7,21,6,55,17,70,93,5,96,79,75,43,35,23,87,94,77,18,18,32,55,55,61,74,87,81,76,32,96,2,28,80,71,38,2,63,94,51,90,61,55,99,99,54,2,91,89,18,90,20,40,52,87,54,25,37,90,94,31,51,92,86,58,33,100,14,6,64,14,10,49,77,85,9,1,48,50,59,58,54,54,28,17,71,97,42,12,13,25,47,38,77,5,78,88,25,32,52,23,78,83,13,67,61,53,90,88,42,100,65,47,25,23,12,38,86,91,100,8,7,58,49,70,97
k_56,56,56,46,55,10,15,16,98,51,90,20,19,6,46,75,59,21,51,49,16,17,23,6,71,28,77,60,45,94,62,27,83,10,10,92,26,89,67,74,3,24,27,72,66,48,90,71,53,63,99,83,63,80,3,27,67,77,25,50,37,35,39,58,53,5,40,44,60,51,2,8,87,42,32,82,81,36,86,72,75,62,28,26,45,69,47,50,94,53,44,60,24,41,23,98,51,82,43,9,70,15,53,51,83,96,41,1,96,5,82,71,17,53,30,82,38,18,66,74,24,91,48,33,21,38,89,81,73,38,47,38,4,60,86,80,33,28,50,19,40,47,25,15,89,59,13,91,34,59,34,87,99,14,45,54,62,26,79,73,17,1,88,26,14,35,100,54,3,99,61,61,96,38,77,26,53,26,52,30,45,39,84,90,85,23,25,67,81,75,6,34,59,27,79,19,82,82,10,98,7,70,44,3,40,97,88,18,36,35,41,81,30,84,17,70,81,78,73,18,4,12,68,36,90,64,39,41,84,74,97,72,38,81,48,88,72,80,61,46,71,70,42,57,22,22,44,99,87,80,94,32,81,8,78,81,86,37,16,8,72,98,12,16,63,5,77,79,58,12,72,84,90,95,16,77,41,28,92,88,78,4,72,77,40,22,52,48,45,1,68,7,21,82,29,64,52,70,73,33,69,88,87,91,33,63,64,7,50,61,76,97,64,72,76,87,98,5,84,46,11,21,76,71,14,47,23,78,94,94,54,92,70,81,68,98,93,13,92,10,35,86,48,29,52,46,60,86,4,45,27,66,80,38,21,63,3,5,74,69,17
k_57,82,28,92,61,67,36,99,91,83,90,58,86,84,78,90,22,9,53,42,36,38,78,26,39,55,72,20,42,17,23,7,23,9,85,33,59,96,14,63,83,18,66,78,58,100,38,62,84,58,53,25,83,2,71,66,94,77,69,63,93,12,42,56,15,66,34,13,77,91,7,28,47,45,41,7,32,10,79,16,80,27,26,63,52,69,73,1,94,100,58,76,21,81,94,13,36,75,14,53,42,48,52,25,98,57,23,43,96,67,67,55,68,28,47,66,73,22,8,91,62,20,59,32,9,31,28,51,8,84,30,84,15,81,43,84,43,4,18,13,16,77,18,77,99,43,81,96,19,16,21,68,53,41,97,97,12,50,75,3,48,2,20,57,27,8,6,7,23,45,51,14,41,64,95,31,91,94,44,47,53,92,16,38,2,71,5,58,26,47,69,47,99,28,35,28,40,96,64,32,3,67,17,48,55,38,59,1,18,79,87,74,8,70,44,53,19,51,76,39,62,86,85,20,77,99,56,66,66,43,21,48,37,42,59,75,52,27,69,80,7,46,11,30,98,3,89,92,82,50,10,56,74,86,94,34,74,20,44,27,79,97,37,97,54,19,70,79,63,35,7,30,56,95,54,11,37,63,45,19,98,95,96,77,3,35,25,88,48,7,21,42,66,94,82,38,5,11,58,97,24,26,91,17,72,72,11,82,49,88,22,2,2,82,10,67,53,39,49,39,20,67,19,37,73,34,84,35,96,33,89,92,59,24,96,1,71,96,78,12,81,67,10,33,59,72,32,71,75,55,16,8,41,77,29,29,92,79,1,52,59
k_58,22,13,44,72,19,91,88,77,19,70,42,87,43,41,39,66,16,37,29,99,63,85,22,27,30,81,26,72,23,42,55,73,55,38,27,66,91,86,62,68,31,76,49,100,53,23,36,71,94,79,28,65,75,21,9,72,89,58,95,29,44,19,43,2,64,93,2,64,30,24,94,92,21,32,70,64,42,100,75,30,97,86,69,36,54,95,69,39,92,87,10,43,32,78,97,74,33,3,24,32,29,95,78,28,6,57,93,59,5,91,39,23,73,14,20,82,58,76,68,88,75,97,47,52,40,40,20,83,75,59,72,84,38,74,73,31,53,91,96,48,38,92,81,8,55,26,44,98,19,97,81,94,9,82,20,94,60,67,75,88,7,98,99,45,54,87,36,8,33,8,33,57,29,14,14,55,82,79,4,56,12,11,23,8,96,74,57,9,52,58,25,64,10,81,12,82,16,85,68,98,18,34,78,67,79,67,89,53,69,57,37,5,92,56,71,39,9,75,2,8,21,77,73,50,6,59,51,94,46,17,53,22,24,16,59,26,20,58,55,88,76,54,33,56,26,33,88,23,65,66,95,68,99,1,95,85,27,20,3,26,2,93,13,79,100,73,62,71,87,82,80,90,49,95,62,66,57,32,3,15,94,8,4,21,23,93,11,70,12,35,97,7,61,84,75,9,52,16,54,15,76,38,30,13,74,98,95,82,20,24,89,89,75,45,24,22,47,48,96,83,56,70,72,12,4,37,38,78,46,76,35,53,71,41,47,2,86,15,61,15,28,54,1,27,38,29,75,16,67,91,96,83,95,56,45,50,1,56,36,51
k_59,36,97,2,84,25,35,78,90,22,28,14,87,41,59,12,52,63,92,31,6,99,79,52,95,45,47,79,10,93,76,9,14,28,36,62,84,6,87,76,27,72,46,24,6,28,13,28,75,58,37,52,81,3,69,66,21,54,21,94,53,31,65,76,36,75,39,28,71,80,97,91,100,10,24,5,58,81,35,67,26,20,46,10,48,83,64,87,26,27,3,51,95,63,83,47,72,3,49,52,24,59,8,61,87,88,69,11,95,10,55,4,51,97,40,19,71,25,71,62,19,33,22,16,77,83,9,32,48,18,65,22,36,84,97,38,77,8,85,56,69,67,13,21,66,30,39,67,78,21,58,72,20,30,91,7,32,92,46,68,46,15,32,64,85,55,47,37,60,32,91,56,61,88,17,76,94,95,56,39,27,26,46,73,80,90,8,35,23,67,58,6,14,17,77,34,33,49,64,50,68,76,20,10,40,34,71,85,3,14,14,27,31,95,72,26,67,11,85,25,13,49,13,38,46,89,100,26,67,70,64,18,63,17,53,33,32,78,11,55,77,83,52,42,16,85,62,62,34,86,58,11,100,22,42,26,96,84,45,52,45,93,20,2,93,23,97,26,71,62,98,21,35,14,55,11,90,87,74,15,86,30,7,42,11,77,72,72,92,87,97,29,26,21,31,42,6,91,45,45,68,19,95,50,50,23,23,28,88,95,22,39,32,74,39,75,77,89,67,27,77,73,95,41,49,43,9,37,80,82,82,36,87,11,27,1,1,68,26,99,44,55,73,33,100,9,5,76,16,88,66,7,86,53,27,56,14,94,50,49,30
k_60,76,21,64,98,41,69,51,65,25,99,32,35,5,27,33,89,53,83,38,8,56,70,8,44,73,84,79,31,72,92,88,23,68,96,38,15,66,75,78,12,7,1,98,24,31,47,99,11,19,48,73,92,59,13,25,96,19,88,10,73,71,39,42,6,28,99,39,45,40,82,82,77,1,89,20,66,6,65,75,98,26,37,95,19,96,62,75,31,28,3,23,84,29,7,27,82,95,4,76,6,43,80,65,46,77,51,65,55,61,13,92,51,71,72,53,3,44,38,25,66,45,30,38,35,5,38,34,90,91,100,17,65,36,17,45,30,4,75,7,21,15,18,72,89,6,99,24,97,31,98,64,36,94,7,98,12,47,13,39,20,92,97,42,14,53,63,96,81,26,94,50,35,65,81,43,18,80,67,99,89,78,73,46,69,76,71,61,28,38,25,50,92,7,60,54,58,13,96,30,18,45,14,53,75,93,12,17,18,16,52,75,31,17,4,44,77,17,63,52,91,49,90,33,32,3,4,18,88,68,46,17,24,86,52,72,81,96,99,17,93,59,39,83,84,75,73,29,67,75,20,75,66,31,85,20,21,68,82,10,41,15,30,70,98,13,71,48,43,44,45,6,79,78,86,93,41,3,18,95,78,22,67,47,23,99,14,7,6,86,85,26,52,88,41,24,25,17,32,31,19,31,15,52,49,79,100,24,46,9,22,40,49,39,32,97,75,54,74,15,86,19,48,76,6,45,82,8,86,25,52,20,88,73,4,87,35,6,43,33,93,81,4,24,61,100,68,51,70,20,22,66,86,71,92,18,62,33,63,33,3
k_61,8,49,67,1,12,35,94,8,3,60,86,73,80,87,77,16,85,63,20,86,34,9,4,91,2,56,78,87,9,10,59,8,84,71,76,3,85,95,62,61,4,22,56,31,38,94,95,77,20,74,83,65,31,5,50,68,89,36,99,21,80,74,95,85,18,48,55,74,47,89,41,57,73,63,35,62,57,34,17,74,83,24,20,24,22,73,62,91,42,40,69,32,21,76,64,91,58,3,40,24,83,92,45,46,84,2,14,67,26,57,39,15,55,20,35,23,85,51,68,18,48,60,52,15,97,91,55,76,49,30,47,39,21,94,48,27,39,53,63,27,2,18,52,90,39,5,64,82,69,92,20,27,69,47,43,55,57,72,75,52,63,94,77,57,32,82,79,47,33,76,65,74,86,42,68,7,22,99,53,77,82,14,1,91,23,33,87,76,46,69,50,65,15,41,64,49,95,86,24,17,1,47,56,98,73,40,71,56,37,73,72,90,41,49,65,53,69,10,45,85,51,58,77,34,91,53,31,39,8,26,1,31,52,21,92,15,45,97,5,82,93,73,63,66,81,92,43,70,79,16,69,60,64,45,97,70,73,91,38,86,27,62,49,84,73,87,47,59,75,17,74,2,78,92,28,75,50,2,85,32,42,38,70,46,8,56,36,12,65,87,49,7,84,31,10,48,84,24,73,5,87,84,45,63,50,49,49,14,75,6,35,77,31,54,64,62,67,42,35,18,22,36,16,15,7,85,28,14,16,77,73,30,49,36,74,9,26,31,64,96,100,25,87,21,69,81,79,95,59,4,69,32,77,24,51,7,91,48,59,78
k_62,92,69,61,51,65,37,88,5,11,35,41,36,58,86,16,45,88,47,54,35,100,73,15,77,31,27,30,86,55,18,74,28,95,8,34,33,96,70,75,46,11,58,59,67,58,95,75,54,72,49,63,11,79,59,66,38,63,41,10,77,32,26,37,78,96,12,20,88,94,78,42,31,80,76,24,82,69,18,56,58,64,88,75,32,34,20,30,59,25,11,44,35,52,30,81,60,90,5,39,25,63,10,18,50,32,5,64,72,2,58,2,27,20,44,24,16,20,57,59,22,88,87,12,64,17,44,48,77,83,97,52,88,58,17,35,21,59,29,20,46,48,44,53,4,58,1,2,45,19,91,91,47,16,35,17,30,44,80,1,5,37,49,71,84,59,72,69,42,94,76,36,55,43,96,33,65,43,14,6,23,54,19,9,10,30,96,84,67,26,53,69,70,22,76,35,14,54,56,56,4,98,9,13,86,53,57,34,87,14,2,10,60,30,10,20,14,14,2,45,68,58,3,50,2,31,24,47,47,39,78,39,96,21,25,91,11,77,97,8,83,7,41,76,45,34,37,8,100,43,57,3,59,68,24,92,40,1,15,86,72,47,10,40,66,52,86,24,52,50,50,41,37,94,2,7,23,47,13,29,40,75,61,41,62,16,99,61,92,72,20,30,56,93,100,41,3,22,10,83,43,73,68,5,42,91,73,59,15,30,3,36,55,40,25,42,78,52,66,62,13,41,99,89,40,49,97,59,7,94,95,99,74,90,42,3,50,15,44,55,96,61,5,49,15,61,46,76,90,40,9,75,6,40,84,20,34,35,61,86,79
k_63,96,91,14,17,13,48,65,21,34,51,74,61,34,85,63,73,52,42,41,83,15,34,7,15,22,66,60,38,41,26,8,91,55,31,25,12,88,82,57,36,43,59,75,42,14,94,51,52,83,20,75,68,69,48,47,83,40,77,42,37,4,61,47,15,2,72,41,77,55,26,49,37,61,70,79,97,100,62,75,82,53,18,80,34,67,23,1,57,22,93,2,66,54,54,79,61,54,23,28,84,10,62,84,98,98,82,39,97,27,81,71,84,85,29,22,43,79,22,69,13,62,55,99,19,39,85,72,32,88,46,58,26,97,8,56,10,15,29,2,89,22,29,69,57,63,41,96,22,45,44,2,100,79,46,49,96,50,76,38,54,3,64,54,15,6,11,42,14,63,63,6,97,63,83,31,31,1,61,4,88,43,22,87,83,94,45,72,40,29,2,9,5,38,54,78,38,62,88,40,1,33,44,38,47,90,15,21,47,42,40,57,61,87,89,74,57,36,13,79,20,57,14,9,26,33,40,85,85,8,4,22,68,77,98,45,76,88,10,32,29,31,64,56,20,15,29,34,39,75,8,32,50,96,42,25,13,19,76,49,58,58,36,37,68,8,2,24,50,88,67,37,5,52,90,24,37,29,76,48,10,55,45,99,14,49,62,44,27,31,53,100,99,6,63,52,47,38,18,68,48,59,78,15,16,46,94,79,87,84,78,78,59,53,49,72,92,17,26,88,37,98,1,75,65,6,33,19,22,14,64,47,6,39,41,83,64,83,34,32,91,51,38,18,43,96,35,86,23,68,14,89,37,7,91,24,61,83,21,81,46
k_64,76,45,17,11,41,73,63,12,37,64,96,3,70,69,89,82,50,49,37,32,88,97,47,11,37,49,11,35,77,63,32,23,59,13,45,74,54,4,68,1,86,54,92,29,67,43,55,49,57,41,57,16,68,23,67,84,88,52,11,96,46,17,28,31,8,47,2,99,73,8,71,77,10,42,43,50,12,87,51,51,92,69,30,94,19,70,95,58,67,22,93,31,70,1,49,37,98,97,21,3,4,26,27,63,96,39,78,46,92,42,14,10,39,27,34,23,58,92,25,87,87,89,74,45,16,91,22,23,59,76,53,16,61,7,45,21,32,50,44,28,87,26,15,80,22,76,54,85,97,60,85,3,3,41,61,14,13,11,3,54,16,77,73,60,36,39,55,79,48,17,86,42,65,1,59,78,55,76,63,100,80,47,80,74,28,35,17,23,28,15,78,2,35,1,59,8,88,77,41,2,28,37,8,61,10,56,35,68,61,52,94,31,78,39,30,52,69,39,30,24,40,12,94,55,89,96,36,84,35,25,35,36,91,65,38,40,22,75,44,27,23,80,92,96,62,75,64,100,61,31,74,50,29,69,15,65,6,81,77,25,82,5,38,70,80,82,19,77,56,69,17,33,44,25,19,56,13,26,14,31,20,33,20,3,51,84,19,59,77,65,93,64,10,37,97,65,98,84,41,97,75,6,30,5,85,22,68,36,27,65,83,65,46,28,48,51,80,77,90,14,84,61,29,17,25,91,64,67,39,51,3,93,88,11,5,3,50,70,27,100,33,85,89,26,82,47,31,27,15,68,73,20,98,26,46,78,33,48,60,94
k_65,32,10,57,35,54,13,47,17,84,25,79,3,20,21,74,18,95,14,3,2,79,2,20,62,48,89,5,19,3,35,45,90,49,15,3,89,91,28,58,64,49,56,31,89,41,64,33,38,80,3,9,13,67,59,72,93,5,81,20,94,27,74,32,59,20,37,57,10,83,48,56,46,15,67,8,72,86,7,100,23,90,28,29,69,39,15,39,32,52,64,47,57,65,45,28,74,57,27,96,28,4,90,76,21,10,64,37,23,73,33,21,2,67,39,77,95,76,16,43,1,76,79,63,57,50,88,63,63,92,66,40,15,91,12,16,38,45,88,28,98,57,68,97,57,78,72,50,58,4,75,98,51,84,12,66,46,98,82,17,19,37,3,14,62,63,78,38,56,92,36,84,100,41,90,26,64,63,3,9,57,46,89,80,13,66,14,81,87,26,7,39,24,66,26,50,84,55,61,90,94,47,98,95,4,94,41,85,94,16,24,9,64,6,7,8,50,31,42,3,66,33,2,86,5,43,57,90,85,20,90,62,53,23,34,69,23,73,64,87,12,87,59,8,21,77,34,2,39,18,36,19,100,67,51,44,70,75,98,75,29,47,100,57,77,54,59,94,32,48,73,19,35,41,67,63,38,10,18,92,91,75,92,84,38,72,3,60,73,97,87,29,1,47,99,22,85,97,62,27,43,59,22,1,41,48,60,9,14,49,37,75,37,11,79,30,9,33,98,63,85,38,40,63,60,13,36,75,39,11,96,60,53,33,32,53,82,56,14,72,74,88,58,54,29,89,94,40,39,1,39,47,7,70,85,83,99,80,53,16,83
k_66,6,34,28,36,20,70,30,3,81,89,91,38,74,30,62,82,41,72,18,61,55,22,76,48,23,63,34,15,64,61,77,69,46,52,77,49,37,35,97,48,93,64,15,78,70,29,47,60,37,10,40,36,98,51,28,62,44,84,61,59,14,39,86,96,24,15,45,20,15,30,77,12,84,82,22,22,5,59,1,5,93,64,29,3,69,65,70,25,54,43,55,83,26,13,43,36,16,39,26,66,90,47,35,11,95,22,66,56,96,10,52,95,93,72,16,45,6,77,83,56,21,99,57,86,1,39,29,14,62,38,47,71,66,67,15,89,71,79,81,35,60,90,28,39,44,31,36,16,38,51,73,81,55,72,16,73,48,18,85,88,13,1,81,12,39,44,51,56,91,80,69,3,76,81,77,68,22,95,44,28,47,12,43,93,10,52,66,97,16,4,79,9,90,19,96,76,34,34,9,99,99,67,36,93,28,60,40,7,69,21,51,15,27,74,35,19,86,5,98,56,1,53,30,100,43,81,28,53,62,55,90,29,53,70,87,72,49,29,98,1,22,10,44,13,90,32,82,2,35,1,23,73,23,16,66,15,34,20,99,87,69,52,23,69,11,88,3,48,86,14,68,68,53,26,8,99,64,46,41,50,40,96,85,47,58,72,22,15,67,8,35,81,29,58,65,49,33,41,98,28,3,19,24,88,21,82,39,36,99,39,1,7,67,83,30,64,27,88,71,49,58,28,96,24,88,6,35,13,19,13,84,34,42,86,48,87,80,71,49,51,13,78,47,61,33,16,44,14,39,55,20,57,86,100,17,43,78,42,53,32
k_67,84,66,51,77,36,100,56,63,3,59,15,48,61,1,33,7,84,22,76,17,49,10,67,26,72,66,75,15,99,76,21,60,24,30,49,33,54,69,46,96,91,15,34,3,45,27,35,78,32,81,48,5,56,28,43,21,80,80,91,58,42,34,22,81,68,23,65,68,2,51,66,12,55,2,94,61,93,25,51,88,71,83,81,20,23,86,90,60,11,58,59,50,16,14,85,33,34,71,42,52,30,82,46,67,24,30,87,40,32,46,42,25,95,63,58,27,6,55,92,43,64,62,49,85,33,68,1,89,73,84,29,5,11,75,22,44,53,85,12,87,9,37,42,29,38,4,64,51,7,76,65,79,32,91,94,75,100,51,87,82,56,24,99,55,47,62,97,45,100,56,50,58,48,67,52,99,76,15,15,85,65,55,33,96,62,61,55,31,100,94,33,87,65,23,8,92,5,78,59,50,20,79,27,68,91,46,6,43,19,85,1,20,62,98,32,80,32,80,39,28,20,82,71,31,86,11,25,45,99,9,83,43,13,57,61,43,12,10,47,5,20,97,100,100,12,11,13,3,7,81,51,13,21,45,55,28,61,90,32,41,65,47,22,5,87,39,21,73,11,58,65,81,43,56,58,11,11,30,29,17,40,5,9,88,43,57,56,92,42,69,87,75,50,4,95,95,60,94,61,91,79,11,37,49,39,97,75,30,19,93,74,61,31,5,36,86,53,72,44,90,80,77,11,31,13,10,64,14,77,87,17,62,22,98,24,10,45,22,64,92,38,48,63,8,54,92,78,84,93,97,26,47,76,20,68,67,54,70,35,26
k_68,46,34,9,15,21,19,50,5,65,76,82,66,54,77,63,11,67,92,100,78,26,60,91,43,56,65,49,33,32,13,5,63,78,76,18,31,51,1,36,78,83,74,46,48,43,94,30,57,52,100,57,67,26,24,53,11,55,36,89,35,4,50,25,3,62,71,85,94,19,23,42,62,51,55,95,72,4,6,42,70,40,71,49,11,87,94,8,7,26,27,49,32,85,46,6,8,63,17,28,41,57,72,92,65,11,8,11,44,20,32,35,28,74,100,72,17,98,44,84,88,67,33,69,2,89,12,31,10,80,17,64,97,4,48,19,89,68,83,36,27,7,99,21,22,87,97,33,22,67,11,2,13,33,68,49,69,82,32,67,47,65,36,86,68,53,66,79,29,81,86,16,61,36,78,46,24,33,23,89,75,59,67,71,74,81,62,1,38,8,57,100,31,32,44,5,45,54,69,17,79,96,14,61,39,47,73,27,13,22,74,41,39,68,6,9,64,74,69,8,44,39,95,36,88,35,40,76,80,100,64,100,30,26,18,15,26,42,82,100,27,66,14,62,56,74,22,96,24,100,2,63,5,12,84,74,61,51,93,42,67,72,8,37,14,54,61,72,4,16,48,90,6,100,86,64,61,6,22,10,31,82,77,23,74,77,42,3,22,67,54,35,38,55,20,28,86,23,83,29,80,60,31,6,41,15,57,35,39,66,15,1,36,31,50,4,9,16,45,51,56,8,40,2,78,73,25,78,31,67,91,35,97,97,58,24,79,43,95,83,10,57,80,55,90,88,99,65,90,10,91,33,85,74,98,64,82,98,84,38,15
k_69,92,70,39,71,41,94,35,99,11,86,83,25,98,4,2,93,95,87,17,32,32,30,89,83,2,18,67,92,3,52,4,5,60,55,91,87,14,70,19,7,41,7,93,18,18,89,4,95,89,75,11,94,39,81,65,84,71,82,77,53,10,30,57,41,68,24,27,79,26,49,40,53,55,10,12,73,50,50,67,33,71,9,41,58,71,63,50,4,43,9,83,77,85,87,94,52,43,57,4,59,31,98,94,15,19,56,19,4,42,79,35,79,63,24,72,57,86,19,27,12,65,93,52,76,80,95,33,34,24,55,82,13,66,69,24,70,28,15,8,5,33,26,82,17,84,68,30,47,65,26,6,33,92,43,72,87,76,93,49,92,45,48,89,20,99,36,81,100,74,91,44,23,44,82,90,45,52,18,78,34,79,55,68,92,36,13,3,40,39,43,18,96,67,3,46,81,8,38,29,85,58,81,83,8,92,49,29,91,28,72,57,96,92,35,1,10,24,89,42,19,63,82,36,57,58,87,23,46,6,6,85,73,12,32,87,67,12,99,95,20,79,31,38,66,68,74,94,86,21,3,37,61,80,36,60,54,96,61,26,6,17,80,43,98,15,82,34,45,54,16,73,58,44,54,74,36,42,18,97,57,3,50,64,45,62,4,55,94,87,8,44,79,10,92,35,65,30,48,97,17,33,52,77,94,11,66,53,24,95,30,100,62,28,90,88,2,19,10,100,54,29,21,99,43,22,22,36,66,70,65,51,37,85,50,83,73,12,22,91,97,71,90,82,93,33,99,18,51,61,2,28,62,3,49,17,80,18,72,15,22
