commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_74,85,68,87,8,32,99,4,72,53,54,56,34,35,7,52,31,31,59,79,72,6,57,91,24,23,42,45,7,59,93,41,32,38,54,85,69,56,24,87,64,46,10,79,10,87,30,75,6,43,48,21,50,25,58,16,60,90,100,49,63,11,28,1,17,51,6,88,64,87,66,33,89,47,24,70,40,53,98,59,27,98,74,37,89,62,94,79,84,34,98,8,10,55,15,50,95,45,94,7,1,47,37,99,90,61,65,75,46,26,42,63,87,46,97,60,90,46,14,27,40,37,19,59,18,65,21,64,36,52,77,29,66,45,69,93,16,2,49,7,6,74,23,80,54,77,6,18,28,92,71,70,90,14,70,95,33,79,60,39,23,55,20,21,75,90,30,9,81,52,66,33,39,14,8,89,97,25,24,19,39,69,13,33,38,43,29,1,27,4,6,31,92,90,27,3,14,95,44,91,81,15,74,21,87,65,56,35,30,7,32,93,86,31,28,99,17,39,25,96,78,56,14,79,66,77,13,51,62,85,72,86,56,32,43,67,34,6,60,98,90,31,85,54,52,27,65,69,93,39,69,84,2,15,98,43,39,69,58,58,69,9,44,53,26,95,9,23,15,48,70,95,76,66,2,63,55,81,17,73,97,98,3,2,50,44,72,38,86,17,35,74,70,91,32,15,13,82,17,50,100,99,47,80,49,21,90,1,34,71,62,74,47,44,7,57,35,38,13,47,73,2,6,91,4,70,59,20,31,66,83,23,54,28,48,66,60,14,12,57,46,41,83,86,56,16,39,10,30,43,3,61,1,76,62,98,51,65,36,32,63
k_75,33,36,86,43,50,95,34,53,45,50,73,33,36,97,27,60,74,41,19,58,88,26,76,10,93,87,16,34,43,17,82,30,9,83,53,24,39,100,87,20,24,33,92,35,30,2,11,62,13,53,49,5,98,10,75,99,18,62,40,83,56,56,3,83,13,78,92,65,17,72,81,41,60,21,52,86,83,17,18,69,33,21,99,52,72,1,38,35,9,74,57,86,59,66,47,90,33,71,16,93,25,15,4,94,93,84,90,87,54,16,62,37,76,49,11,83,76,56,23,66,74,52,8,33,43,3,6,30,16,41,99,64,6,84,69,54,55,88,1,96,48,84,23,99,11,68,35,88,57,91,98,82,94,31,78,68,16,70,64,47,5,37,43,56,49,20,1,21,22,74,38,80,84,59,91,18,17,56,15,100,50,21,59,95,89,25,49,18,100,98,13,54,29,37,69,6,30,13,6,22,29,53,34,15,41,70,21,42,42,98,5,4,43,2,2,45,14,64,54,77,84,68,93,33,72,73,66,97,29,21,11,74,59,95,83,57,56,97,91,31,52,67,78,72,1,78,88,26,69,28,18,93,6,61,66,14,10,77,5,48,44,29,68,29,76,22,2,16,52,66,11,43,46,52,67,85,41,89,26,97,41,14,14,55,77,58,25,34,80,21,98,29,46,32,25,32,31,47,99,35,52,26,38,53,81,42,57,46,51,36,47,100,74,55,97,89,7,98,42,84,6,92,85,24,28,69,18,22,34,47,10,47,49,11,94,74,57,41,76,8,23,54,10,68,13,95,55,59,57,55,13,11,61,34,1,86,58,17,6,79
k_76,3,99,46,52,52,88,13,13,61,25,30,71,52,82,100,91,55,1,9,74,2,47,91,50,33,46,25,64,70,36,46,91,27,16,11,71,12,100,93,86,24,60,36,10,46,29,17,38,36,79,36,1,65,11,29,30,10,82,3,72,76,8,62,60,36,63,92,36,20,95,74,59,19,72,16,63,100,85,32,48,45,90,7,24,92,12,71,81,61,53,59,24,98,64,19,60,39,92,60,77,22,66,7,53,66,91,15,11,63,81,37,49,100,19,20,37,32,37,79,84,79,83,87,26,59,99,60,19,91,90,66,19,63,100,5,22,87,100,84,86,19,19,49,25,8,51,12,38,100,38,21,44,26,73,32,10,33,95,24,100,75,46,53,1,35,21,49,69,65,30,55,68,84,11,83,77,7,36,82,12,20,77,17,89,75,72,2,32,91,27,76,87,14,62,54,52,64,70,53,54,100,29,40,97,94,94,96,8,39,71,46,75,72,78,2,85,47,45,38,47,11,58,28,69,99,50,6,6,71,66,30,27,31,66,35,90,54,9,26,58,40,47,86,79,99,45,39,99,20,62,75,19,18,23,8,41,70,48,46,31,65,3,47,87,34,83,61,62,41,88,76,18,38,14,43,48,8,60,28,73,3,40,72,42,30,70,69,38,33,17,54,28,100,61,60,40,7,79,18,83,81,31,63,8,62,94,53,100,88,29,53,23,43,25,19,26,1,82,81,97,97,11,69,4,90,67,35,7,66,54,4,26,30,20,99,36,67,13,23,56,83,19,91,30,52,32,47,46,3,33,87,28,86,46,53,54,87,35,59,15
k_77,17,96,35,83,36,99,65,65,93,1,69,98,81,33,21,9,13,95,70,52,35,29,26,64,59,9,57,74,57,60,20,54,36,46,89,92,78,32,45,14,34,71,81,5,26,17,50,73,79,10,62,13,100,80,45,87,11,25,49,5,94,12,99,79,15,74,98,95,41,49,56,100,91,39,19,6,37,63,10,55,55,69,83,44,92,57,51,1,12,39,81,96,31,69,100,87,57,32,19,36,15,32,35,9,97,44,31,70,38,10,53,6,45,24,98,26,64,4,16,55,94,36,46,84,39,71,18,41,58,35,87,51,25,99,50,57,32,62,48,93,94,7,98,23,81,80,38,52,22,70,50,56,36,74,46,48,58,42,65,86,42,64,30,40,33,83,6,75,11,15,84,29,88,72,4,42,27,3,33,14,22,34,12,89,45,29,82,36,78,9,91,58,85,9,97,33,82,49,75,62,59,94,32,29,47,42,35,100,100,2,26,22,23,40,24,48,58,22,57,36,53,12,42,49,25,11,98,96,78,58,43,23,61,25,75,78,83,46,65,35,82,16,62,39,82,54,68,43,84,74,57,2,42,23,99,62,69,38,43,69,17,73,52,44,16,52,11,32,56,89,49,91,71,73,73,98,28,33,56,35,59,22,81,57,75,89,6,54,74,4,52,98,92,73,45,9,82,100,42,2,77,16,92,32,19,2,58,17,93,86,11,60,74,98,70,19,90,71,22,6,53,21,12,23,16,42,99,27,9,74,57,41,79,97,85,50,11,36,1,38,95,13,36,12,18,82,45,10,43,88,78,75,99,76,41,18,84,22,13,21
k_78,43,65,50,70,45,59,78,93,98,82,21,77,47,97,34,74,19,74,2,23,9,40,18,84,76,38,52,83,13,48,74,5,9,94,7,2,15,49,2,34,33,92,3,4,92,35,16,21,84,13,72,96,47,45,83,34,12,76,3,99,87,4,34,22,20,1,42,61,12,20,58,51,81,10,52,48,70,63,42,74,55,65,24,80,30,67,94,58,32,28,15,92,99,70,78,53,55,35,33,61,20,64,60,27,76,99,41,75,20,11,57,39,42,92,15,84,14,96,4,18,3,21,91,12,85,53,55,28,35,4,5,4,62,94,8,95,15,81,63,31,27,94,80,37,33,72,51,42,79,63,76,57,30,76,69,34,72,55,14,4,81,56,26,34,45,26,97,3,11,16,16,95,41,59,20,74,94,64,11,20,62,66,93,24,86,62,49,72,79,89,75,78,58,67,4,10,98,78,75,24,12,1,15,33,7,29,73,86,88,91,50,69,61,71,58,6,71,72,69,51,77,81,93,36,69,30,12,57,61,31,41,52,37,41,31,10,19,39,86,74,74,77,68,78,34,39,25,53,2,72,74,54,3,38,71,10,40,63,21,78,99,29,15,46,57,24,71,36,94,45,42,55,19,7,18,54,46,94,63,77,17,28,43,92,12,58,69,75,12,79,28,76,45,17,25,85,44,70,60,18,14,28,85,46,82,22,99,62,49,12,69,86,41,76,80,86,36,9,3,79,28,52,79,22,73,99,6,30,93,89,33,85,4,10,13,29,62,61,34,78,79,64,54,8,13,25,23,77,60,59,81,14,92,9,17,52,23,16,81,61
k_79,14,23,72,66,51,83,45,12,52,14,46,25,46,63,53,49,44,70,5,89,11,86,92,10,6,51,73,54,22,90,50,91,47,57,35,18,20,51,88,7,49,76,18,11,49,45,86,43,3,24,48,68,16,71,57,56,100,92,98,91,34,48,17,83,6,79,18,34,32,31,52,30,91,76,86,10,47,41,37,44,23,39,80,76,74,11,62,21,63,24,98,48,2,99,89,35,91,22,24,27,73,74,30,45,85,6,11,72,47,44,10,28,3,86,41,99,20,6,75,58,19,42,23,60,12,55,11,88,37,53,4,81,32,72,61,85,84,46,24,45,38,17,65,45,26,80,60,83,18,55,66,9,52,57,91,37,82,87,68,27,39,82,70,41,25,3,68,70,44,14,15,91,65,26,32,98,98,26,4,33,49,22,91,56,87,88,19,54,70,22,73,61,1,22,31,2,32,44,43,79,9,85,55,49,91,30,18,17,75,31,75,91,27,3,18,48,39,61,13,38,96,54,31,64,52,77,13,92,28,48,84,51,29,41,63,56,14,56,61,48,21,21,60,10,30,59,77,48,56,46,86,59,64,54,14,39,21,81,6,89,86,4,31,57,20,11,29,99,31,74,68,21,32,17,66,31,84,8,56,64,65,43,29,6,7,15,24,13,27,22,11,86,20,37,43,54,58,24,88,55,88,55,47,91,49,19,86,33,6,98,3,88,12,22,3,42,1,4,42,21,80,46,55,80,16,43,36,33,14,51,50,91,59,37,13,65,2,29,69,58,6,26,67,51,20,84,23,12,47,25,14,90,52,78,43,90,40,44,63,2
k_80,41,25,4,94,80,83,46,8,17,48,44,84,97,98,61,34,70,29,40,46,12,15,11,51,84,84,33,48,32,84,27,68,86,56,36,89,16,90,65,39,30,16,37,61,45,91,44,63,49,18,18,90,10,41,65,19,98,90,93,57,84,31,100,43,50,47,7,10,75,76,27,18,71,1,11,48,76,68,51,1,35,2,41,81,60,4,48,25,83,83,77,29,9,27,41,13,9,4,65,42,72,90,47,34,18,94,31,3,24,43,10,56,65,37,16,78,65,2,30,94,8,53,99,13,94,44,80,43,48,100,81,32,7,90,14,28,1,60,68,93,99,69,84,98,52,15,40,91,91,6,51,87,95,92,12,46,73,39,33,24,89,63,91,39,95,99,48,89,95,85,47,84,80,45,36,71,19,67,71,32,92,18,52,94,30,55,25,8,1,52,89,9,90,97,70,94,13,89,92,39,68,36,88,62,95,75,63,63,26,8,31,35,57,50,4,79,18,3,7,5,97,56,69,82,18,100,38,77,98,46,8,34,54,20,15,13,41,24,8,39,79,67,77,86,42,38,90,22,76,60,87,61,50,22,73,8,76,81,62,98,99,60,74,30,99,16,79,3,92,46,75,3,11,5,88,3,23,96,54,72,42,100,66,89,14,29,84,41,86,33,25,7,98,70,60,45,73,67,69,27,77,66,74,24,9,4,10,44,32,35,26,96,32,37,90,88,91,90,83,18,23,50,65,63,55,58,5,40,49,39,56,67,87,48,5,6,5,18,21,2,35,81,23,38,1,78,69,80,65,9,8,68,96,67,94,72,28,83,39,4
k_81,91,74,80,1,54,85,44,33,1,29,27,8,99,8,25,87,77,21,87,66,61,63,8,18,23,7,27,45,35,80,76,80,93,50,63,90,8,45,52,22,77,81,94,3,82,65,57,39,5,23,46,15,16,89,53,8,95,58,38,68,24,7,88,98,26,74,71,30,45,48,2,84,83,13,47,24,39,85,26,29,78,91,75,67,35,37,4,79,49,13,29,51,19,11,90,72,89,31,46,24,3,59,70,31,74,16,31,95,91,72,45,4,74,71,73,36,43,98,30,70,57,16,87,98,73,84,14,6,25,7,17,92,10,94,31,96,33,47,50,47,21,77,82,89,29,42,14,90,56,82,100,4,11,23,96,84,100,74,98,93,6,21,44,12,22,74,18,89,6,88,100,17,22,6,37,67,3,50,30,63,81,50,88,43,65,32,56,24,73,61,71,47,28,6,98,24,70,55,24,85,44,36,52,16,45,33,56,20,65,66,54,71,89,99,9,17,89,22,25,47,20,49,4,80,44,18,6,55,97,59,100,34,49,42,93,52,50,57,90,89,64,14,28,95,95,53,27,90,60,23,25,96,46,35,9,74,66,76,24,79,59,8,33,5,52,13,1,87,62,74,66,67,44,39,66,67,52,96,82,20,95,63,9,64,68,34,88,94,67,55,4,30,15,5,8,87,43,84,13,98,54,17,8,17,16,70,47,43,56,36,23,98,42,5,4,44,16,41,68,67,7,86,76,99,66,11,17,60,69,5,60,39,37,75,42,45,20,30,49,9,3,91,80,86,100,7,88,95,84,22,52,95,55,85,52,19,22,21,8,21
k_82,4,98,30,95,29,13,16,82,26,99,25,84,98,58,74,100,20,56,95,81,24,9,52,38,29,8,88,52,13,50,86,65,19,24,49,79,49,96,44,50,30,73,10,60,37,75,67,41,70,15,29,80,38,27,99,99,87,84,99,28,42,36,34,67,77,10,18,33,46,37,48,82,95,20,23,100,95,60,99,42,70,15,43,9,82,12,72,100,26,53,24,2,77,49,23,4,6,23,75,15,19,13,93,90,98,22,7,53,80,17,99,3,42,45,44,70,96,52,90,27,34,42,19,46,53,33,43,18,91,59,69,8,8,75,60,66,51,48,86,60,59,50,92,53,50,55,27,5,100,90,19,54,20,86,79,27,93,47,71,47,93,1,39,73,80,74,61,33,68,2,10,60,92,59,88,92,50,39,75,38,4,97,2,69,20,18,50,61,17,85,24,48,93,89,53,80,12,59,73,42,25,17,99,97,13,51,100,28,99,37,29,25,57,87,37,76,61,8,82,88,49,44,54,18,69,63,83,24,56,86,32,98,97,24,76,89,87,92,96,30,11,95,31,17,54,22,4,40,69,56,66,4,90,22,10,77,76,7,3,44,91,87,2,88,52,54,59,21,40,12,100,95,90,33,3,65,96,63,17,3,60,54,14,11,28,55,75,12,68,29,72,27,37,51,63,19,92,4,62,47,83,98,17,75,49,52,85,93,72,22,74,27,8,16,88,54,42,37,29,34,6,83,8,42,92,49,62,75,79,29,46,26,56,56,44,23,4,44,68,55,9,49,57,43,15,78,83,44,58,76,29,74,77,48,75,47,73,51,22,88
k_83,4,82,14,7,52,34,71,86,87,22,72,62,61,10,6,11,25,73,46,93,97,48,80,45,9,51,74,13,82,100,44,81,99,100,5,51,78,62,62,58,66,17,71,68,69,31,94,6,62,16,38,37,69,97,75,47,60,49,33,71,80,38,15,15,28,54,71,98,11,16,16,40,78,61,67,97,23,54,96,13,10,51,10,92,76,14,59,4,5,51,51,79,56,94,97,86,64,70,66,39,77,64,60,27,94,77,85,42,37,61,50,36,2,59,18,16,35,94,51,18,80,89,35,17,89,20,17,99,9,16,26,86,14,48,75,84,9,68,94,41,10,9,16,58,95,37,92,94,95,82,35,99,87,98,18,30,31,49,71,11,24,19,29,90,32,1,7,37,93,37,25,97,67,18,77,85,27,34,53,4,78,46,56,50,84,53,68,70,89,21,45,60,65,61,4,100,30,53,56,19,38,30,50,48,31,37,23,66,68,32,42,67,11,95,56,7,64,33,48,24,74,56,46,68,80,6,32,68,83,33,79,99,46,46,38,48,9,99,39,44,89,69,47,53,15,60,2,45,55,82,41,97,29,21,30,4,24,81,40,87,28,96,96,58,92,19,45,51,60,29,91,96,18,68,38,33,41,44,30,87,67,28,10,71,35,12,8,46,57,22,67,88,16,36,24,41,18,43,99,73,25,88,50,61,61,65,11,47,24,16,80,20,30,98,79,24,60,100,8,47,65,28,50,37,13,33,10,100,6,47,63,33,41,31,42,74,86,2,75,94,98,31,32,52,40,28,99,49,35,34,41,90,60,34,44,78,84,34,78,7
k_84,96,35,11,52,43,96,73,83,77,37,10,27,44,56,79,85,97,47,20,39,85,60,29,11,58,78,17,34,12,64,16,73,72,43,61,17,16,67,79,10,16,96,10,18,77,33,63,15,77,91,45,7,33,74,18,95,69,68,30,13,27,25,10,17,4,47,98,19,72,34,51,97,10,76,17,82,52,19,61,55,24,36,28,68,25,17,1,19,41,26,72,52,19,44,64,52,28,66,32,37,69,89,20,53,99,41,59,48,38,43,38,89,55,50,25,76,26,97,45,85,90,25,80,61,4,60,41,93,76,46,40,11,62,11,8,77,18,77,15,24,74,41,24,33,45,46,30,25,100,8,37,24,59,36,52,71,29,51,51,84,61,93,46,50,85,89,85,70,23,40,18,63,48,96,93,48,88,70,78,9,16,35,78,98,24,43,27,32,78,42,82,11,3,6,7,41,12,71,74,11,78,5,16,72,57,85,80,8,32,97,34,34,46,42,53,58,97,24,65,81,54,76,58,8,76,43,67,99,24,20,46,7,50,99,28,31,69,61,14,85,30,33,68,82,1,12,61,47,68,60,75,97,9,53,15,98,45,19,11,19,71,84,6,22,14,80,56,72,63,15,63,17,69,63,6,52,54,69,40,21,15,1,55,54,76,6,49,39,48,33,49,86,66,31,97,41,73,6,67,29,96,4,87,71,42,6,59,18,4,36,61,63,47,17,79,30,38,51,32,13,57,58,14,21,20,35,69,98,16,8,94,29,98,90,65,30,44,46,33,29,18,80,42,29,69,81,59,30,32,38,22,55,68,82,3,57,22,94,98,46
k_85,95,70,85,19,83,26,16,50,77,82,46,30,89,3,22,49,64,36,9,16,38,59,42,80,61,48,49,80,40,1,7,89,33,93,83,79,17,37,64,56,24,18,42,15,48,82,2,58,85,68,75,68,4,19,31,18,71,7,67,96,45,11,32,51,68,50,59,45,99,82,49,25,15,5,38,52,56,82,68,98,25,39,35,16,51,74,82,43,8,98,39,30,57,92,87,75,1,17,80,46,91,13,45,13,87,8,33,71,20,87,4,100,13,17,93,100,43,25,100,69,23,94,53,26,21,73,24,9,13,18,75,82,55,69,86,53,8,39,76,75,43,44,56,2,100,95,54,7,21,96,2,85,74,50,68,66,4,31,24,65,14,93,67,21,17,18,41,70,59,52,38,53,79,29,29,16,38,28,18,9,79,84,87,62,2,61,53,87,82,53,92,94,87,9,51,10,68,2,75,57,4,69,81,79,88,94,45,94,30,28,77,71,84,63,65,93,2,37,5,65,100,80,85,54,35,53,100,100,28,68,95,47,89,43,68,57,91,53,39,96,2,20,34,48,21,25,83,57,9,46,49,80,52,4,17,78,6,96,74,78,20,61,15,32,61,23,54,84,82,12,7,41,65,99,54,15,97,34,94,61,77,49,30,28,49,40,94,53,71,15,46,84,1,93,76,78,53,79,32,33,68,43,69,2,31,83,22,56,77,95,93,28,80,78,75,71,65,15,76,67,12,77,94,32,35,88,39,92,9,41,30,95,54,12,4,61,28,35,39,84,24,75,92,13,71,5,67,63,25,5,53,83,55,91,22,46,94,36,9,38
k_86,22,35,97,47,73,39,79,99,67,32,21,88,63,64,96,87,5,45,38,52,21,4,75,1,85,45,19,49,48,97,38,26,46,81,38,3,15,24,36,51,86,38,1,21,25,38,38,7,84,10,14,4,91,86,63,54,98,14,45,63,99,47,32,42,13,95,23,79,13,29,14,54,25,50,79,89,27,67,40,34,38,40,63,74,24,51,16,98,36,21,35,15,48,82,44,12,85,61,53,25,81,80,47,98,59,54,2,7,33,18,88,54,47,16,47,47,62,71,5,91,43,44,14,22,20,56,15,51,79,28,65,40,21,7,71,30,41,54,99,24,75,31,89,66,11,19,86,86,83,57,61,13,84,19,98,75,93,59,94,30,79,20,14,56,89,10,90,67,35,44,39,87,6,50,44,62,7,91,82,64,46,84,48,54,74,43,24,92,2,88,27,38,48,80,32,98,33,31,88,8,18,26,3,33,59,4,82,65,4,82,20,97,9,19,58,79,80,2,34,93,83,73,21,97,21,72,5,52,53,95,68,68,82,26,37,68,14,72,41,47,66,21,47,92,2,44,28,37,17,93,56,47,13,58,16,10,7,46,73,98,73,69,84,20,79,23,33,89,47,30,64,73,17,27,80,88,69,49,41,24,47,11,54,8,98,80,48,3,87,32,4,34,68,98,82,15,65,57,68,84,27,57,8,93,80,61,90,84,29,74,62,33,78,94,82,2,14,14,50,54,26,92,2,1,32,12,38,74,35,13,4,37,80,9,72,70,67,72,1,99,78,70,5,32,92,13,67,31,74,54,17,93,18,12,71,25,21,71,13,73
k_87,5,73,89,97,25,48,16,78,18,29,12,93,67,7,40,56,97,87,29,87,73,27,44,4,24,78,26,44,66,90,34,86,62,60,50,70,28,59,78,7,70,81,16,25,76,73,39,61,46,24,14,16,36,43,80,93,33,27,98,46,82,46,20,79,15,22,90,87,46,36,68,30,40,4,76,57,53,62,65,65,8,91,64,56,13,35,59,58,63,69,1,91,87,34,50,37,27,49,68,96,4,68,32,85,12,82,7,95,95,2,29,62,43,45,27,75,17,51,47,90,58,42,50,85,68,88,1,36,33,27,29,29,98,50,7,40,71,29,2,53,74,35,5,92,95,31,65,54,66,71,100,59,85,92,63,97,17,8,92,10,79,19,77,44,53,35,91,32,45,15,42,82,32,26,71,58,25,21,87,45,22,8,58,18,77,13,85,45,31,10,18,49,53,56,59,37,98,92,37,91,56,28,92,76,80,34,89,56,86,67,88,43,46,67,82,13,88,51,64,3,81,39,20,20,42,73,6,70,97,93,88,79,86,44,94,28,6,29,40,43,96,92,87,84,11,85,40,46,70,29,10,50,64,1,1,73,48,7,81,91,14,13,35,93,46,46,77,76,43,36,35,94,19,45,24,52,66,88,53,3,12,51,9,60,16,19,46,80,62,54,75,85,17,71,75,71,86,81,38,33,15,41,2,97,24,35,22,65,64,58,41,98,43,8,1,16,66,44,12,52,73,19,83,93,99,46,21,60,12,68,57,31,3,36,39,80,80,96,30,88,71,82,49,40,51,5,49,94,100,60,10,32,83,3,69,1,90,67,36,4
k_88,51,4,57,95,18,16,83,74,62,90,99,96,21,83,62,12,80,49,48,15,88,56,74,12,66,96,39,21,58,14,49,89,41,51,66,85,76,58,29,55,35,99,68,94,22,65,38,23,63,69,5,33,60,24,50,71,21,60,82,53,15,48,78,98,25,8,14,39,95,33,2,87,20,84,52,63,63,35,25,100,22,66,71,25,72,42,6,82,58,83,20,11,28,22,99,69,45,88,56,32,49,41,74,72,23,93,43,16,8,8,47,54,33,25,12,12,36,62,14,4,28,27,68,49,41,80,45,61,81,95,18,89,30,86,12,6,42,44,15,62,95,30,23,68,71,73,59,74,41,56,61,70,37,97,3,13,33,93,39,54,23,13,100,28,82,62,27,21,27,75,26,26,19,29,67,5,78,46,9,2,88,44,2,65,45,85,14,96,89,25,59,5,74,91,45,95,9,30,51,12,2,37,82,31,30,17,56,17,48,78,23,92,62,95,26,81,45,33,77,3,93,12,83,80,28,98,63,23,5,41,62,93,70,77,15,73,91,67,58,67,48,63,71,12,71,13,81,34,88,1,59,93,56,75,13,86,24,91,24,85,63,80,62,27,1,32,33,74,33,61,20,44,27,90,35,34,9,24,43,53,49,42,82,7,60,56,15,27,13,40,2,80,34,89,54,15,15,52,67,91,12,55,90,71,55,74,48,13,28,72,51,95,83,97,90,70,94,28,17,58,58,8,1,52,17,98,24,60,17,88,10,36,16,62,53,36,39,94,44,9,19,77,64,97,69,6,94,48,11,87,74,6,12,98,42,63,99,65,78,53
k_89,45,22,50,80,3,1,4,10,46,84,96,84,3,98,26,34,22,22,14,75,50,81,96,24,10,18,11,45,13,83,28,16,21,42,30,49,89,19,40,69,21,85,50,53,73,96,49,93,87,49,8,4,56,4,34,80,65,4,16,18,53,56,61,83,94,41,34,89,92,53,7,68,67,83,36,22,39,38,47,81,23,28,82,34,24,31,34,10,55,31,64,6,4,81,80,15,64,70,74,28,2,55,41,12,81,59,29,36,79,29,80,92,29,88,86,5,83,88,62,41,91,83,25,61,47,75,57,57,93,39,36,1,5,27,81,8,59,38,56,24,15,77,48,100,18,74,92,38,41,79,64,88,73,99,65,6,98,78,29,90,46,98,50,90,55,10,86,94,6,18,30,22,6,25,85,25,78,100,34,24,93,24,51,84,99,10,21,84,24,54,11,38,40,86,76,39,60,99,88,67,90,77,86,49,23,46,76,65,6,72,71,32,35,61,78,53,94,32,19,4,62,49,7,73,47,83,55,27,1,2,28,63,15,44,16,2,60,64,67,100,70,26,18,58,84,7,56,95,87,72,100,8,56,9,22,81,85,8,29,33,20,48,71,94,58,18,83,64,52,2,79,26,89,54,46,47,94,72,93,83,35,7,88,61,28,86,97,81,74,92,58,42,38,51,25,37,93,90,71,77,83,56,57,41,79,7,34,74,76,82,55,92,7,38,32,84,16,21,52,38,67,37,96,6,65,12,78,55,83,100,64,40,41,95,94,30,10,36,81,75,25,29,8,68,37,73,44,69,6,14,22,44,74,73,34,82,6,63,98,69
k_90,99,79,61,92,25,43,53,52,20,76,10,93,49,10,13,72,18,80,77,36,30,12,95,58,8,96,16,98,23,29,4,36,94,69,56,10,48,98,91,28,55,3,60,20,85,69,99,42,67,70,5,45,68,100,2,27,90,34,91,61,88,32,43,60,71,83,10,60,2,9,65,95,29,95,15,32,42,92,86,72,50,57,94,62,61,49,96,7,73,10,90,72,25,41,25,76,87,87,55,54,18,73,2,28,18,89,55,68,80,48,38,9,76,64,95,91,98,75,21,20,27,2,86,68,12,53,71,29,73,36,36,31,3,28,33,37,97,99,74,91,16,85,89,66,24,28,50,3,85,99,95,99,91,87,80,93,8,58,80,24,7,43,46,54,31,75,29,32,46,48,47,7,54,24,5,47,11,99,19,96,92,64,96,62,90,57,97,12,38,78,1,44,26,14,93,73,21,41,19,43,12,76,96,41,5,31,4,39,39,54,42,86,43,92,32,49,51,38,90,9,6,1,27,84,80,61,11,36,1,54,72,35,14,51,23,2,40,77,22,37,60,44,11,64,98,55,24,41,99,10,14,1,5,95,63,62,51,70,15,99,41,71,16,10,36,93,88,6,55,31,76,29,16,1,28,63,74,82,44,75,81,77,100,45,98,99,66,27,7,20,52,63,80,54,43,23,8,59,91,23,41,88,84,88,3,80,51,91,98,64,96,48,81,75,88,11,16,65,19,35,97,56,57,17,71,40,26,54,59,50,24,53,35,15,43,47,54,58,81,92,98,45,90,36,50,33,5,47,63,34,18,72,50,96,3,50,57,42,11,11
