commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_68,3,47,31,37,84,40,46,35,92,49,87,75,19,37,5,68,42,70,69,83,48,45,2,80,48,54,2,31,27,3,83,91,61,61,65,67,13,8,10,14,51,44,42,54,54,14,23,4,39,92,85,7,29,95,6,7,36,86,20,49,59,82,53,20,100,22,50,5,28,18,42,63,75,28,30,40,37,66,7,17,23,51,92,60,100,56,12,83,26,70,36,14,88,29,59,55,44,26,61,92,53,87,18,32,78,70,19,62,89,96,52,61,44,26,78,61,11,59,98,19,85,26,9,54,26,25,41,65,93,73,7,88,26,63,35,61,65,40,1,75,1,33,39,46,15,93,73,9,78,10,5,91,91,5,36,62,55,24,18,72,71,50,11,48,7,78,48,79,48,39,58,7,30,91,25,13,99,14,50,73,23,43,83,87,80,9,31,65,87,22,72,20,45,4,94,7,67,11,89,7,10,9,32,73,46,36,58,100,63,92,73,66,63,93,78,18,10,55,29,29,83,65,56,50,86,54,40,22,13,17,81,39,13,19,25,46,20,86,53,18,37,43,34,91,70,64,91,80,53,51,59,24,2,76,48,68,73,24,90,98,15,1,8,48,77,35,36,57,71,5,61,28,47,64,17,61,53,49,21,97,78,53,72,7,33,12,72,22,29,35,36,36,31,88,94,86,59,2,44,18,99,52,93,39,63,5,75,99,12,85,25,68,50,91,63,22,51,74,4,81,22,95,88,13,36,96,29,80,4,47,90,7,4,9,98,53,42,71,96,31,79,8,53,68,91,50,93,7,81,80,69,73,72,68,100,59,77,79,81,94
k_69,92,85,36,83,6,95,39,84,34,34,93,49,78,22,77,70,89,60,14,80,96,14,99,60,95,10,3,50,65,84,43,30,42,91,73,100,70,70,1,24,59,88,52,38,53,19,38,26,64,4,70,3,81,67,66,48,95,65,60,6,13,76,59,45,74,90,81,28,2,76,75,33,34,56,84,2,57,67,5,9,78,70,34,73,74,82,43,52,98,42,1,46,45,97,46,10,78,66,45,59,45,43,71,97,87,54,63,31,97,64,82,91,76,66,64,62,40,35,100,61,14,50,74,69,75,11,49,41,54,15,47,89,2,8,83,81,84,96,21,60,25,59,45,44,71,80,99,21,48,75,92,9,1,32,49,50,11,6,78,70,56,52,61,70,74,59,15,5,85,87,92,15,5,39,99,79,97,49,66,29,16,42,42,66,21,2,75,54,82,53,73,33,5,34,85,19,72,12,50,72,100,20,67,86,25,45,37,58,24,26,41,60,11,19,37,85,88,48,39,37,69,52,38,82,73,45,20,93,2,100,70,65,75,45,70,45,19,33,32,38,92,90,85,73,49,18,6,48,3,59,87,52,52,35,100,41,74,36,62,94,26,72,42,15,93,57,56,31,4,66,66,77,1,47,66,8,24,36,16,86,17,59,100,4,18,17,60,89,25,26,28,5,100,87,79,77,3,51,20,89,27,55,92,34,21,33,59,64,15,29,86,75,45,15,72,100,52,72,2,17,11,84,88,21,45,93,74,22,46,3,62,74,84,28,84,42,89,11,7,38,75,79,16,13,74,100,35,81,20,6,97,65,74,81,21,30,25,33,27,84
k_70,49,15,8,13,24,64,12,53,21,26,46,37,15,71,55,97,70,22,31,99,43,44,65,40,36,88,86,50,61,82,86,71,28,41,55,52,67,67,59,89,24,41,89,86,27,17,91,56,47,91,99,60,29,4,29,36,32,15,28,67,97,42,45,55,24,80,20,14,81,73,60,3,85,79,56,92,65,36,32,72,98,79,26,64,80,55,75,65,60,33,92,63,91,54,57,68,27,47,68,10,19,49,15,81,45,69,67,66,40,59,91,70,22,88,53,98,8,25,84,27,91,72,54,61,68,83,1,32,62,27,75,87,44,70,32,36,5,99,97,33,94,32,98,95,58,81,36,55,3,96,98,84,93,17,85,30,61,91,78,79,85,65,100,64,87,16,60,67,49,46,66,53,28,71,83,45,6,52,14,12,87,23,5,51,61,74,54,47,7,84,29,67,45,68,66,98,4,42,20,51,88,57,58,64,69,47,67,22,77,10,39,97,36,23,81,21,24,29,27,6,21,91,52,50,83,27,54,74,74,16,71,29,75,7,32,38,67,94,65,55,91,31,89,49,88,43,77,99,69,70,97,27,99,58,14,73,26,64,66,8,39,11,74,9,77,66,68,1,8,15,65,52,37,64,69,36,95,23,69,48,42,7,52,31,10,75,78,41,93,74,92,55,90,22,58,12,68,37,70,17,75,6,54,57,53,12,100,71,32,79,65,73,71,52,60,97,81,58,78,59,18,17,80,72,9,45,15,55,63,23,55,10,48,46,70,3,90,93,35,97,57,22,22,67,28,77,77,8,17,12,72,37,99,91,82,96,15,95,52,89
k_71,63,60,27,20,78,24,100,1,38,51,92,89,53,34,29,44,10,61,88,89,65,98,77,69,33,60,67,46,37,10,73,43,39,42,66,65,1,82,99,48,71,79,19,46,77,3,79,94,20,65,17,46,33,78,96,3,9,58,63,36,68,33,69,24,14,30,30,89,13,80,61,64,94,83,57,82,93,62,43,98,63,94,57,26,83,39,34,7,38,91,27,25,49,90,63,3,90,48,89,70,92,21,7,29,95,13,52,14,37,72,11,38,100,54,10,83,53,73,64,95,63,32,99,1,25,30,85,54,82,57,44,65,39,49,12,75,74,30,2,27,73,78,12,41,76,72,94,75,68,59,55,49,63,20,22,95,1,33,13,16,56,49,52,78,52,43,9,96,87,89,61,67,9,44,64,28,95,82,71,18,71,37,13,40,28,61,96,8,73,31,22,94,90,14,58,84,35,10,29,48,28,2,67,93,84,82,6,20,28,56,73,72,22,97,26,61,60,58,98,51,69,57,2,35,81,100,30,46,31,21,47,13,22,71,29,5,80,59,55,56,92,94,77,14,27,96,46,42,10,17,92,75,12,86,60,69,42,93,51,7,75,29,52,16,8,45,14,85,1,54,59,85,19,64,84,6,3,10,60,49,83,93,67,31,93,44,98,36,18,38,28,58,79,96,79,38,62,22,17,44,31,95,10,78,67,32,15,22,26,53,82,4,36,98,33,35,12,45,42,38,2,9,85,78,38,76,4,88,98,60,35,63,7,3,21,33,57,2,79,58,68,7,28,77,38,65,13,2,11,64,7,96,43,37,27,56,48,7,81,54
k_72,14,4,83,26,44,2,75,58,70,28,100,65,51,51,59,98,88,52,62,54,41,55,48,66,25,18,77,68,18,73,10,52,4,69,93,79,90,73,65,36,18,88,16,19,23,27,64,20,89,57,68,86,78,28,12,21,58,75,42,83,9,7,86,2,38,76,90,68,59,68,84,8,80,79,3,97,83,99,83,54,70,36,72,30,50,64,94,31,76,70,77,62,43,57,51,72,63,27,98,64,17,47,85,42,22,82,33,20,98,12,12,61,23,76,88,28,85,1,20,75,15,53,38,60,63,8,40,43,79,9,1,18,66,32,74,18,81,20,69,82,77,29,24,42,14,56,45,58,40,94,68,20,40,30,95,35,78,32,58,79,37,98,23,6,47,80,2,70,60,33,79,40,57,14,60,96,53,46,8,18,9,76,42,48,72,33,94,73,69,48,58,55,6,29,6,34,6,85,85,70,10,15,62,50,5,51,92,66,37,26,59,56,87,56,19,73,88,64,26,47,22,62,7,82,38,4,12,16,45,23,43,62,54,41,64,92,69,80,41,48,62,69,59,25,60,86,15,71,91,76,20,78,27,16,31,63,20,46,90,61,25,56,9,98,29,48,90,65,55,45,84,23,12,71,62,27,61,56,48,14,25,76,88,63,88,79,96,81,3,35,80,61,8,52,59,86,61,68,38,14,72,61,78,88,99,49,72,55,74,48,95,94,79,3,42,14,94,44,86,1,42,22,68,50,64,74,49,41,52,40,78,50,21,57,1,79,16,71,46,79,79,43,68,13,1,6,20,96,91,86,40,65,64,57,65,81,5,12,76,64
k_73,54,28,85,81,39,62,56,94,6,18,53,44,50,70,84,72,37,5,81,72,96,48,11,17,24,42,10,37,46,69,18,90,69,47,52,10,40,76,19,77,15,54,12,61,82,7,51,44,96,11,1,77,75,98,43,44,47,76,6,57,33,92,85,12,26,55,80,29,41,54,78,17,92,56,17,38,79,100,6,44,68,65,56,5,81,82,20,53,36,3,99,85,38,90,34,43,51,99,95,35,56,90,100,57,64,15,90,24,64,86,3,84,36,78,92,29,97,85,30,29,54,40,83,89,82,57,19,98,87,73,46,1,36,8,19,15,77,77,4,5,14,60,35,71,67,25,83,31,66,64,49,38,92,75,17,68,95,82,84,74,35,89,70,13,56,61,63,5,83,77,17,61,67,5,39,43,88,72,54,78,53,79,62,54,11,58,30,37,11,49,86,22,28,64,68,76,44,7,5,35,82,54,37,88,92,8,62,82,70,67,72,62,48,100,76,25,32,24,81,76,31,3,59,84,59,72,28,2,25,38,75,76,34,80,70,77,69,2,14,79,88,70,48,48,80,49,48,99,18,61,91,59,18,39,65,86,22,91,52,72,29,27,26,67,64,52,80,60,30,17,70,80,85,13,75,39,80,11,93,35,35,59,27,77,2,12,81,77,87,42,71,36,25,66,95,9,32,51,4,94,44,14,99,19,80,57,74,19,18,41,78,61,51,81,24,98,28,24,67,96,93,94,1,60,80,66,53,53,33,38,13,24,30,91,28,53,41,12,30,91,46,93,44,89,38,48,2,62,42,48,3,53,92,42,45,85,6,9,12,26
k_74,67,62,39,50,5,66,19,82,35,76,54,54,61,7,42,54,66,13,59,70,56,82,100,61,93,10,92,20,64,31,21,86,99,21,2,65,78,89,97,2,63,29,21,63,93,36,47,47,91,58,14,84,72,90,89,32,58,55,41,17,74,4,49,97,76,79,96,99,34,64,86,1,47,89,24,53,48,80,38,26,9,82,87,62,7,19,53,44,79,40,72,73,26,91,71,17,62,56,51,35,99,78,62,60,49,75,61,71,85,66,40,1,63,12,59,62,96,93,16,76,68,95,29,79,40,32,76,67,25,96,10,45,85,77,31,29,87,35,23,38,55,64,36,8,49,25,33,50,87,32,54,25,74,29,92,29,26,42,89,2,39,93,75,66,39,7,68,73,24,69,60,13,15,81,32,58,48,41,81,2,12,92,29,61,44,66,24,5,32,97,4,71,10,78,41,11,2,82,44,81,83,2,54,13,78,59,17,9,31,47,3,55,42,25,10,11,47,88,51,77,69,78,84,37,97,12,1,100,40,69,17,76,83,42,22,38,89,69,95,81,22,36,12,97,93,73,51,20,78,72,69,87,8,86,41,31,48,72,28,1,93,77,95,55,92,19,59,10,3,4,42,44,81,52,57,55,64,5,7,91,13,73,32,88,92,10,16,31,74,87,21,84,85,87,39,71,87,29,78,40,69,72,9,44,57,21,80,33,94,19,16,42,28,51,56,94,16,40,64,4,50,3,42,7,85,91,16,64,9,46,100,50,19,24,74,97,55,49,74,74,16,70,19,83,90,44,75,33,30,94,65,12,90,21,25,61,38,18,58,61
k_75,70,90,66,20,52,23,25,20,37,9,51,98,6,35,95,93,29,10,8,8,51,86,28,8,4,16,17,99,33,37,91,83,97,56,65,62,92,41,51,98,18,15,61,74,46,49,92,64,89,88,35,57,31,57,68,36,58,100,66,24,7,94,74,23,88,45,95,14,70,58,16,87,76,95,55,54,41,93,54,51,34,99,61,19,2,70,33,81,58,31,43,68,100,94,90,90,19,24,46,87,93,4,56,75,74,41,82,51,95,77,2,80,12,35,45,85,83,47,79,93,6,19,85,41,10,47,95,38,61,79,98,39,98,58,13,96,15,30,25,34,75,1,61,6,94,79,81,37,30,46,19,35,12,17,17,83,55,29,92,76,60,80,16,51,91,24,30,25,78,91,84,92,5,85,34,1,65,7,63,2,98,25,16,94,23,19,97,42,95,39,75,41,44,12,3,26,5,100,87,75,3,34,44,5,7,32,33,14,22,60,19,100,86,82,78,11,90,29,9,92,92,15,89,43,49,75,20,64,5,44,8,44,5,60,33,97,99,63,76,4,22,5,99,98,55,39,22,67,90,37,11,23,55,91,70,34,42,55,19,72,65,77,85,76,21,91,6,42,64,33,57,51,94,59,81,37,48,91,69,90,88,51,69,5,34,64,56,47,59,77,26,29,1,79,70,96,72,87,12,10,23,74,80,55,43,84,96,37,33,57,6,26,15,2,71,38,96,52,33,59,38,73,25,21,11,75,11,97,48,13,30,24,73,95,12,91,78,20,8,75,7,10,70,77,65,99,15,86,69,28,93,34,70,65,64,14,80,2,84,89
k_76,7,64,29,66,83,19,93,49,85,13,45,28,85,25,86,59,29,38,100,44,25,32,28,2,49,2,38,55,26,57,66,76,2,13,12,28,97,52,69,85,45,78,77,19,8,48,57,63,25,40,24,83,25,38,27,35,87,91,37,37,50,67,40,48,49,84,24,22,89,55,76,56,66,93,96,4,78,49,76,36,94,5,92,66,3,44,42,99,11,33,9,12,85,79,29,12,73,28,42,93,12,89,40,58,56,77,41,39,6,11,51,30,1,57,68,83,66,56,36,14,39,41,12,53,14,37,4,40,40,40,17,14,22,78,24,56,69,49,25,58,21,3,47,95,74,58,64,9,11,21,39,5,75,74,88,15,90,9,61,73,65,91,32,22,28,22,62,46,49,71,34,70,28,80,35,83,78,16,31,22,43,12,57,53,32,20,3,73,3,3,47,86,61,80,52,13,84,14,25,28,87,48,20,69,67,91,52,69,43,37,72,11,80,38,90,67,96,41,57,26,14,100,44,97,24,53,90,75,14,35,51,30,47,70,61,88,33,90,2,63,35,31,19,64,53,74,29,11,92,31,9,52,17,63,93,91,16,97,46,48,95,68,58,13,12,15,24,49,52,14,1,59,51,78,89,38,29,64,85,87,95,77,75,66,51,80,29,66,62,93,60,61,92,90,97,24,59,24,59,32,19,88,42,46,34,99,98,40,23,20,9,45,93,64,75,97,54,41,13,70,54,55,24,84,57,73,59,9,53,24,40,1,55,27,8,75,25,99,49,7,10,83,46,97,29,51,53,57,40,69,41,87,8,74,51,97,97,77,30,20
k_77,71,99,75,76,81,31,89,15,82,66,11,89,94,59,97,100,5,60,86,33,52,58,58,81,41,81,74,53,9,4,49,89,88,75,28,90,35,9,79,64,51,6,78,68,14,60,57,53,92,30,81,33,20,4,40,77,10,87,33,45,7,25,5,22,61,44,99,73,44,27,62,27,36,3,82,34,46,84,44,55,6,85,67,52,16,34,93,58,64,19,49,21,91,96,21,61,91,29,32,34,47,51,39,18,90,35,34,64,16,21,100,79,41,53,7,8,9,67,28,3,5,87,58,76,63,27,67,24,3,80,22,71,71,80,57,42,97,94,21,82,19,89,42,23,41,83,24,42,72,27,41,54,63,68,7,59,68,48,78,92,95,77,81,25,9,17,31,37,43,28,55,18,17,85,9,87,27,1,77,12,46,54,33,91,74,76,7,74,45,14,11,88,78,46,25,47,1,2,26,30,82,29,29,18,83,14,12,79,76,84,27,55,40,28,24,90,11,10,74,90,75,87,91,62,28,71,96,98,91,54,45,1,97,14,36,20,61,95,82,7,68,28,37,84,24,52,77,38,51,81,35,59,82,99,96,32,86,24,40,47,77,78,72,76,30,76,32,40,25,33,81,11,100,92,89,53,24,90,70,6,38,18,25,40,70,15,85,70,57,96,7,93,87,61,68,97,13,36,18,25,50,38,12,56,64,53,87,2,35,38,82,17,78,33,27,39,85,28,63,26,34,96,80,27,38,10,52,41,29,28,38,86,43,12,26,11,43,68,30,69,15,33,7,31,41,5,19,51,1,97,22,91,54,60,85,30,93,51,9,76
k_78,80,85,21,37,8,4,60,60,23,13,5,83,73,87,9,55,70,44,35,7,24,11,34,68,19,27,41,93,4,22,25,5,88,83,79,55,100,71,33,98,1,37,56,5,52,69,74,66,22,54,67,73,3,60,58,58,9,85,28,18,67,15,54,10,48,65,14,11,59,85,40,93,39,29,2,89,76,57,23,52,33,24,18,25,83,49,31,53,30,42,37,43,42,79,29,6,99,59,86,13,22,36,64,62,99,72,27,57,10,64,90,77,48,39,76,30,64,47,47,73,58,80,64,69,64,72,72,37,10,65,63,29,95,76,44,18,22,21,15,55,3,86,97,38,89,20,93,67,20,5,67,39,30,81,16,83,79,14,70,53,37,97,93,16,33,34,19,8,91,24,48,55,89,37,28,81,6,78,21,55,32,41,74,45,71,16,67,62,28,82,70,30,3,52,36,98,42,30,65,84,63,51,30,58,16,11,29,92,6,74,16,65,51,36,12,72,95,35,36,97,85,17,42,78,56,79,79,80,67,5,31,52,68,34,4,22,66,59,76,21,98,15,11,47,88,13,96,16,22,1,1,32,15,15,70,64,41,100,38,76,90,42,48,79,54,32,53,42,56,36,39,63,52,37,14,12,18,52,68,26,34,89,68,11,87,64,21,33,10,8,79,58,82,10,26,84,2,69,61,16,22,28,69,81,80,55,61,10,82,12,30,25,56,12,17,48,78,99,28,54,100,74,61,83,66,12,72,83,74,32,27,81,15,13,95,19,18,100,21,58,48,78,2,67,59,83,35,17,22,10,8,8,34,32,56,25,41,24,2,86
k_79,44,58,18,15,69,35,54,64,16,29,62,36,94,10,8,10,33,90,22,73,36,70,55,95,6,75,10,28,5,35,82,46,76,28,46,66,79,97,73,96,68,7,90,57,24,95,45,83,22,26,94,2,92,45,45,53,85,94,79,92,11,95,38,54,70,79,40,55,34,42,20,47,67,22,18,39,32,35,73,21,5,95,57,14,39,1,59,13,65,85,36,9,82,93,41,6,50,80,17,67,34,56,38,36,68,98,34,55,23,11,26,5,30,47,41,20,6,8,30,51,88,95,64,20,52,22,32,41,78,75,84,52,89,9,4,11,6,64,7,96,3,62,42,98,3,92,100,39,47,60,7,68,21,73,87,35,34,66,36,24,100,35,51,61,23,89,62,56,95,89,61,32,55,81,50,87,35,75,33,49,19,81,7,98,32,37,8,95,11,44,77,20,72,33,1,67,40,95,1,36,97,55,75,48,16,28,66,46,63,86,70,77,41,65,30,36,63,50,40,20,33,75,2,20,16,59,16,19,26,91,40,59,97,49,3,21,15,27,69,60,71,55,50,27,11,92,70,10,27,92,67,11,68,96,64,62,56,56,74,52,23,34,68,23,51,13,53,33,37,90,65,72,1,47,30,27,69,52,4,77,51,20,52,39,22,44,52,19,27,32,38,76,98,52,70,39,59,3,28,67,18,45,51,2,39,66,41,59,13,21,28,98,35,75,73,70,11,67,25,43,66,2,83,18,87,60,37,14,50,57,75,72,64,65,83,27,79,11,32,2,17,54,41,47,4,77,82,51,75,86,70,50,98,65,100,54,36,74,35,16
k_80,58,62,45,15,3,31,29,36,54,1,40,6,52,23,54,82,71,68,33,21,14,89,48,33,57,39,56,60,12,3,49,31,88,13,20,31,4,52,25,17,9,40,81,64,77,63,14,38,78,53,56,59,96,26,73,65,70,70,49,34,52,7,43,2,53,55,51,57,73,5,92,56,47,71,51,17,76,32,24,53,20,55,55,44,83,40,40,88,79,87,44,84,26,43,38,52,7,46,48,13,30,89,69,95,12,28,4,7,88,22,81,67,7,84,29,34,41,99,37,6,81,79,24,80,22,98,17,68,38,17,24,43,93,22,84,48,37,72,34,13,56,84,22,39,38,5,24,13,82,31,86,32,53,41,62,62,20,87,55,86,89,55,14,63,55,19,52,52,67,52,73,42,37,96,94,1,48,77,70,56,54,90,37,92,79,56,31,26,62,68,13,41,75,18,75,8,43,12,3,74,29,11,35,64,13,44,21,56,93,49,10,98,40,9,80,44,22,18,41,10,73,84,98,43,100,25,2,44,53,5,59,42,37,37,39,63,47,93,45,18,74,14,45,28,89,59,29,72,32,100,37,58,55,21,26,40,99,7,92,85,73,28,32,45,10,94,69,6,20,41,29,39,20,64,49,42,70,92,63,5,52,50,99,56,53,100,48,39,72,73,57,24,20,73,8,67,6,14,4,54,58,74,18,40,82,43,24,54,87,6,17,17,20,74,76,40,75,72,50,30,38,93,69,13,43,47,17,26,13,63,88,80,27,57,36,12,68,99,47,10,26,71,9,51,7,12,36,75,73,48,15,31,86,47,11,68,83,90,63,3
k_81,66,64,17,67,97,58,1,46,88,60,17,17,51,17,35,24,50,88,95,33,34,62,30,29,41,45,79,36,26,87,49,51,99,66,64,39,63,87,57,59,27,81,28,67,76,70,72,46,85,92,48,26,31,70,5,38,86,77,29,21,19,23,65,24,39,89,91,51,32,14,71,67,44,78,87,18,40,80,50,20,92,29,10,13,96,75,63,60,28,68,5,56,76,83,46,99,72,51,18,99,32,46,79,59,4,40,76,33,68,65,33,79,40,13,61,6,54,73,82,21,100,73,58,16,84,57,11,33,17,23,28,13,91,98,78,13,18,36,4,66,56,72,65,70,38,52,100,61,4,95,28,57,18,82,84,28,33,37,81,75,75,17,98,37,100,60,30,15,53,76,35,32,83,31,97,28,62,91,82,79,66,78,15,72,76,47,61,57,41,7,84,95,21,19,40,12,100,11,16,71,35,86,30,17,75,97,1,65,2,98,92,58,13,18,58,37,74,14,37,49,3,48,25,72,8,82,50,23,5,9,18,60,26,7,21,92,86,39,66,94,60,54,26,3,57,45,4,80,42,59,87,24,44,21,65,53,58,71,20,38,94,26,73,98,12,27,62,42,92,61,61,90,27,34,92,34,49,34,52,91,4,77,85,56,36,77,77,16,21,29,78,37,56,62,44,23,52,14,19,57,90,67,60,69,90,84,66,55,82,67,91,52,93,50,89,30,98,90,17,91,82,43,86,5,78,28,88,51,73,82,87,17,70,70,77,58,83,88,48,30,57,99,9,11,82,12,9,2,99,28,96,23,70,22,89,61,10,77,92,44
k_82,25,16,67,31,55,9,32,38,22,91,46,60,9,4,60,51,1,95,66,29,21,35,29,8,100,79,73,32,28,19,70,56,34,12,69,52,82,9,96,34,77,70,40,90,40,70,14,60,99,18,80,40,87,77,45,96,5,95,3,46,70,20,1,61,91,44,41,87,76,41,28,33,2,35,54,96,57,35,76,1,56,66,3,77,91,53,67,4,44,3,4,80,4,19,7,40,85,56,61,42,62,61,76,66,51,83,56,61,58,36,51,95,10,64,26,74,34,21,1,37,4,71,6,79,11,4,76,53,73,58,96,38,36,24,51,66,31,27,34,74,91,33,84,98,97,30,65,59,55,2,21,72,41,21,11,27,44,35,53,18,42,49,100,7,72,71,9,50,45,28,32,12,89,15,43,70,77,16,34,66,16,51,23,20,31,83,96,26,17,53,97,62,99,81,10,27,37,20,74,59,92,79,32,36,67,60,2,79,73,32,15,21,4,73,21,23,75,74,92,78,82,80,81,75,20,47,84,22,47,94,21,66,38,8,65,49,57,32,49,98,28,89,24,64,42,46,6,100,89,91,5,46,64,5,7,45,73,95,43,19,48,93,31,86,28,72,53,95,84,14,1,55,60,60,89,13,30,40,46,19,45,12,50,7,29,67,66,74,10,40,91,75,87,33,92,54,25,66,87,47,23,65,24,55,67,34,68,68,99,25,39,46,94,73,82,41,81,10,26,73,73,80,69,83,46,42,35,55,2,41,60,21,25,15,89,21,85,10,7,13,73,28,52,17,18,88,21,6,35,2,35,33,80,20,36,99,66,14,62,76
k_83,64,84,65,98,94,82,92,28,85,66,5,53,67,1,38,80,18,51,92,73,70,61,54,83,1,47,16,45,69,42,29,24,22,59,89,50,8,17,31,96,28,75,70,18,71,56,71,4,14,91,80,75,56,41,17,13,6,31,26,59,8,25,93,62,76,70,53,99,96,82,33,17,22,28,35,52,69,11,14,95,81,22,80,55,47,76,58,18,77,34,22,79,13,18,3,43,10,13,54,13,61,55,94,13,71,87,77,46,13,59,31,82,84,90,30,24,9,35,22,30,27,66,92,25,28,52,96,1,46,100,51,45,81,68,95,34,78,97,70,16,99,27,74,92,7,62,12,59,84,74,45,68,54,84,5,66,71,57,11,94,84,76,41,65,9,18,85,71,13,39,93,36,60,20,46,42,54,14,51,7,37,30,22,63,3,52,6,13,78,14,99,1,27,12,15,19,73,66,51,19,3,71,35,67,97,62,52,56,87,67,33,79,68,29,13,58,43,17,31,43,35,73,16,25,87,1,76,98,64,24,32,46,67,59,26,84,57,53,95,19,49,11,12,16,29,59,35,20,90,57,68,70,68,73,69,38,22,71,15,23,36,15,59,8,67,71,2,68,96,24,26,62,58,16,5,14,74,36,54,9,88,76,66,7,90,14,96,12,93,47,12,13,90,48,63,44,37,67,24,47,2,88,36,74,35,85,63,51,57,48,2,48,38,34,27,92,60,1,60,80,52,29,57,74,62,87,97,70,7,59,57,70,21,39,29,52,72,53,62,20,43,2,69,35,69,10,94,88,3,97,97,99,11,39,47,60,5,1,14,55
k_84,66,33,99,24,12,93,12,62,67,48,61,67,17,99,2,50,75,55,58,89,14,65,50,12,5,5,88,61,62,22,64,94,98,43,60,64,91,65,15,52,61,6,3,63,98,7,8,9,32,81,54,93,93,26,28,44,78,1,17,10,27,69,66,69,59,64,51,2,50,78,24,35,36,17,29,95,45,87,34,34,99,41,13,43,69,84,83,70,44,7,50,18,83,39,71,50,66,88,5,6,16,47,24,67,24,13,83,52,1,1,72,14,84,21,13,45,9,56,52,99,89,9,89,83,58,48,57,35,98,14,72,25,17,89,17,92,84,38,96,73,26,55,17,54,76,11,58,53,17,95,67,8,25,13,97,79,96,98,71,31,56,13,91,2,82,68,16,28,96,8,97,70,36,76,97,10,88,93,73,41,21,66,89,51,77,96,38,96,34,6,32,36,84,93,98,4,85,42,28,47,35,70,56,81,62,42,43,26,48,76,10,93,77,72,15,87,97,62,27,96,30,93,53,68,65,18,64,90,19,100,72,79,98,88,4,2,97,34,57,32,53,92,18,21,75,49,61,88,48,95,16,81,15,4,88,5,83,58,29,63,35,86,96,18,57,88,22,52,87,99,78,94,40,58,82,70,80,40,6,43,26,98,81,38,16,77,72,4,100,6,86,7,91,89,29,76,87,62,74,36,80,42,35,88,66,25,34,79,62,67,49,47,39,7,13,63,49,85,59,68,88,22,96,21,85,89,78,34,8,67,60,78,98,55,60,94,75,52,92,37,66,24,11,33,47,98,54,1,74,45,78,99,70,95,70,76,92,52,4,41
