commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_66,53,70,38,79,72,54,18,97,20,95,11,33,48,60,89,5,71,5,45,42,3,68,35,5,50,93,67,23,31,32,61,40,65,50,2,76,43,12,86,30,55,59,74,82,43,24,11,57,8,20,63,57,8,25,21,38,82,12,59,7,12,12,100,9,94,42,65,38,3,51,86,25,89,14,100,15,89,98,40,28,62,57,61,19,25,14,84,90,83,39,35,14,94,86,23,50,28,2,1,12,24,22,95,12,66,7,58,82,40,83,64,15,82,17,7,27,94,99,97,1,8,54,23,58,98,24,10,53,5,37,74,26,16,55,57,47,71,21,87,38,13,15,53,94,52,21,25,18,93,17,66,53,79,43,100,74,95,78,94,40,41,63,20,64,35,20,79,61,97,93,72,78,71,32,73,49,77,68,65,30,61,94,26,67,51,29,84,87,54,36,17,90,17,49,85,94,6,74,80,99,13,36,51,26,2,70,61,93,40,36,82,95,66,52,75,94,17,43,64,26,26,3,31,49,47,78,12,52,9,31,47,88,11,69,54,7,81,68,92,18,87,14,85,68,31,71,68,87,19,36,35,48,49,58,95,69,29,95,84,39,9,96,18,65,66,11,58,85,72,13,3,68,41,95,68,73,27,20,23,72,31,30,11,57,50,73,69,74,97,69,70,76,91,37,13,23,34,1,16,65,17,51,5,58,22,56,75,79,49,88,6,17,94,55,56,16,7,57,48,45,79,64,97,1,21,76,100,80,68,46,2,42,26,49,62,45,14,98,79,23,79,47,56,65,43,66,52,27,19,28,36,62,24,31,47,81,24,64,57,21
k_67,88,43,5,27,12,47,18,35,93,58,46,46,63,53,25,23,38,19,40,98,29,58,82,18,10,77,98,26,71,62,67,3,76,47,45,33,88,9,23,63,43,53,95,51,6,20,69,17,91,2,100,46,42,77,73,73,97,22,91,59,42,48,64,7,49,43,73,34,91,98,42,48,47,16,51,2,5,26,80,8,76,97,25,16,39,52,82,63,32,52,33,22,25,77,48,71,52,75,16,82,12,58,56,92,79,72,52,7,77,79,93,23,53,61,44,54,52,46,6,51,91,61,45,19,49,26,33,10,39,62,6,20,86,59,91,84,19,81,88,56,76,34,50,45,36,54,31,62,45,38,83,98,1,1,35,3,87,56,78,54,12,10,13,95,59,29,58,81,88,62,65,49,80,54,6,42,50,8,80,48,63,64,69,3,54,62,9,84,68,87,24,100,66,54,53,67,19,79,26,17,96,99,84,2,64,75,23,52,53,65,24,28,6,3,23,95,62,86,12,84,77,12,13,52,85,73,65,8,90,94,29,81,77,35,48,25,100,78,8,4,86,67,25,11,59,87,17,3,59,5,3,80,88,99,3,30,69,75,72,93,60,50,68,9,83,67,21,41,35,94,66,72,68,14,94,2,57,31,7,92,24,100,8,73,74,68,19,53,9,30,41,6,27,34,96,48,48,51,55,34,79,43,69,42,77,4,79,21,13,1,88,7,84,79,27,16,68,54,41,48,39,37,9,82,74,2,89,42,18,2,7,69,29,93,63,79,77,18,22,70,1,36,6,41,56,11,57,93,71,65,75,73,85,1,99,31,62,86,90,26
k_68,85,83,31,70,90,33,43,29,37,56,39,71,24,11,54,91,12,61,56,1,74,73,95,3,25,52,54,5,29,85,100,99,92,1,96,95,15,3,49,25,41,18,73,81,28,14,76,81,33,27,51,14,46,53,30,100,34,9,24,19,15,96,48,9,50,23,52,61,52,80,59,50,4,42,8,32,12,30,17,63,41,58,37,53,19,58,90,88,91,27,99,43,38,51,39,45,100,89,23,25,45,16,36,87,21,2,40,75,20,41,25,80,71,31,38,48,49,41,13,54,46,99,46,62,54,3,63,36,87,65,80,74,60,68,61,62,68,30,1,77,51,47,78,86,29,90,45,33,58,21,8,45,24,47,35,2,76,88,11,18,65,27,22,31,83,55,94,40,12,92,28,89,100,31,52,16,58,36,43,18,27,35,4,6,3,64,93,11,91,93,78,52,48,17,65,36,17,52,97,23,7,69,72,64,7,74,19,35,64,57,77,48,60,34,89,3,79,47,79,53,2,22,46,60,86,55,25,56,18,66,30,90,37,98,3,29,34,87,58,49,10,16,32,80,28,24,72,12,72,12,12,13,19,97,42,7,100,17,22,45,68,36,51,47,3,74,56,69,99,97,61,64,49,29,85,51,26,83,64,50,20,87,61,2,59,21,71,97,4,63,80,1,76,77,67,1,30,44,85,100,75,55,12,77,16,56,59,69,22,76,2,89,41,78,12,76,52,41,51,89,84,29,18,84,29,54,89,72,48,44,39,80,3,70,18,25,76,21,59,2,16,44,22,2,39,1,75,72,36,84,87,78,72,54,5,28,52,45,79,59
k_69,30,35,22,60,79,51,73,99,38,42,10,14,68,57,48,16,91,6,72,45,7,14,5,43,54,6,88,6,9,70,27,32,56,52,16,93,94,32,38,82,59,78,56,54,75,72,53,83,70,64,41,74,64,18,36,85,36,77,42,23,11,58,90,50,36,73,9,16,80,99,21,99,93,74,14,2,10,74,1,77,29,14,70,4,69,66,40,15,62,2,67,20,91,3,34,6,15,93,36,100,63,97,49,51,80,1,75,50,2,29,31,62,75,33,61,43,35,30,19,16,8,22,19,36,86,25,73,75,11,17,15,41,35,75,79,98,52,74,41,70,71,94,20,69,35,24,51,39,88,87,59,94,3,25,27,91,4,27,52,68,100,20,77,16,86,77,28,9,46,86,5,22,52,39,9,68,73,26,62,47,48,65,33,92,77,25,18,10,40,27,97,92,72,73,67,100,94,50,29,62,59,81,63,81,94,75,93,74,82,31,65,73,45,91,29,62,24,81,50,11,53,1,69,40,55,21,80,88,66,44,1,25,55,61,91,20,63,23,82,34,43,18,1,40,11,65,57,14,38,89,85,25,63,65,1,14,21,60,41,73,10,25,99,36,38,35,73,60,53,8,27,74,69,70,3,38,89,86,15,56,79,11,79,50,90,13,98,60,80,59,51,38,8,12,95,2,88,21,75,34,96,50,63,24,36,82,70,93,48,10,41,45,19,30,8,68,22,68,83,11,46,54,45,34,78,76,51,70,5,69,98,30,44,21,66,39,21,45,10,80,66,23,69,92,92,51,71,79,44,85,60,76,83,36,53,46,14,45,18,74
k_70,40,18,91,37,14,60,49,47,36,65,44,83,75,27,72,49,66,18,6,28,7,12,19,37,79,37,1,65,13,42,94,39,84,11,94,18,72,76,17,24,37,35,92,95,19,46,81,13,39,55,79,69,88,85,17,18,75,9,48,12,84,81,14,11,33,88,95,7,59,85,89,69,4,46,43,54,48,17,66,48,33,57,92,85,47,18,58,62,93,39,10,85,61,87,49,20,9,79,72,78,95,81,77,18,76,99,94,100,78,8,71,91,57,22,9,73,2,41,95,64,42,75,91,43,52,71,9,5,28,52,21,89,53,88,82,20,28,95,28,86,100,21,47,71,57,86,86,97,63,56,98,55,13,55,1,26,15,97,84,85,18,82,87,20,64,84,8,66,45,30,32,66,38,46,18,77,88,9,52,64,4,86,16,46,10,18,20,26,25,13,19,41,77,19,52,72,99,12,18,73,100,97,26,53,59,72,44,91,63,82,46,70,6,81,3,95,96,97,14,66,86,76,72,98,88,94,48,53,38,65,12,54,78,60,26,33,83,99,14,84,88,24,83,65,3,27,31,26,71,43,10,58,100,82,23,17,64,8,9,35,6,4,43,35,15,87,86,25,53,64,72,68,40,39,95,73,8,20,80,67,90,63,17,9,63,10,6,22,37,63,61,30,37,5,54,55,92,19,71,21,77,42,62,2,75,86,90,24,64,15,78,82,18,26,50,1,79,32,32,81,95,6,15,91,13,98,30,97,48,92,68,64,53,78,81,80,52,59,97,27,16,90,74,73,83,86,48,45,23,48,49,70,44,49,36,12,38,60,22,22
k_71,56,51,33,79,30,36,23,4,51,29,83,12,39,26,87,86,91,97,33,29,67,53,53,36,23,90,20,88,64,43,67,81,83,26,53,93,90,48,57,80,19,3,4,86,53,37,58,34,61,75,61,8,78,8,91,6,38,69,11,35,27,51,62,65,74,23,37,13,26,55,63,60,74,94,11,3,59,88,30,6,18,86,26,38,5,29,13,33,2,52,93,33,80,27,34,71,49,3,1,32,66,39,42,30,2,100,6,68,65,89,91,5,15,42,89,16,99,56,19,46,67,30,2,17,28,38,69,80,94,53,29,65,75,5,61,68,80,50,79,37,73,85,65,97,54,67,32,58,85,39,88,45,28,31,76,17,77,24,86,23,15,25,5,20,27,77,14,63,80,17,42,56,94,31,42,18,29,76,19,28,67,71,8,35,9,30,21,10,10,14,21,43,98,25,21,77,29,9,82,87,38,70,60,22,27,68,24,20,78,62,93,3,7,15,76,40,6,36,29,19,23,34,32,1,80,15,87,61,87,37,95,13,36,1,36,71,56,46,40,64,16,76,4,44,52,88,78,40,39,13,39,58,81,55,9,29,39,2,84,9,94,72,76,41,16,56,54,44,32,74,19,62,9,62,43,40,1,60,83,93,32,92,55,94,48,78,41,27,29,93,25,58,51,39,5,22,55,71,100,66,76,59,59,82,20,78,87,58,12,35,93,10,29,64,87,29,6,73,12,43,33,13,11,7,25,76,15,12,12,82,100,68,91,39,8,51,75,86,93,51,40,43,23,79,89,4,5,71,45,91,26,29,9,65,96,6,27,70,7,47
k_72,73,58,15,46,35,44,48,74,55,53,65,30,56,85,95,42,83,70,100,46,75,42,12,78,51,1,38,32,97,8,46,17,85,100,21,63,12,34,50,39,2,91,60,51,69,76,78,29,67,90,93,81,7,99,85,94,69,17,77,25,67,33,43,70,63,81,84,35,85,98,90,76,21,99,42,70,39,7,62,65,46,60,92,49,95,48,25,23,71,40,18,48,16,10,14,69,55,38,44,22,88,56,94,57,3,46,44,37,55,68,48,38,87,98,37,20,56,35,7,37,43,43,97,27,78,80,76,48,57,55,10,19,14,6,89,42,22,94,43,9,56,39,63,16,38,73,64,3,90,54,26,2,97,41,81,62,55,59,31,96,63,78,45,17,23,83,44,10,26,60,69,81,5,24,49,23,66,69,75,99,60,47,78,53,71,59,74,16,66,90,91,41,60,19,28,49,17,37,13,23,3,87,1,48,36,20,63,27,69,19,59,52,23,30,54,40,90,61,4,30,88,96,83,33,50,7,99,16,22,41,84,52,57,65,24,5,58,36,66,24,61,12,54,52,94,59,29,96,44,63,37,86,11,50,13,98,1,97,97,8,67,29,70,27,31,55,61,26,6,20,95,96,82,47,34,12,69,69,86,14,5,69,13,66,41,57,27,33,94,1,19,15,71,63,29,59,5,1,81,97,64,54,19,47,70,31,10,28,40,37,66,30,30,90,9,66,55,18,31,68,40,77,92,96,19,31,3,6,63,94,83,45,86,79,75,54,71,13,50,62,84,7,59,16,21,82,56,19,69,41,44,86,29,28,96,91,50,92,4,83
k_73,73,32,18,14,21,96,89,97,39,53,95,95,41,46,93,93,98,95,64,66,44,96,36,88,95,87,29,27,74,55,40,18,89,67,45,47,69,46,51,95,66,31,36,59,95,69,18,97,11,2,83,22,31,69,47,44,37,56,85,1,66,70,58,79,98,37,42,63,19,12,5,87,48,55,28,68,86,1,45,54,19,77,95,40,72,87,51,24,98,39,35,85,33,94,58,95,22,71,23,35,17,97,93,100,52,61,12,33,10,44,75,97,78,2,42,87,88,65,31,51,39,11,28,90,4,41,13,78,35,65,54,9,42,29,84,3,98,43,29,80,50,46,33,43,2,64,26,11,38,6,64,36,88,28,65,58,79,34,1,67,30,96,99,41,16,59,41,25,59,51,2,35,18,58,50,21,1,39,71,29,41,8,4,18,56,40,2,36,54,42,43,23,88,91,15,31,44,6,93,78,22,91,28,61,36,19,1,96,30,82,53,88,83,80,46,53,66,4,21,29,42,35,65,83,15,8,67,2,72,19,12,90,25,54,6,45,13,45,45,32,4,83,40,18,65,19,73,2,83,12,43,43,92,33,28,20,95,97,68,43,57,40,66,23,49,90,68,96,48,99,7,99,69,36,80,14,43,85,17,71,66,60,22,13,81,41,72,78,56,17,73,49,8,46,4,57,39,25,30,44,29,64,21,78,22,72,42,84,79,37,67,26,24,63,68,20,95,70,25,11,74,8,68,92,75,96,43,36,15,54,94,69,19,64,3,23,95,90,17,94,43,1,70,22,33,82,56,17,70,52,79,81,45,27,60,90,9,54,69,15
k_74,55,93,54,73,58,71,55,26,64,36,68,18,47,4,61,3,53,65,97,84,84,95,21,60,49,1,91,47,42,16,4,24,42,86,99,97,95,43,72,62,63,2,72,67,79,98,7,42,45,31,19,69,73,10,40,73,98,92,33,100,44,1,76,100,56,29,52,6,34,41,54,79,44,88,87,45,66,3,15,97,24,26,15,8,80,21,56,69,39,48,51,45,57,39,18,66,79,33,42,99,72,26,92,87,45,11,67,50,43,95,5,65,70,44,39,83,9,66,8,63,39,92,21,77,73,70,55,60,5,53,71,3,92,18,25,10,66,40,88,25,11,3,96,37,11,43,87,51,44,70,32,71,19,24,78,72,86,38,3,36,91,88,80,14,63,72,20,71,63,90,6,83,57,42,3,68,77,81,7,42,79,16,81,12,32,96,60,76,62,42,39,76,97,97,35,64,23,9,97,21,41,66,92,63,53,36,96,59,81,46,2,20,50,36,85,20,16,98,82,96,60,60,23,52,6,58,97,56,98,14,100,95,56,83,35,54,15,35,54,93,100,10,29,22,37,93,35,10,6,62,40,14,13,82,44,64,99,18,8,13,61,12,38,86,52,10,76,33,59,89,29,85,23,25,66,10,41,75,15,71,54,54,66,29,64,35,56,53,57,47,31,60,58,80,97,60,41,89,2,38,39,92,82,49,67,93,21,35,79,19,92,96,24,74,78,87,88,38,12,1,3,85,73,73,59,32,61,59,55,16,10,24,54,100,99,23,71,10,52,83,63,16,60,27,50,92,49,58,84,5,3,31,16,11,56,26,68,56,37,58
k_75,99,41,42,24,91,39,63,16,8,32,93,40,56,55,21,44,71,42,19,40,19,22,59,55,95,18,30,14,98,30,76,74,34,13,40,84,89,70,54,92,84,81,76,70,21,85,93,32,73,79,72,6,41,66,4,87,65,66,5,11,79,43,80,95,94,86,39,91,87,69,48,85,64,32,83,92,95,18,55,76,97,5,18,46,51,73,78,37,59,85,80,2,18,16,77,50,54,49,41,34,21,7,43,89,48,66,64,27,68,6,70,12,43,72,96,96,76,5,48,41,28,88,78,89,8,41,80,52,14,30,73,3,18,8,95,29,91,7,84,16,27,82,18,91,39,92,90,17,39,5,72,52,3,20,58,68,8,18,64,13,53,2,42,92,7,28,81,65,97,39,68,50,75,63,24,14,59,48,17,68,48,27,98,17,74,29,59,17,65,19,25,5,8,60,51,96,64,65,15,71,18,3,65,34,9,3,61,53,44,4,40,67,53,89,84,93,30,71,87,95,27,76,62,35,46,6,3,83,34,10,49,37,34,98,7,4,18,76,99,33,44,11,77,49,85,76,15,67,18,32,59,91,90,51,81,42,48,52,19,12,35,45,76,36,49,97,95,5,14,1,4,74,74,38,51,61,45,38,89,12,14,14,95,9,91,82,21,9,69,23,95,1,45,44,14,93,71,1,7,22,39,3,12,46,78,27,51,74,98,53,43,46,3,89,81,34,40,95,8,2,82,35,34,47,52,81,48,30,49,80,43,11,8,65,14,72,99,91,57,71,46,98,32,64,20,23,42,48,25,18,20,81,10,92,3,24,45,74,74,58
k_76,3,73,84,72,23,12,52,27,72,35,41,12,59,97,41,33,46,46,81,70,37,71,80,7,21,14,20,46,5,17,54,12,67,55,52,23,27,81,37,57,100,75,10,20,9,15,4,1,54,97,28,57,63,69,77,13,76,46,56,23,92,69,87,42,29,40,34,98,28,37,21,53,93,23,19,62,43,59,19,89,5,49,27,94,5,59,65,56,93,9,10,89,93,7,12,13,32,36,77,81,69,10,60,74,50,39,42,11,79,37,94,40,70,36,19,83,35,26,28,45,27,2,90,80,68,9,23,37,7,89,82,9,15,12,56,47,70,33,95,11,74,73,68,65,89,31,45,67,78,78,36,87,26,72,78,15,50,77,74,79,7,94,28,19,6,59,70,31,18,60,75,55,63,75,51,66,88,30,59,36,44,53,93,56,13,11,4,44,35,5,3,70,35,57,86,87,17,3,59,68,18,41,90,97,6,50,20,52,57,19,8,58,31,45,36,96,19,61,45,56,93,69,18,31,88,15,90,18,17,19,7,12,5,33,63,72,96,85,19,74,81,61,73,37,61,42,7,25,14,21,93,39,64,96,6,58,41,28,30,4,55,17,90,74,16,40,91,66,43,86,100,82,53,35,38,14,70,6,27,88,97,55,83,87,34,67,96,81,90,97,58,74,21,89,73,11,15,88,5,5,26,63,62,82,71,38,2,73,8,18,84,100,57,71,70,15,84,91,70,37,49,7,48,54,2,84,10,95,13,46,73,1,48,97,59,91,1,53,41,33,5,81,55,34,92,50,40,53,25,62,61,46,5,10,31,65,41,73,74,30
k_77,39,88,93,94,61,60,89,82,70,33,68,92,72,59,33,64,97,73,48,5,15,97,60,26,60,7,71,92,86,59,26,35,90,90,55,46,19,30,16,27,90,69,88,17,12,61,61,23,86,60,59,32,66,58,32,8,50,47,23,4,89,84,7,59,51,71,79,79,78,31,19,66,78,52,39,80,86,26,97,62,20,31,18,100,31,44,9,52,37,26,67,12,28,69,69,79,33,73,62,28,15,33,87,89,84,59,38,75,66,1,74,21,24,3,83,18,83,1,9,30,46,71,96,19,86,87,15,38,4,50,6,63,55,45,8,100,94,98,84,41,2,25,22,22,91,90,48,4,42,14,4,98,66,85,60,5,38,79,59,69,4,47,100,79,18,93,12,87,70,18,97,62,33,97,93,23,28,72,60,98,40,24,32,90,39,32,44,57,94,64,60,64,65,44,65,83,2,78,17,51,77,37,52,85,97,3,28,59,12,12,93,67,63,28,90,39,93,56,71,72,32,77,45,38,12,100,45,27,17,14,29,59,32,1,56,27,26,99,56,36,80,22,68,57,71,39,59,17,49,58,33,90,41,67,76,66,20,14,85,73,51,31,59,4,22,29,18,55,91,79,31,34,77,25,6,29,70,36,87,60,46,3,87,46,90,11,52,53,84,42,51,45,48,59,38,63,20,99,60,73,46,39,52,25,71,78,77,27,45,77,81,50,88,17,58,27,7,90,4,81,27,46,8,78,49,45,23,30,44,75,90,9,59,7,7,52,14,92,9,30,57,99,7,9,12,31,36,70,16,80,29,75,61,46,67,82,73,83,53,52
k_78,71,87,75,96,92,94,43,64,84,40,5,69,39,18,9,72,65,47,89,55,35,84,37,87,91,42,93,79,5,97,78,14,46,46,68,63,44,18,30,96,92,22,22,86,65,96,19,7,23,5,4,67,39,19,92,80,93,73,1,68,67,2,62,52,26,41,67,68,13,49,100,39,40,97,65,65,36,30,57,4,28,44,46,97,20,45,93,2,28,79,14,10,83,15,50,65,84,45,52,48,17,56,60,35,97,3,29,67,22,58,99,54,46,97,73,38,50,45,78,34,11,2,13,85,36,10,88,48,89,59,81,22,86,81,5,75,74,3,65,6,93,54,24,66,30,82,73,69,65,96,98,18,48,6,8,55,38,35,61,71,86,35,30,53,48,28,16,9,79,11,53,47,4,27,65,67,36,8,42,23,51,91,93,34,27,74,63,23,5,44,24,89,49,66,79,41,62,20,65,2,78,86,78,79,74,31,65,14,9,82,79,24,27,89,73,47,75,30,72,30,87,3,86,46,80,38,22,11,2,16,12,18,57,75,46,87,26,86,77,20,85,98,90,58,13,32,64,82,84,50,16,22,13,95,38,75,52,34,48,76,47,84,36,76,51,89,65,76,41,5,49,2,48,86,52,54,89,14,7,71,51,73,92,99,64,6,69,32,47,76,99,19,46,68,4,60,21,73,65,97,59,1,90,1,21,48,54,70,67,67,8,2,79,7,29,31,94,90,95,48,39,36,56,15,43,45,16,57,83,11,84,9,60,91,43,42,8,12,38,17,80,97,62,2,21,28,86,33,70,90,71,81,56,97,77,59,29,15,76,35
k_79,98,4,8,7,56,1,65,94,74,35,49,29,35,19,96,8,90,7,11,9,78,87,2,84,63,16,21,11,83,9,74,35,47,7,40,36,34,75,51,97,45,55,1,94,83,100,3,99,74,19,61,87,7,74,64,24,19,53,51,67,19,38,38,40,54,50,52,38,25,57,58,70,51,83,87,75,10,10,44,27,57,35,40,15,96,56,40,47,53,60,55,65,19,71,89,21,8,45,79,21,31,41,66,99,51,8,81,44,92,62,48,76,84,87,7,92,36,68,43,32,28,23,79,90,16,95,17,99,27,2,70,39,98,22,51,81,44,58,72,45,20,62,62,80,13,24,61,80,29,99,68,17,86,28,3,95,46,73,67,96,96,46,32,83,17,68,77,16,19,95,56,35,12,52,95,95,13,84,37,31,55,69,77,10,1,56,15,7,43,9,58,29,12,56,67,17,76,39,54,48,15,76,24,84,65,17,29,30,19,58,45,80,25,72,34,11,14,90,61,11,67,83,33,58,98,21,94,41,54,82,72,40,28,76,54,27,12,37,38,44,97,22,70,13,69,36,13,97,94,72,15,55,3,92,56,63,21,48,70,6,41,4,2,44,100,59,78,13,15,7,58,97,92,62,31,38,17,25,44,4,51,92,28,9,7,88,9,15,97,57,44,77,45,59,46,80,5,59,52,44,50,53,80,69,93,47,48,58,91,16,26,73,84,46,42,98,13,71,86,83,34,21,54,39,48,78,56,32,23,67,65,14,90,53,32,37,25,1,75,44,53,5,47,49,62,44,2,37,1,8,52,26,6,91,12,70,32,99,66,12
k_80,83,92,56,95,92,22,24,46,95,90,66,75,59,70,96,68,83,21,19,42,26,98,57,49,43,88,6,72,51,48,88,73,83,3,84,7,29,80,30,47,21,83,38,72,80,50,81,57,57,95,44,12,22,55,55,85,71,31,31,62,99,53,80,77,68,3,24,73,91,82,17,93,77,46,35,65,92,54,33,56,81,93,6,5,100,98,46,83,34,9,92,24,5,46,94,21,15,5,41,42,42,95,35,71,42,39,18,35,11,31,56,61,74,24,93,89,55,65,4,63,29,49,31,13,94,46,39,27,13,82,79,24,95,71,86,57,15,34,53,38,15,35,72,42,20,11,60,72,55,58,32,77,31,25,78,69,91,19,48,13,2,64,10,53,83,63,61,72,58,26,63,46,77,1,88,100,23,68,56,56,2,63,81,89,45,37,45,20,78,89,39,63,60,99,2,96,13,17,91,54,73,30,72,68,86,88,83,12,21,30,68,10,2,20,25,80,51,75,53,55,1,83,93,81,77,15,91,32,93,24,51,91,37,78,16,89,39,89,46,91,20,58,41,97,72,43,8,65,12,71,73,20,5,61,91,95,24,39,49,66,38,33,64,89,52,43,56,47,38,99,85,14,28,80,27,79,84,14,78,40,30,12,59,96,77,76,18,14,49,77,58,5,42,87,95,68,8,3,50,83,22,82,79,76,48,87,8,47,3,93,74,89,10,65,43,55,30,55,44,93,69,8,90,92,70,20,35,28,25,26,69,49,74,65,11,74,43,6,68,76,8,34,63,44,8,45,83,97,71,87,51,3,9,71,60,24,58,96,35,70
k_81,69,3,46,86,11,49,68,25,43,99,66,78,5,27,11,11,36,46,26,72,66,7,77,90,15,49,64,27,20,1,95,57,85,28,100,83,88,71,32,9,87,69,32,57,72,8,97,18,58,47,98,79,66,93,56,94,75,81,36,85,45,78,39,49,95,58,35,89,70,96,55,87,75,59,29,73,41,68,34,95,37,54,5,42,42,84,68,82,79,34,66,70,57,7,32,91,34,72,71,26,75,87,37,74,74,70,100,9,15,30,89,89,38,53,83,47,40,48,21,53,17,63,24,71,2,16,64,31,50,28,52,41,15,75,74,23,21,84,77,38,84,17,44,34,42,11,99,25,56,54,7,41,33,46,96,52,67,50,100,98,84,19,33,93,31,45,99,29,72,2,38,8,77,64,37,83,82,55,24,57,35,25,26,9,11,14,59,9,66,32,83,75,35,59,2,32,65,98,63,90,19,11,3,11,59,12,16,45,69,8,41,90,15,20,84,1,64,21,27,89,99,72,92,8,86,60,38,83,17,38,50,92,29,65,10,91,23,29,78,75,90,13,100,35,39,12,28,24,38,65,97,96,83,55,2,37,27,37,66,55,53,66,90,74,43,28,17,25,95,48,58,92,100,89,27,73,57,99,13,12,42,60,44,36,89,66,46,5,86,99,2,8,15,85,40,65,35,44,25,99,55,7,94,61,50,81,15,55,44,36,45,64,41,3,75,24,57,13,67,18,44,84,83,71,74,58,67,96,50,21,89,29,1,59,53,6,10,42,48,23,61,86,38,69,79,2,47,60,93,42,46,100,50,47,40,65,80,16,69,81
k_82,46,69,72,37,49,83,82,35,50,66,32,87,98,53,48,100,23,55,21,10,29,78,45,96,18,87,8,55,5,37,9,64,5,5,54,30,75,15,92,88,54,42,23,9,27,50,18,37,87,89,58,87,84,58,41,24,58,60,43,79,2,89,5,16,60,23,68,30,47,4,88,52,81,45,24,32,91,13,68,77,96,42,75,29,76,33,89,87,66,51,18,3,32,88,1,41,90,38,78,48,26,40,51,73,32,73,24,43,22,92,7,89,24,20,81,50,63,32,32,50,80,94,69,20,19,42,68,45,55,87,18,35,52,58,9,68,10,33,3,89,77,8,4,91,59,98,86,89,46,39,76,74,41,90,35,61,78,90,55,64,82,56,33,41,72,55,3,41,41,28,75,72,88,71,2,83,80,41,32,27,16,57,91,43,32,45,32,46,45,33,41,14,74,3,97,34,15,43,48,55,18,30,74,74,80,56,35,12,93,2,26,69,13,43,41,58,3,56,73,74,72,40,91,35,31,79,21,45,47,65,73,63,71,68,20,33,29,80,42,1,62,86,48,95,81,15,10,36,14,94,95,62,50,65,37,14,64,49,6,83,2,9,59,74,87,18,1,39,7,50,23,43,78,47,82,97,88,16,31,32,16,61,80,52,84,23,12,30,79,72,59,20,40,44,72,12,4,53,61,78,3,5,71,11,52,76,83,62,20,90,51,100,17,41,71,65,92,48,44,34,42,57,58,26,95,77,62,18,68,61,16,9,64,30,72,52,29,99,11,90,14,24,73,56,9,57,79,83,47,97,39,81,58,27,32,38,93,64,95,38
