commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_41,19,43,96,43,14,64,100,34,78,93,38,14,19,86,68,29,62,57,4,23,25,17,7,70,74,76,17,69,7,81,97,67,100,1,40,100,38,53,93,63,84,37,77,39,85,47,25,26,42,69,74,34,13,86,14,11,83,64,84,96,88,1,47,34,15,31,32,72,42,54,2,56,11,41,8,72,29,9,66,45,98,7,43,68,58,9,15,37,49,13,39,13,47,51,93,13,57,64,97,29,19,62,100,79,77,18,86,82,6,97,5,43,26,28,40,52,35,82,9,43,92,100,85,80,68,55,99,91,59,56,65,25,18,74,78,11,15,46,81,56,25,51,72,17,37,70,82,94,42,53,81,53,57,18,37,57,53,46,50,80,94,9,73,72,27,45,10,67,17,98,77,1,11,26,14,78,26,62,57,87,100,64,60,92,40,1,85,8,37,85,96,73,11,41,54,40,15,82,29,28,91,87,63,23,23,61,93,96,14,37,98,63,93,100,18,33,52,57,83,44,10,52,70,13,7,38,66,36,57,90,42,93,100,1,47,98,99,31,31,89,39,19,6,29,12,76,5,72,59,84,8,30,61,45,9,44,94,37,56,28,99,29,1,6,88,46,76,88,52,32,65,65,27,57,41,69,11,52,92,9,73,17,92,1,97,81,81,82,58,5,27,77,78,70,54,35,27,81,26,19,88,30,21,90,8,5,75,67,85,43,30,77,4,44,45,2,70,70,54,25,44,49,12,51,99,34,2,65,41,50,2,50,51,94,39,58,93,59,65,23,45,57,69,15,83,27,83,81,8,70,44,67,69,31,41,74,33,6,88,45,16,86,75,49,57,77,24,63,48,92,64,67,6,84,23,61,8,92,13,72,100,27,52,67,19,41,23,21,13,92,60,93,18,24,21,53,4,9,32,32,80,36,73,55,86,89,21,62,56,74,71,14,29,28,23,1,96,92,1,93,31,2,56,100,69,61,44,56,52,23,93,57,18,28,49,4,45,20,30,26,22,22,36,88,27,89,54,49,4,15,89,64,30,43,74,66,4,12,52,41,67,99,19,99,4,77,38,5,79,11,52,80,67,12,70,77,96,97,96,33
k_42,26,35,85,5,70,33,90,94,39,74,61,68,19,1,94,6,38,84,57,73,27,31,47,38,62,51,93,98,85,6,67,67,42,4,54,32,53,35,13,41,98,15,28,92,63,77,1,82,73,29,99,49,10,57,36,17,47,11,81,52,28,85,88,97,100,70,46,94,15,15,12,10,27,64,25,45,92,94,22,89,12,66,28,98,61,69,47,23,4,46,32,47,17,96,48,17,45,91,34,32,48,30,96,17,52,40,27,81,70,40,99,88,37,77,53,62,5,91,32,83,92,74,56,69,72,83,55,37,58,51,93,11,8,13,3,84,97,82,37,70,85,21,54,64,98,15,22,4,57,26,8,60,96,25,18,62,51,79,32,32,1,24,61,24,89,30,81,75,76,24,8,17,45,33,82,56,96,42,3,16,43,69,73,19,84,25,70,54,52,98,95,51,67,66,33,13,24,85,33,65,75,56,81,30,68,79,42,51,99,23,56,70,53,98,45,54,59,38,16,35,31,49,68,59,94,16,22,23,47,5,86,60,35,43,19,36,21,10,52,53,1,88,29,87,37,97,39,96,25,67,56,39,67,10,6,39,70,88,47,29,49,69,31,95,32,85,52,21,80,42,52,37,67,82,36,65,98,77,100,47,31,33,13,89,83,62,49,55,21,9,7,75,93,33,64,17,20,98,49,54,73,52,75,4,94,22,13,60,88,54,76,91,4,97,14,29,45,27,64,7,13,45,93,80,59,6,3,95,89,86,21,93,89,92,16,33,46,58,28,49,90,18,28,36,22,74,86,27,70,47,50,12,38,29,24,89,85,30,36,51,24,35,18,16,77,45,13,43,21,82,67,61,7,92,22,74,12,99,59,17,91,76,35,37,54,76,56,7,74,31,64,81,12,48,55,95,26,46,92,60,87,34,52,27,97,37,71,16,18,61,17,94,73,66,100,43,46,62,51,26,79,10,76,37,43,3,17,62,55,81,89,64,70,83,13,84,60,11,57,42,76,55,97,42,19,36,35,78,32,82,88,17,31,57,75,20,9,22,12,37,58,51,50,91,85,6,23,34,23,88,7,37,55,100,11,89,44,94,82,65
k_43,83,83,14,34,3,15,30,50,32,9,48,56,70,94,82,85,97,85,71,59,97,54,96,29,72,30,72,96,34,54,91,19,75,10,18,37,68,95,85,49,82,25,100,47,16,3,98,78,99,33,8,13,22,65,99,22,30,100,20,54,62,81,51,78,29,72,24,48,86,27,66,30,65,72,95,32,80,48,47,59,80,100,55,81,24,29,63,10,60,57,91,79,2,18,90,18,55,20,52,65,53,32,59,10,23,8,74,36,13,31,68,67,30,79,59,8,17,57,2,85,45,43,37,75,29,77,77,1,48,65,100,33,72,44,32,13,95,72,50,18,24,14,55,62,12,62,83,45,4,8,3,93,85,14,94,33,1,23,18,26,21,6,35,76,35,22,76,46,65,90,41,50,14,83,62,24,2,16,63,38,53,18,59,91,55,18,75,25,88,90,17,19,52,10,11,41,49,46,94,52,26,55,48,8,80,79,49,98,56,62,72,23,22,21,100,32,64,77,89,7,69,7,14,95,59,6,41,91,91,29,12,51,63,30,44,63,32,13,96,2,23,27,59,13,100,78,46,76,68,73,4,66,78,4,84,78,59,18,63,67,82,72,76,19,28,67,92,67,2,70,74,14,99,98,34,59,27,8,21,98,40,25,86,20,70,70,72,14,61,92,7,87,23,40,91,31,82,47,37,88,57,65,83,91,50,3,27,33,51,62,3,81,8,3,77,39,31,18,46,24,81,87,88,74,84,93,5,72,41,39,41,74,4,86,78,16,96,49,5,68,44,100,68,58,51,62,89,83,47,26,51,32,53,54,17,43,51,96,27,95,38,38,60,71,51,34,38,79,71,69,92,96,79,67,23,24,21,46,71,66,8,45,4,90,75,41,35,56,35,99,61,43,65,9,50,54,51,10,99,61,50,98,8,28,37,45,68,42,21,72,25,57,60,85,8,49,24,26,7,67,48,25,4,13,67,24,97,54,85,84,96,54,49,16,46,82,20,43,2,2,27,30,77,28,15,27,6,76,9,8,85,88,61,69,90,62,13,31,69,68,60,98,41,46,63,31,81,48,71,9,100,25,50,100,94,22,53,13,93,15
k_44,45,17,28,3,38,29,87,86,98,88,97,88,90,58,11,84,67,26,87,98,4,100,51,47,8,7,27,65,64,96,47,3,95,67,92,16,69,91,37,2,61,91,42,2,89,53,65,5,80,16,67,66,4,41,42,45,47,62,73,18,50,42,92,67,86,17,21,73,66,99,22,84,82,31,45,60,82,6,82,20,2,24,51,20,62,12,46,93,84,37,39,66,32,67,13,28,67,17,61,57,47,79,35,3,84,39,30,53,99,31,65,12,3,18,89,10,86,12,1,88,27,85,16,49,66,12,58,64,56,56,60,49,73,30,51,37,51,84,21,24,8,93,23,30,54,13,64,41,31,56,34,92,67,24,76,22,91,17,60,29,90,58,1,24,82,100,18,12,61,59,45,34,99,51,18,79,47,64,10,32,61,81,87,70,6,90,89,26,10,40,89,9,12,1,88,4,61,95,21,100,54,35,82,44,95,51,11,55,41,64,66,84,59,5,39,73,38,30,24,70,41,38,72,11,46,7,92,75,61,70,33,31,69,72,100,60,64,6,13,34,85,4,87,10,67,26,55,67,91,20,23,25,90,27,7,85,60,48,35,11,67,32,1,55,65,82,40,26,26,75,15,16,82,27,75,90,30,96,89,83,89,86,9,28,54,8,77,47,94,31,40,64,38,57,81,42,51,81,12,82,52,61,70,93,70,31,13,16,70,73,72,31,44,16,86,44,15,13,39,1,94,15,34,73,69,38,93,13,75,16,4,66,50,19,10,62,97,75,29,67,39,23,41,82,98,6,28,56,77,59,40,86,21,64,39,80,47,31,66,18,4,40,56,32,64,26,66,36,27,3,25,58,37,15,5,16,31,87,18,21,48,93,39,27,47,97,22,53,95,25,6,39,56,83,41,93,13,15,52,99,65,7,75,91,23,61,91,73,64,47,82,39,74,82,30,12,89,50,19,20,35,49,61,19,60,1,97,81,95,31,49,39,29,66,89,35,20,35,47,33,14,43,63,45,72,2,78,7,87,35,49,59,85,13,75,8,61,86,27,47,49,13,32,19,53,1,10,96,75,66,62,71,80,28,69,20,93,18,98,100
k_45,75,27,90,59,30,64,52,45,64,76,84,60,85,20,46,93,32,94,50,67,27,11,98,8,68,85,12,54,50,87,13,63,19,47,68,94,84,77,81,54,80,54,80,23,57,1,13,22,9,36,47,41,55,98,24,96,17,96,81,41,65,40,22,3,16,6,58,78,82,86,73,11,49,98,19,92,100,24,35,91,3,78,80,45,64,26,56,9,88,48,76,88,58,88,38,2,67,96,78,44,71,18,100,62,23,47,62,77,20,24,50,17,8,22,44,91,10,65,66,9,39,34,40,60,80,25,80,41,43,28,67,15,92,30,18,65,50,72,90,1,27,21,13,43,20,70,58,44,68,24,91,45,41,91,78,36,71,22,42,8,84,51,43,59,89,19,88,25,91,39,96,13,70,13,51,98,24,68,31,79,78,16,40,55,10,93,40,70,69,93,31,94,30,42,73,58,85,12,73,35,35,94,95,82,64,73,77,68,86,31,90,72,65,93,13,73,90,91,71,85,67,40,34,30,49,25,10,58,32,47,1,91,69,5,61,31,91,92,100,18,38,3,41,83,89,39,20,39,69,16,70,47,22,37,65,51,90,59,89,47,88,34,31,6,85,62,4,26,27,31,51,77,44,19,47,87,84,9,90,49,26,36,21,18,55,41,8,38,85,15,35,56,74,22,69,73,10,44,74,84,72,58,50,59,97,13,37,52,44,69,73,96,87,14,12,25,70,28,3,92,56,70,54,74,71,73,21,86,71,61,100,3,31,83,14,58,36,83,52,16,31,34,6,95,83,41,13,90,30,12,43,44,20,10,44,4,79,38,75,94,43,74,7,54,26,48,55,82,90,98,6,35,29,46,61,3,76,72,27,25,29,76,19,94,67,58,75,28,82,65,84,64,76,23,51,75,58,78,43,3,52,72,8,93,43,42,22,4,25,35,45,15,80,5,99,16,26,98,68,5,29,86,21,33,99,23,6,8,41,85,47,32,10,92,6,51,46,58,43,1,21,22,38,7,77,35,55,28,97,77,32,66,41,21,70,70,25,48,18,61,65,78,56,66,67,72,69,39,88,55,94,63,30,30,26,71,13,72,22,63
k_46,2,99,84,85,47,1,51,32,90,65,9,56,13,36,55,15,68,20,33,33,49,62,2,76,57,83,70,18,12,76,57,92,21,24,46,35,2,84,87,96,99,12,85,47,97,83,75,85,70,30,80,17,88,58,38,45,39,38,80,6,94,41,90,43,48,21,14,97,45,87,59,60,46,68,90,37,42,75,23,41,36,23,61,68,41,73,10,37,6,48,73,53,71,100,95,89,97,39,40,23,63,96,46,27,82,34,6,77,75,20,56,77,79,74,33,10,18,90,88,25,59,94,5,38,62,99,26,100,72,53,50,17,51,16,24,6,53,7,41,35,64,20,36,52,12,92,26,40,67,98,59,99,41,75,16,37,68,3,73,75,42,74,10,43,66,41,3,12,82,93,48,58,29,11,3,55,43,97,67,78,5,80,42,98,67,69,77,45,33,13,80,59,79,20,1,80,40,14,63,16,96,12,96,37,28,36,61,27,39,36,83,81,16,46,56,92,63,9,44,2,51,89,63,80,49,30,97,38,70,87,99,14,33,42,23,2,63,90,9,43,42,94,94,5,61,70,55,71,33,48,91,24,89,53,19,83,50,24,26,87,92,22,79,61,60,36,73,70,18,97,30,80,49,65,46,88,100,11,14,54,91,47,37,63,8,49,85,24,18,89,88,16,75,47,22,28,45,25,63,7,21,93,83,55,76,17,47,70,17,23,32,15,64,4,74,5,58,75,68,9,85,78,1,62,5,36,71,59,29,77,43,87,42,98,85,68,69,2,39,63,42,78,35,50,42,36,41,13,84,3,20,42,33,37,70,28,95,59,10,30,95,41,80,13,88,7,25,14,63,63,14,30,100,44,19,91,43,28,63,95,13,72,4,55,89,99,44,10,14,59,77,70,31,14,40,55,98,46,22,88,29,57,74,66,55,66,53,58,17,95,78,70,77,98,32,92,53,42,83,28,4,20,11,18,67,12,35,43,16,6,6,90,28,17,37,63,48,61,19,89,32,15,18,99,6,39,17,80,88,30,27,3,54,88,55,78,81,10,88,95,20,6,100,40,32,18,97,39,42,68,17,36,67,23,81,62,52,6,32,78
k_47,51,31,81,71,53,12,44,58,9,99,11,89,78,10,46,48,91,82,49,53,72,7,34,88,3,93,12,23,5,14,48,41,63,69,71,80,49,55,50,100,6,14,99,58,7,98,16,55,12,86,48,60,14,46,87,52,8,42,63,99,84,34,87,72,20,10,10,55,81,21,39,27,78,32,87,43,16,94,51,59,88,47,46,49,80,10,97,47,14,65,56,69,33,25,13,58,40,86,55,66,62,26,76,93,20,56,67,74,44,6,40,77,74,67,76,50,12,80,3,94,48,11,72,77,87,88,35,8,89,20,13,33,92,77,93,9,11,5,78,89,59,23,59,13,14,24,62,55,59,64,90,21,68,50,15,95,85,68,90,14,76,27,73,90,63,72,72,72,46,71,45,80,73,47,48,78,49,18,78,54,16,60,46,93,7,42,9,59,9,17,13,30,66,21,94,50,45,81,76,6,11,48,9,44,84,29,100,90,34,64,31,92,34,55,31,25,84,82,4,82,28,78,37,41,29,57,13,45,84,51,87,59,74,24,61,16,76,78,42,61,98,39,84,52,87,26,56,96,64,19,94,64,15,19,20,97,94,62,5,19,27,62,38,81,53,50,29,68,3,44,19,75,1,45,39,59,64,88,27,86,44,33,55,7,75,60,94,54,73,14,35,91,86,81,39,75,56,5,99,30,80,22,15,47,23,43,48,97,23,33,93,32,31,29,26,1,6,77,90,17,9,82,33,76,71,100,44,71,84,97,73,30,17,18,46,57,46,76,29,36,98,12,40,23,53,91,46,83,13,78,78,5,36,61,35,29,29,79,54,92,90,25,72,57,93,86,15,73,4,91,91,34,55,56,27,37,59,14,94,11,55,71,2,15,32,73,34,16,89,46,2,64,26,80,50,84,2,23,5,35,28,40,69,93,43,6,83,95,97,90,26,9,25,71,7,7,1,76,42,1,43,41,82,17,63,7,86,75,30,70,84,14,36,87,86,37,97,56,5,71,65,88,20,20,13,34,25,41,44,43,75,40,80,75,8,66,80,59,14,55,26,98,49,89,68,94,80,76,47,11,41,81,10,32,17,3,10,44,59,95
k_48,95,42,95,55,5,51,15,23,11,97,28,69,71,58,76,37,98,54,17,47,13,100,83,36,18,96,28,21,29,86,69,17,77,39,65,82,50,99,82,29,72,23,41,9,88,21,75,64,53,77,51,67,50,37,40,33,33,43,90,35,36,51,66,21,41,91,66,98,46,95,14,28,90,34,58,48,19,66,59,59,16,36,88,45,42,31,20,24,16,12,73,32,78,7,90,48,60,52,55,9,40,75,66,3,58,58,13,63,40,92,4,19,31,94,2,11,22,29,21,10,37,68,2,11,96,43,76,45,76,87,94,6,26,34,84,88,62,24,13,1,75,45,39,23,20,98,52,32,80,34,8,34,78,26,15,58,60,69,41,96,95,28,69,43,32,88,49,59,24,72,57,78,44,85,28,21,54,86,100,15,78,99,58,79,28,68,25,18,33,5,52,20,76,90,17,55,21,33,47,96,52,14,18,66,99,4,100,58,67,21,3,9,76,68,93,7,72,27,94,18,26,79,47,98,33,30,72,14,92,59,67,80,98,9,76,56,71,9,6,51,60,78,63,99,5,95,85,84,44,79,97,18,33,26,60,97,49,33,99,24,25,47,97,17,57,87,24,21,99,63,4,57,67,49,60,29,81,19,60,99,11,41,13,55,93,33,67,23,88,21,53,74,82,79,16,52,65,31,93,92,28,14,30,73,69,50,31,23,14,38,2,71,61,6,74,40,11,3,90,89,75,56,99,31,52,86,32,93,43,56,26,23,24,76,71,45,35,90,13,47,31,82,2,14,64,63,23,43,70,97,9,68,55,46,24,38,22,82,69,59,75,6,70,12,5,88,9,15,26,7,6,83,59,30,83,28,22,62,32,39,25,62,66,40,96,84,89,37,81,1,15,93,73,23,48,95,96,66,70,99,60,56,32,19,50,92,33,32,12,46,3,4,84,81,58,69,11,90,31,3,10,37,53,59,20,16,23,82,17,42,44,63,70,99,23,25,70,64,65,62,64,52,45,41,92,44,84,25,84,3,64,62,29,92,30,60,29,1,55,1,21,80,58,21,3,50,70,97,43,13,89,94,97,60,77,61,3,46,100,22
k_49,51,6,62,78,1,42,13,85,10,95,12,49,98,91,20,89,11,28,10,77,64,26,72,63,44,9,96,61,23,39,17,52,67,89,20,95,23,22,8,4,63,36,74,97,25,71,74,100,11,51,76,83,42,30,54,65,82,7,30,24,78,55,56,50,15,97,93,41,64,16,47,34,56,29,2,84,5,40,87,58,72,47,35,45,61,23,70,30,40,60,84,88,64,22,93,45,99,19,57,58,12,12,54,71,96,10,3,4,82,62,97,81,33,96,19,50,1,99,77,65,23,22,70,62,63,11,3,66,40,81,66,38,20,3,85,38,77,50,26,29,47,36,38,46,28,29,86,40,40,68,81,42,75,66,67,73,75,31,96,21,23,16,66,61,68,2,75,46,20,40,84,49,19,15,14,7,74,90,92,95,50,3,89,94,10,44,44,58,12,88,96,18,10,43,51,72,6,14,42,91,47,92,47,87,85,13,82,7,1,97,1,79,35,66,2,81,46,32,99,80,64,58,98,26,33,11,87,21,20,9,65,95,72,13,9,42,49,45,35,3,19,59,61,12,5,63,22,87,63,86,66,99,3,80,34,69,55,28,25,72,56,81,7,90,17,47,10,87,100,15,90,79,87,76,24,47,7,87,44,73,31,100,97,7,83,68,94,79,36,71,80,71,47,99,35,97,47,22,66,40,17,42,3,15,52,25,59,60,49,38,93,43,59,58,90,30,6,60,83,26,71,61,41,95,33,99,26,24,31,89,68,25,81,100,97,95,16,46,95,69,88,85,34,5,79,13,37,25,22,7,93,12,57,93,22,99,68,57,34,12,1,13,55,33,33,92,36,36,33,17,69,5,55,13,13,21,23,5,61,19,27,64,57,10,96,33,7,5,36,26,9,55,13,33,61,87,33,3,1,29,30,45,82,98,80,60,81,72,28,9,50,95,84,89,27,62,91,27,65,9,27,73,72,41,73,5,98,84,27,3,99,91,3,21,53,50,94,3,82,20,48,43,38,35,4,20,94,96,81,86,88,72,31,86,44,40,21,62,33,36,61,90,95,7,19,74,9,80,20,66,50,30,71,87,99,23,91,39,36,2
k_50,18,62,69,63,61,69,96,49,42,88,6,27,9,15,84,9,16,32,13,67,78,82,43,34,76,86,21,28,17,76,4,41,25,81,16,9,2,73,97,72,72,18,44,65,23,74,18,29,49,97,80,62,10,55,79,38,18,2,93,1,29,43,86,69,46,43,73,60,25,62,13,37,13,56,7,42,14,22,90,56,22,68,92,23,40,1,41,85,23,57,29,21,2,27,85,6,55,68,77,64,20,8,5,62,17,98,85,85,23,26,69,65,94,78,50,36,8,49,15,33,22,30,41,57,55,22,57,51,77,92,25,1,98,8,17,2,54,23,30,74,77,52,30,46,27,57,80,67,5,98,4,18,12,65,95,81,15,38,55,33,96,40,40,96,31,5,86,66,36,77,17,21,76,82,47,62,78,46,41,75,83,43,100,38,98,24,93,6,6,20,96,4,56,43,39,83,33,86,56,25,75,62,54,12,54,60,91,85,9,60,9,46,64,17,69,71,62,53,76,48,85,8,43,16,53,27,76,92,14,59,92,67,92,1,87,93,86,46,18,40,67,29,72,80,78,23,13,61,27,79,62,78,78,24,23,34,46,31,31,94,3,58,48,96,44,94,17,33,46,38,78,19,3,51,72,91,99,52,91,83,67,41,6,96,68,78,95,79,17,42,23,27,75,42,45,60,8,75,2,58,79,100,43,75,34,30,70,92,95,80,11,12,38,93,69,55,10,18,30,28,40,4,6,30,57,65,95,70,4,71,71,96,64,19,67,82,99,68,17,78,8,56,61,31,66,24,71,12,53,67,55,29,5,26,95,19,81,60,3,29,34,63,32,40,27,26,99,67,11,77,38,23,84,92,20,66,67,81,74,22,95,74,9,85,83,65,43,69,52,75,5,9,36,67,38,86,84,26,5,11,81,20,57,72,11,17,12,81,78,77,7,41,86,53,20,64,59,84,13,94,64,42,95,8,6,38,61,6,15,24,55,34,82,90,50,75,76,81,71,17,22,30,40,61,71,54,3,77,31,36,16,96,33,98,64,69,96,35,15,69,44,63,41,70,73,23,84,11,27,54,49,74,21,34,40,84,80,77,54,34
k_51,12,77,45,53,25,44,47,67,76,8,23,30,16,36,88,69,33,52,74,74,59,33,44,77,36,1,56,80,65,38,34,4,29,16,51,48,35,29,58,84,77,84,31,67,92,3,12,64,49,42,31,61,85,91,27,77,25,96,39,27,55,33,99,60,3,23,28,71,55,34,14,30,30,62,53,63,41,45,54,14,19,87,65,77,26,45,90,98,42,63,44,46,54,36,2,17,50,88,39,25,43,33,64,19,95,20,72,93,3,49,55,35,56,37,70,10,100,69,9,33,88,24,80,75,95,55,35,15,59,34,23,13,66,78,33,10,90,61,60,78,45,41,64,77,7,57,3,3,73,92,35,61,52,24,3,46,99,67,21,40,51,2,84,81,36,33,91,58,70,77,11,37,48,40,36,8,23,53,72,51,6,31,59,79,2,22,49,73,67,16,2,99,84,22,96,42,2,18,73,73,84,72,68,60,41,35,5,67,67,24,79,46,8,55,72,54,24,49,36,6,69,44,56,43,26,57,68,21,56,95,44,56,65,77,29,18,13,44,47,15,56,62,19,50,82,34,59,68,75,63,25,50,34,57,56,81,12,49,58,20,44,40,77,92,11,2,85,40,27,21,5,68,68,20,57,35,47,22,71,30,29,4,80,59,13,97,85,77,30,63,99,50,89,71,73,22,57,41,15,99,10,65,31,37,33,57,98,94,38,50,20,22,68,83,67,67,31,97,80,88,74,59,50,48,35,11,80,48,62,70,66,94,9,34,73,3,51,25,21,56,77,72,70,99,14,62,74,5,18,35,13,34,73,64,4,7,88,97,28,78,66,11,49,81,46,43,70,23,9,33,31,90,88,73,50,43,18,38,48,67,76,38,91,33,75,21,4,59,76,8,26,74,2,6,23,93,78,83,31,14,97,94,44,87,83,27,75,73,7,6,59,73,32,12,74,16,11,50,20,75,43,91,81,15,43,11,91,10,10,79,49,92,86,22,96,10,70,66,59,98,74,14,6,18,33,22,51,75,27,35,15,57,14,1,69,7,100,83,40,32,1,68,59,46,34,7,7,58,75,84,58,70,17,89,21,33,54,93,30,8
k_52,92,29,61,84,34,17,8,26,62,83,39,3,70,62,77,24,45,6,63,15,68,26,50,42,23,84,12,79,96,77,12,77,13,38,41,55,27,43,92,30,42,62,29,15,62,10,33,66,89,23,97,54,74,74,1,28,31,98,10,8,63,31,13,40,23,96,49,56,50,17,97,55,27,39,84,11,8,11,86,84,84,61,35,84,95,97,22,19,10,3,79,80,57,40,30,82,63,13,50,84,60,33,7,46,60,79,12,99,28,83,84,59,73,86,99,31,97,31,76,72,12,88,80,13,5,43,24,31,34,35,96,2,49,99,52,33,40,60,15,16,15,30,73,9,56,71,48,57,9,53,95,64,76,38,85,3,22,64,26,97,14,9,75,24,50,26,60,51,91,32,65,78,46,40,71,70,22,40,43,41,96,1,63,29,77,72,45,44,13,86,73,62,75,50,84,49,20,60,13,31,61,94,41,94,37,74,97,48,51,48,16,60,41,99,59,27,6,16,99,79,62,98,18,100,28,43,63,79,23,65,38,44,34,35,79,39,98,90,89,76,55,35,5,19,47,8,92,23,61,68,82,82,39,2,16,98,85,12,44,51,28,77,53,1,27,84,11,60,29,66,73,5,10,25,29,73,55,29,63,69,37,75,59,51,33,73,62,50,88,13,57,19,82,76,56,85,88,34,44,83,66,1,81,75,60,12,73,15,5,10,96,9,69,1,79,51,72,38,68,55,19,32,63,44,49,33,38,78,69,43,75,79,34,25,56,42,99,4,54,57,86,39,75,47,74,91,98,71,23,5,60,57,49,51,89,40,89,59,47,6,32,9,27,38,95,50,62,71,38,91,12,38,94,94,50,25,61,14,17,2,89,87,85,16,27,87,28,33,22,45,82,96,45,43,100,34,70,86,49,53,19,32,21,69,95,41,34,59,29,4,63,16,80,51,9,57,98,68,20,37,7,99,37,70,85,77,14,96,69,30,12,58,6,57,10,91,93,36,41,1,82,41,65,69,91,90,75,26,6,35,50,83,26,96,99,75,9,76,12,56,62,11,18,15,5,99,29,68,32,37,88,92,66,12,10,23,72,92,19,73
