commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_61,13,41,52,35,29,8,1,42,69,69,93,28,76,42,8,85,45,35,15,45,10,87,38,42,72,98,69,80,13,15,5,34,74,21,20,37,52,45,47,23,31,64,24,52,68,89,49,67,99,28,18,81,95,38,13,36,70,40,82,21,8,33,91,92,42,90,53,99,31,49,98,82,18,3,11,38,17,43,98,35,49,78,67,87,47,48,31,76,86,72,37,80,69,9,62,10,74,15,71,23,36,58,9,50,73,97,84,85,30,45,52,94,42,30,70,27,35,19,90,42,65,3,93,89,91,35,89,25,76,22,1,47,48,50,83,2,52,42,3,48,85,27,72,58,98,37,74,12,74,26,50,99,41,40,93,47,37,9,23,28,14,18,82,4,73,36,64,84,72,32,43,54,8,21,36,91,36,73,6,17,48,12,28,92,45,52,6,76,29,50,83,9,15,62,63,55,3,100,95,79,63,4,70,37,37,57,64,72,56,96,85,89,15,25,62,65,75,7,55,75,17,1,77,21,91,24,67,97,55,16,68,87,98,30,36,24,60,60,31,35,39,100,29,20,12,77,3,16,25,4,65,70,18,60,18,59,8,45,89,72,27,30,55,93,83,12,67,93,45,54,60,45,4,60,33,11,90,78,8,83,70,69,56,94,76,58,8,100,68,67,87,51,92,18,50,92,63,96,1,10,21,78,99,5,22,88,67,38,9,64,46,81,21,88,41,48,86,28,4,19,66,47,50,2,13,2,93,2,46,78,20,44,40,41,86,34,91,27,10,14,63,84,37,30,87,21,63,13,98,32,15,50,77,26,94,93,66,6,85,56
k_62,32,98,76,85,35,48,2,37,26,38,48,33,48,1,95,87,7,28,11,20,80,2,74,75,11,49,48,64,83,81,3,5,14,99,68,49,7,51,83,96,14,48,96,53,99,94,71,21,37,51,44,48,49,92,28,12,54,5,46,91,62,75,36,49,8,17,41,52,17,48,29,56,78,77,70,13,56,46,91,12,21,73,30,22,16,15,14,92,23,18,93,42,12,26,2,51,14,32,98,24,72,40,84,85,67,23,44,65,53,80,51,64,97,16,75,28,41,21,37,55,16,47,48,1,90,12,67,55,53,43,8,58,1,31,56,32,7,97,8,8,31,98,90,74,35,65,90,80,71,17,50,12,21,27,1,42,5,5,67,1,33,78,93,8,30,98,53,29,67,34,75,16,66,43,9,43,59,97,31,30,44,14,16,7,90,6,4,18,62,93,56,64,87,80,23,53,64,21,44,81,13,19,15,12,98,81,100,5,77,40,86,2,99,83,55,37,82,44,60,54,8,100,59,81,36,43,11,83,45,62,43,39,74,45,67,52,94,28,94,21,96,64,9,65,31,84,8,19,9,62,68,33,38,40,63,78,49,62,43,33,6,59,60,72,59,28,58,25,97,89,19,14,5,43,83,95,41,38,54,16,56,54,100,38,69,17,62,3,21,49,81,87,11,46,77,64,55,29,86,96,61,7,79,27,5,53,44,51,53,84,81,62,1,62,94,24,92,2,73,51,11,92,99,76,88,82,75,91,6,99,14,69,91,54,94,59,63,95,87,51,69,53,18,61,52,57,69,37,4,31,8,72,80,89,86,48,23,26,44,52
k_63,94,71,42,50,80,48,59,92,45,37,59,50,81,42,51,93,82,70,3,13,40,9,14,7,63,66,77,35,84,57,93,3,23,41,78,36,21,68,13,99,52,56,65,75,65,43,18,66,17,97,64,15,84,58,2,7,64,81,81,45,18,86,16,92,15,68,96,46,56,94,42,31,60,12,99,7,8,52,69,4,88,100,3,49,19,20,9,87,96,64,99,5,30,73,67,41,58,84,77,58,80,65,56,65,56,3,54,24,45,53,99,38,53,74,27,83,51,95,11,94,33,39,68,35,91,5,31,13,76,84,87,60,57,4,96,12,76,27,61,43,39,67,92,14,4,96,42,66,1,84,13,44,4,51,15,76,74,10,55,95,35,66,1,51,90,30,69,44,83,63,26,74,32,84,100,11,39,84,46,81,65,44,7,37,21,72,34,66,32,42,66,88,29,51,84,62,38,53,67,44,8,39,47,22,77,54,92,34,81,73,58,53,14,39,28,53,81,1,100,98,5,50,84,89,5,66,60,100,26,28,27,31,73,45,22,71,71,30,55,62,15,95,41,58,95,52,52,41,48,95,55,91,66,43,59,6,86,31,24,33,95,27,67,97,34,87,21,19,50,46,60,89,8,44,58,17,78,44,54,91,55,28,7,1,46,51,91,80,15,19,21,52,47,82,35,53,69,38,41,86,32,97,42,95,91,40,23,97,51,22,75,92,2,64,52,88,85,70,70,90,9,72,38,96,48,26,88,82,63,97,44,29,73,97,60,81,66,96,5,51,95,85,34,99,62,44,29,85,70,91,59,98,3,46,18,88,76,51,64,56
k_64,21,52,6,14,49,11,60,28,9,40,89,22,26,63,34,81,60,66,81,60,58,22,25,25,15,46,23,87,87,15,27,24,96,55,25,95,60,69,73,81,45,25,49,45,23,50,94,66,79,10,15,59,77,34,30,39,18,48,48,70,22,40,100,49,2,56,15,11,8,47,4,62,49,38,96,37,4,21,52,20,95,11,75,48,44,78,56,39,83,36,75,40,89,73,47,96,16,11,56,91,43,88,28,80,5,75,40,86,88,40,36,19,25,52,37,13,94,10,19,11,71,84,49,99,94,25,12,96,8,91,80,92,35,19,9,12,12,14,68,18,99,10,23,62,18,44,70,39,25,85,11,55,88,93,18,83,64,96,83,64,83,34,81,65,30,89,55,53,45,17,24,76,91,45,37,57,26,61,39,8,29,57,44,59,44,70,6,26,17,7,62,4,47,90,67,33,85,74,34,41,36,74,28,71,57,35,48,90,82,33,34,61,77,50,2,25,96,94,81,96,3,93,52,36,12,75,28,86,95,57,84,61,6,58,61,71,39,35,52,88,55,90,16,28,64,2,67,22,68,21,21,44,26,77,52,34,85,88,42,82,13,83,93,78,77,22,3,57,10,51,34,88,71,81,38,94,74,24,50,66,7,41,22,95,62,40,48,54,6,63,91,95,62,52,81,96,53,5,88,86,32,96,95,62,17,43,17,56,17,89,40,64,68,10,93,69,7,61,53,48,37,75,80,29,73,40,78,90,2,47,52,69,71,44,17,42,59,88,61,84,7,24,78,82,29,57,88,47,7,39,37,95,50,75,98,41,18,6,20,85
k_65,43,62,52,24,90,64,19,74,35,60,5,27,54,39,45,51,22,97,27,95,77,60,28,56,87,13,6,67,51,3,81,83,69,84,26,38,58,60,95,54,54,61,63,61,11,76,87,67,41,15,88,78,18,88,39,91,4,10,6,78,2,48,73,15,18,65,7,1,74,17,38,8,43,47,11,27,54,84,74,89,32,85,46,57,10,99,34,11,82,63,36,19,87,30,51,7,66,42,7,2,86,49,100,77,44,4,81,47,67,18,55,36,64,17,56,4,32,36,5,40,58,10,43,73,8,94,44,28,80,19,50,84,31,64,80,85,78,97,40,36,21,92,65,23,33,78,20,59,19,60,45,64,11,29,81,86,11,85,77,77,61,45,10,19,49,63,25,23,76,96,63,10,83,70,63,35,15,78,45,41,45,74,78,94,50,84,40,91,7,95,78,1,89,85,12,48,24,95,83,81,59,21,4,27,65,56,7,7,75,29,92,77,83,91,81,24,3,11,33,45,4,92,24,44,41,85,33,12,25,98,59,7,29,42,28,87,52,72,46,29,68,41,36,91,8,28,9,88,89,45,15,66,77,8,16,9,88,93,24,33,92,76,23,79,24,36,57,53,93,59,30,55,10,60,8,15,27,61,70,68,40,35,53,60,95,53,96,58,80,76,99,5,41,95,90,64,55,94,57,19,58,65,43,17,79,35,38,7,30,86,55,28,69,12,76,75,60,66,45,11,27,25,52,17,11,60,50,19,7,7,23,32,43,62,95,50,75,93,19,47,18,93,44,4,63,70,69,64,35,32,21,5,94,13,75,43,86,100,77,54
k_66,71,97,47,95,91,77,75,36,19,8,81,30,21,2,9,31,88,100,49,71,31,1,98,18,67,72,92,94,72,58,77,21,57,34,32,98,15,85,15,59,24,63,67,23,54,8,91,97,46,39,43,54,42,13,37,89,64,47,64,95,90,12,65,4,25,83,13,27,19,31,15,90,93,98,33,73,12,35,55,22,90,86,20,77,68,33,17,97,17,13,42,53,22,10,8,93,70,52,75,55,4,71,9,98,68,73,45,3,21,82,51,75,36,71,11,81,27,66,33,72,42,9,37,8,83,21,70,43,14,20,51,8,90,33,67,83,62,33,63,75,15,27,42,88,37,27,75,78,30,46,86,59,93,76,51,38,10,49,23,2,89,83,91,88,50,21,8,59,57,80,22,79,84,61,19,47,97,24,79,91,56,4,1,75,4,46,59,19,45,64,58,11,86,37,32,100,21,6,29,87,9,92,82,72,30,37,97,97,77,87,8,65,54,93,89,17,87,88,70,44,76,75,39,86,56,46,37,100,62,15,64,95,34,17,35,91,71,90,13,60,50,98,19,63,70,95,69,14,66,26,2,79,55,17,46,27,83,99,88,57,5,2,28,61,64,92,68,74,48,57,43,79,48,26,53,74,86,76,69,22,57,19,35,46,87,38,60,97,26,30,38,46,26,86,56,56,33,73,68,18,62,9,80,33,91,5,93,32,65,68,97,96,83,26,69,7,19,23,64,80,21,69,68,22,9,96,48,45,99,45,43,93,23,87,37,42,92,46,60,22,17,64,51,85,33,87,10,42,43,24,78,61,90,41,96,2,80,55,49,4
k_67,22,9,66,13,28,50,17,10,30,13,65,15,21,61,76,15,38,55,65,82,74,74,86,22,83,62,89,43,89,84,82,84,53,39,18,33,95,57,75,47,82,29,19,13,60,45,71,10,15,23,34,23,10,100,78,23,38,75,96,51,44,15,90,41,51,60,29,56,24,91,91,17,60,70,59,87,99,9,94,7,51,55,85,79,95,94,82,1,76,90,42,2,94,25,65,5,12,97,100,13,53,86,57,5,26,36,43,11,96,54,53,100,19,57,81,80,66,42,9,7,47,14,43,73,69,99,30,15,95,55,66,64,70,73,45,92,52,84,3,76,36,5,88,75,81,65,12,32,27,54,89,58,14,93,50,81,10,10,14,44,12,25,90,97,21,79,38,52,58,62,35,74,89,20,29,66,68,78,1,31,79,59,83,45,79,36,32,56,64,62,3,81,67,53,85,21,20,80,21,89,8,37,23,61,92,27,21,97,35,16,73,4,93,55,77,73,6,72,34,39,5,39,42,29,29,28,65,56,55,17,98,94,71,42,23,53,42,51,37,99,88,62,98,81,61,42,51,20,3,68,31,96,66,49,9,100,23,19,56,27,63,63,18,82,36,76,77,85,40,43,58,92,90,93,67,39,48,48,59,8,73,31,63,34,54,34,48,46,30,3,68,75,72,59,6,55,66,35,10,5,73,6,32,47,17,83,94,64,3,50,53,74,50,76,70,67,59,5,32,67,21,54,11,71,87,35,47,69,7,69,60,78,24,47,26,54,6,97,39,21,78,100,37,30,9,4,40,27,50,34,18,11,52,65,66,59,27,68,21,54
k_68,6,86,33,27,1,76,39,74,27,73,61,61,47,30,33,16,72,3,37,90,43,68,28,14,63,22,67,90,27,61,2,18,67,25,89,3,36,94,71,90,43,39,93,37,82,5,62,91,15,1,51,39,54,92,61,16,96,61,69,93,8,84,28,42,82,42,91,65,88,23,8,16,6,88,87,63,74,3,3,9,94,73,87,45,1,61,1,8,87,70,61,96,45,99,3,17,59,25,75,66,82,16,43,88,95,91,21,15,19,4,12,27,95,36,37,32,57,50,77,1,52,86,64,60,21,54,26,61,91,18,45,39,99,7,83,62,76,77,67,74,58,55,97,66,44,76,66,76,40,33,96,25,71,75,91,43,27,89,28,68,36,24,45,91,94,31,82,50,52,70,61,51,39,61,85,61,28,67,33,41,6,86,51,12,65,79,40,81,40,37,18,62,49,39,71,70,75,16,90,22,73,64,20,87,66,54,23,3,34,37,55,35,66,47,59,53,32,68,6,49,68,91,86,9,65,85,98,84,62,93,92,18,99,61,96,51,47,15,46,52,32,89,45,81,27,21,61,80,52,88,88,39,93,51,49,67,49,63,85,87,4,31,89,75,28,29,97,73,19,51,31,30,67,12,92,63,46,72,65,93,76,10,59,91,54,40,43,4,75,8,13,74,54,29,100,29,29,78,13,39,30,60,47,84,97,54,31,34,72,12,46,74,38,59,23,70,80,70,60,21,100,27,49,77,97,24,47,26,37,52,52,33,41,48,99,21,75,41,72,38,72,23,39,37,91,86,9,44,23,88,80,73,17,84,5,80,97,28,58,7
k_69,98,48,2,33,40,19,62,53,78,52,60,72,59,69,96,93,56,94,96,48,39,27,59,1,82,23,74,84,21,25,43,97,40,52,19,95,94,54,36,46,18,53,22,52,36,59,87,50,79,59,53,80,21,19,99,86,10,36,34,42,54,73,91,45,17,4,15,69,4,35,22,98,77,41,64,47,87,88,8,5,11,9,26,87,53,91,74,85,64,5,33,1,30,65,39,20,100,64,5,90,91,74,99,36,81,80,42,93,45,85,87,49,67,97,16,29,86,82,59,25,43,22,65,66,77,12,56,23,26,78,83,62,4,41,84,5,89,69,19,44,87,90,42,31,61,49,12,97,91,93,62,24,37,72,65,73,55,41,40,39,94,12,61,5,5,52,1,52,6,78,90,99,22,47,53,11,24,52,52,32,77,24,16,31,22,65,41,91,37,48,50,40,100,100,37,42,45,40,46,7,83,72,94,8,94,40,82,13,25,61,87,77,43,40,98,99,80,91,56,87,34,41,3,82,26,79,96,59,45,78,52,9,86,84,59,10,18,12,24,69,53,59,39,78,91,39,76,71,19,12,2,99,34,23,75,78,60,76,81,42,32,2,14,3,69,99,30,62,70,21,11,100,85,40,33,62,2,83,10,73,64,58,89,86,1,86,36,14,42,43,20,33,93,32,75,82,44,99,28,43,77,40,76,42,49,44,92,82,49,38,60,20,88,68,88,62,72,6,57,57,49,77,16,1,51,41,23,43,24,95,4,66,80,69,1,68,80,18,78,90,3,44,31,87,26,5,19,88,96,85,73,61,64,91,39,24,86,96,84,83
k_70,74,49,38,21,73,65,69,31,4,72,12,2,53,86,41,82,36,48,98,74,9,83,16,27,62,30,90,62,21,52,17,8,78,65,46,22,39,83,58,76,99,27,58,84,50,99,77,29,34,55,20,18,53,13,82,82,66,85,45,19,38,52,10,65,57,13,17,41,20,47,33,96,45,11,46,11,99,91,39,64,28,94,100,69,24,13,63,16,63,2,9,87,58,97,80,86,52,28,82,61,42,97,9,34,99,70,15,23,79,1,20,49,58,52,23,50,69,13,61,84,55,32,58,12,1,1,44,26,68,11,80,52,41,22,69,71,26,70,56,64,55,46,100,53,50,98,16,99,55,21,16,50,51,65,6,88,82,10,83,25,75,76,69,95,49,12,48,10,84,12,18,3,91,1,8,44,39,99,20,39,72,2,33,48,65,37,76,55,29,97,91,91,49,95,89,69,32,63,36,6,29,85,44,22,12,10,54,13,43,15,88,36,44,65,10,77,92,40,60,41,47,62,29,95,19,73,10,15,24,44,100,91,43,98,13,29,21,70,97,34,84,2,20,9,71,80,43,60,23,65,46,40,69,40,56,67,47,57,12,61,8,86,58,87,73,48,81,99,52,1,62,65,73,32,88,7,27,41,64,8,34,8,53,80,74,84,35,30,99,65,74,94,87,12,89,22,100,97,54,12,20,6,55,88,3,49,40,61,93,61,77,94,94,74,56,100,77,1,94,87,9,46,5,10,73,48,59,38,27,14,18,83,26,86,27,8,91,36,20,11,71,63,57,97,55,20,4,39,77,61,77,77,92,50,79,93,4,46,33,5
k_71,24,70,30,25,22,33,87,5,99,16,78,48,69,81,67,41,29,77,64,18,42,22,50,50,7,29,43,86,32,43,2,70,24,42,21,40,89,78,94,52,58,48,3,77,69,21,47,50,65,26,19,45,76,92,87,53,88,60,53,83,72,81,80,78,41,42,90,71,53,86,73,19,46,97,18,31,25,76,82,67,66,45,32,85,8,47,66,95,1,24,90,71,34,20,13,66,1,15,18,23,11,99,74,39,80,66,4,22,100,96,6,24,95,100,48,74,43,34,73,100,25,73,74,46,51,28,92,10,71,31,23,27,39,71,75,16,100,30,15,99,17,60,67,18,41,59,24,89,15,73,4,33,25,74,35,81,96,32,29,11,36,37,4,40,2,82,39,46,51,4,29,42,87,30,40,98,38,85,46,58,81,65,69,89,78,75,34,72,50,74,68,46,46,62,61,39,51,65,2,59,81,61,15,19,80,3,70,28,68,38,93,74,59,68,87,12,60,46,85,49,2,25,34,21,6,41,62,38,50,80,17,62,19,42,62,93,66,23,66,52,52,43,55,25,45,2,16,16,68,66,21,80,21,56,19,28,33,7,3,68,5,97,85,49,60,75,76,18,50,12,87,96,32,15,53,39,40,61,12,53,30,9,42,99,29,68,48,94,54,13,45,35,72,6,31,57,41,47,5,62,54,100,85,95,38,53,57,5,35,83,35,9,76,53,99,78,73,3,87,43,88,31,61,42,22,77,49,32,12,17,27,7,55,32,48,12,51,63,33,82,63,1,25,55,3,47,81,45,6,26,8,20,96,100,79,57,35,4,39,84
k_72,43,16,40,49,73,58,33,45,5,100,12,53,49,30,25,55,91,8,62,96,24,62,91,32,52,72,92,24,76,19,35,8,91,66,71,32,72,35,54,62,45,9,65,34,39,42,80,73,90,85,16,48,60,9,53,61,70,81,12,59,90,34,15,70,99,68,89,4,8,74,65,3,46,43,56,65,84,85,87,16,27,47,89,98,3,92,99,76,39,57,72,57,9,93,91,30,9,9,84,57,13,67,33,4,86,55,90,79,37,48,7,12,68,9,70,73,82,86,22,76,23,77,25,88,36,92,41,47,17,80,54,69,63,46,80,30,80,45,76,21,34,5,92,42,3,84,48,43,10,22,100,9,3,9,5,13,47,46,90,58,86,38,25,91,55,71,12,32,20,71,16,67,60,33,7,90,53,77,72,88,84,87,88,14,19,36,43,56,83,19,78,71,33,41,53,5,58,67,19,39,41,87,18,19,45,12,57,5,31,25,59,47,66,59,11,48,92,14,70,41,20,100,27,77,37,82,21,61,54,82,88,15,8,54,47,88,89,8,58,1,32,52,78,34,48,97,96,22,42,37,35,64,44,18,25,44,59,64,51,3,99,22,52,49,24,64,70,9,1,73,74,79,29,35,42,46,98,39,16,94,65,13,80,43,7,31,87,91,25,73,53,6,30,98,48,65,81,88,28,68,52,60,8,91,69,31,77,46,82,48,70,22,76,12,64,44,69,13,7,74,95,61,9,21,33,26,17,67,50,82,30,94,32,51,34,91,40,27,9,84,15,27,71,51,13,39,4,31,63,87,11,21,23,1,26,41,97,53,10,22
k_73,88,19,75,57,76,18,9,52,4,45,81,44,74,68,60,35,12,52,64,27,41,14,2,6,48,61,85,91,80,49,28,36,47,5,31,35,45,91,6,76,76,87,9,62,91,6,64,70,54,63,88,41,1,22,72,73,55,78,95,90,26,61,43,41,13,97,39,74,48,40,29,58,25,41,27,16,63,47,92,34,22,74,45,90,37,57,45,14,93,98,59,4,1,18,100,93,86,12,81,85,30,6,52,21,1,52,2,75,39,29,11,82,12,87,32,78,62,59,37,80,76,24,87,59,83,30,96,29,62,51,57,52,98,12,9,17,48,78,86,82,35,46,23,95,81,61,43,9,31,32,86,4,82,67,58,16,76,80,6,9,39,43,69,50,74,3,83,51,47,46,26,69,33,78,27,92,88,26,68,56,87,5,37,84,17,61,9,100,6,10,53,32,20,64,74,6,78,93,8,42,39,79,23,70,41,6,76,3,19,72,47,81,72,32,62,7,87,5,92,58,73,79,86,5,80,60,81,15,61,78,83,39,96,68,74,45,72,50,58,6,51,80,91,1,16,41,18,77,33,41,33,39,18,96,47,64,40,88,93,31,11,27,2,10,65,61,19,5,67,65,7,39,27,39,65,26,35,90,59,86,63,7,67,95,39,16,83,40,37,1,18,10,7,4,55,8,97,8,100,56,6,88,54,59,52,77,98,72,88,60,63,53,94,75,4,97,19,86,96,84,97,18,23,91,89,14,3,26,9,8,36,96,12,58,45,96,25,81,6,47,38,11,38,13,12,16,14,82,99,82,12,16,4,42,44,4,42,97,14,52
k_74,95,62,70,9,46,7,10,36,69,33,4,60,88,73,61,75,49,39,3,94,75,84,79,6,25,11,4,16,99,75,50,83,81,57,78,82,97,39,96,47,66,65,62,50,64,20,30,10,89,60,24,92,46,65,60,45,11,26,31,68,12,52,16,6,11,47,29,50,32,27,48,7,56,63,3,82,21,16,78,7,78,55,98,73,88,77,17,10,31,50,23,46,61,12,88,88,5,85,60,12,47,46,38,51,19,41,67,38,99,68,47,8,32,1,37,4,53,44,97,67,56,59,19,55,53,13,96,44,63,34,42,40,5,88,78,73,80,24,83,72,5,17,94,39,73,42,45,37,97,76,83,87,71,99,36,48,82,2,56,95,21,31,85,88,65,6,78,88,74,88,64,6,92,87,8,16,74,4,88,50,75,30,98,75,1,75,35,53,13,54,97,66,8,100,59,32,49,96,54,59,53,20,14,12,18,71,83,17,30,16,30,10,69,23,76,67,71,99,98,89,82,19,81,42,13,92,67,13,44,28,72,4,5,49,75,37,67,33,94,89,96,97,7,90,48,26,44,79,45,62,43,78,65,94,13,2,70,86,96,36,28,39,91,52,28,20,58,7,49,57,62,84,31,41,5,33,89,54,8,3,22,45,59,81,41,69,73,62,47,44,99,54,41,10,54,59,67,79,95,75,23,34,86,86,86,59,2,28,88,63,72,53,81,5,79,49,41,78,15,81,92,3,86,16,21,100,52,43,97,38,51,86,37,10,45,45,76,75,74,17,86,45,64,67,45,3,27,10,99,26,40,65,20,12,96,35,91,32,97,15
k_75,91,52,76,68,31,64,36,90,5,60,1,80,80,98,5,22,85,84,82,14,46,42,27,75,8,50,55,17,25,7,90,95,92,10,39,17,41,77,85,85,44,70,93,59,48,16,53,26,16,28,14,56,84,99,98,98,8,1,87,81,71,35,90,92,31,56,44,9,82,68,19,33,26,36,69,63,12,69,12,26,43,15,44,77,95,78,81,9,11,3,48,92,19,94,98,54,13,96,74,2,58,53,78,32,89,82,65,12,11,25,72,12,2,69,2,43,51,47,83,2,22,33,13,78,25,35,69,74,6,99,36,55,98,9,21,94,58,73,24,20,35,72,16,98,83,91,56,57,72,9,63,27,14,79,88,73,71,51,6,71,27,7,32,67,47,83,2,15,1,68,78,95,6,32,91,1,98,82,94,51,43,69,68,74,47,25,64,93,73,100,43,97,84,34,99,56,12,15,1,71,88,65,18,4,31,32,67,90,38,29,17,99,37,25,86,91,42,24,69,26,58,34,34,48,56,93,63,20,71,96,50,31,68,29,18,90,50,56,61,1,58,65,21,18,21,64,23,56,10,5,19,24,28,51,85,100,50,56,71,43,16,1,98,96,96,58,29,20,72,64,32,62,67,67,3,65,98,18,75,98,7,37,26,45,92,29,8,64,69,33,92,53,94,54,93,46,35,33,25,18,52,67,44,69,91,98,32,43,95,47,93,47,80,76,21,6,61,85,65,24,42,71,5,3,7,22,55,45,4,25,18,24,18,40,70,25,19,84,9,76,47,30,23,7,21,41,73,85,92,22,34,57,34,13,41,6,67,75,32,98
k_76,29,45,94,43,68,62,2,2,86,87,74,8,69,44,55,17,22,78,77,23,89,55,97,75,97,30,45,5,3,75,46,21,35,83,17,27,22,15,97,50,60,27,30,94,39,4,46,82,55,82,43,64,2,83,13,33,5,69,85,93,25,60,99,92,69,9,61,77,6,77,56,42,64,6,46,5,51,29,78,46,93,70,26,66,77,78,86,55,18,76,34,5,87,12,63,19,43,56,85,89,55,44,55,60,31,34,29,76,69,78,14,65,2,51,63,72,22,11,95,18,81,96,46,8,67,53,93,91,7,63,92,38,38,43,22,69,42,52,87,78,28,34,13,57,11,41,30,60,46,73,25,76,11,26,77,30,36,92,73,14,29,40,47,5,6,86,93,57,60,92,97,21,45,9,32,75,35,80,51,48,71,21,76,35,56,98,25,49,36,71,56,52,34,47,79,58,14,64,48,49,63,89,41,83,38,49,49,74,98,17,2,19,49,25,51,11,51,2,22,37,72,68,98,94,2,83,79,72,84,63,88,58,55,22,86,12,79,18,95,34,89,4,27,44,8,93,54,39,4,47,27,3,62,53,72,30,92,63,84,95,81,61,49,51,59,92,1,65,100,83,71,89,16,83,62,77,61,44,8,67,61,36,52,11,52,10,59,74,26,70,47,51,81,83,77,28,91,69,78,5,31,47,84,25,33,65,16,1,54,20,21,52,84,60,14,85,91,80,61,80,80,46,16,11,67,2,40,26,75,85,27,85,6,33,14,71,27,86,100,17,90,42,57,94,22,94,3,58,84,34,58,72,56,68,52,67,59,81,21,42
k_77,89,71,52,64,77,36,49,44,62,80,72,31,13,82,26,57,14,58,53,30,85,48,92,11,36,86,86,21,99,2,62,94,82,72,82,94,90,7,18,94,99,34,17,25,45,36,69,45,37,4,1,16,71,29,13,25,23,72,84,98,67,59,19,43,55,45,90,98,79,36,82,42,77,41,95,6,68,43,82,70,61,95,85,80,51,70,93,69,9,63,82,73,65,49,37,46,82,20,84,34,24,70,51,3,95,89,57,94,64,67,22,73,26,83,72,81,80,92,85,8,67,50,80,77,51,64,47,100,70,72,98,52,10,39,14,93,94,2,6,1,71,40,15,85,13,25,99,36,50,49,76,91,99,89,20,56,51,100,66,5,95,67,44,5,48,90,8,47,3,49,11,77,17,5,81,73,65,11,43,87,5,81,77,97,70,92,97,13,97,25,4,13,93,85,83,86,39,86,75,37,84,40,75,100,10,84,13,46,21,93,68,16,20,5,87,78,98,91,17,9,6,45,28,58,57,15,96,40,98,13,35,89,18,19,76,42,97,93,40,91,54,13,45,49,24,68,86,34,92,52,28,75,14,28,94,2,99,10,79,58,42,79,64,99,72,40,61,55,50,11,86,34,74,37,34,85,57,70,24,15,49,27,6,84,15,19,97,30,41,64,95,96,26,97,39,7,31,53,83,20,50,21,71,72,92,87,92,21,72,8,28,85,6,44,6,50,49,2,31,39,43,16,74,11,79,94,35,86,4,65,80,2,3,27,51,81,66,53,76,44,93,85,13,7,31,74,7,39,13,65,90,61,67,46,32,91,11,45,6,3
