commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_34,74,52,26,11,26,96,98,99,21,60,35,22,2,64,60,60,88,19,83,20,27,89,18,17,52,5,73,45,37,11,20,24,30,39,47,50,22,18,25,44,33,25,53,21,16,28,13,7,61,81,100,8,3,24,1,52,71,73,74,72,31,30,46,34,28,82,62,55,5,64,35,30,99,53,49,8,48,43,51,53,62,71,81,45,16,82,88,26,20,56,68,55,97,73,62,86,91,43,1,77,1,42,17,100,93,49,19,13,95,47,10,60,79,9,70,45,91,100,42,46,83,25,51,23,10,62,50,12,57,83,36,49,19,77,53,30,15,28,79,15,18,13,27,88,7,52,44,22,82,96,90,20,20,78,41,42,34,80,32,20,17,3,68,88,92,16,100,86,34,21,57,63,47,64,71,43,88,45,65,9,78,96,34,6,4,54,83,62,12,8,16,32,10,32,4,97,63,78,11,30,24,6,54,75,23,96,70,90,18,75,82,17,87,57,59,58,55,17,97,46,52,57,77,80,46,10,47,92,27,34,59,73,34,87,18,85,37,95,33,61,45,48,72,23,76,78,84,50,85,100,30,46,31,61,65,8,78,41,92,53,40,76,40,64,73,17,73,45,65,88,49,72,24,17,56,4,78,75,46,21,53,60,70,43,17,16,52,90,91,66,68,98,53,5,80,24,61,14,74,26,45,28,94,36,29,64,83,76,68,35,71,99,76,46,94,38,63,93,72,21,22,96,74,100,81,38,88,74,64,50,37,51,32,38,86,64,23,42,84,51,82,78,46,27,64,35,99,84,97,12,54,51,80,6,17,4,42,9,66,33,84,10,16,36,38,24,5,40,89,97,32,61,41,9,28,54,46,96,6,31,87,47,47,28,67,3,98,31,15,93,96,65,37,21,3,12,35,40,85,19,15,92,43,39,100,25,58,10,16,1,53,86,8,9,35,73,46,90,51,20,81,30,30,73,73,75,98,47,35,90,90,71,92,28,94,7,57,44,8,14,31,24,60,38,39,45,19,85,51,9,48,96,98,42,9,8,93,48,66,8,37,24,15,70,38,50,75,34,93,39,14,11,62,60,20,49,57,56,94,71
k_35,80,91,90,36,92,41,40,13,60,41,67,79,7,77,83,16,35,44,87,80,27,67,70,46,69,44,15,52,31,34,43,56,39,4,72,38,96,17,86,27,57,21,99,43,99,63,92,62,52,37,28,16,67,1,3,51,31,43,16,80,57,65,56,42,28,25,50,75,72,78,80,99,35,50,69,67,95,73,12,73,79,39,72,28,94,45,4,68,79,50,59,21,9,2,49,25,63,71,26,96,8,81,70,72,24,51,100,68,78,96,23,56,80,23,44,82,79,30,9,74,46,5,64,70,28,16,60,28,1,75,44,88,23,84,94,22,5,10,41,90,73,10,53,15,38,70,89,37,6,69,29,98,70,63,41,77,44,90,45,85,7,20,47,46,45,13,48,3,64,56,86,81,79,91,71,6,77,87,65,2,99,6,68,88,76,96,25,14,83,4,13,67,94,48,40,11,38,33,32,13,72,10,62,79,61,44,37,14,65,36,25,8,84,39,63,57,42,44,97,23,54,71,68,68,86,47,8,50,57,31,37,13,54,20,49,91,29,5,62,99,56,92,42,100,53,29,80,30,17,10,84,20,67,56,88,67,40,86,81,100,84,77,97,18,69,51,35,3,11,35,78,29,99,30,43,47,88,66,88,62,2,53,19,100,61,17,21,77,89,70,35,10,52,32,95,96,59,86,59,17,65,55,31,93,2,68,68,66,78,56,97,74,29,72,30,78,98,36,66,51,59,60,89,63,70,28,11,51,47,51,57,34,27,28,82,87,90,75,20,44,20,24,79,61,14,64,14,60,30,49,57,74,1,91,59,16,52,78,49,20,8,66,30,31,80,49,98,58,32,43,46,46,63,9,95,17,29,57,48,2,95,78,30,77,75,97,93,18,38,60,14,87,69,57,68,27,41,13,94,35,25,40,92,47,62,50,74,86,48,87,47,41,29,79,65,45,18,14,31,12,10,53,14,93,21,4,74,67,3,100,11,93,74,80,60,63,5,23,84,10,4,84,42,21,20,86,27,3,24,37,44,41,39,11,80,96,40,3,86,56,90,57,40,5,96,49,65,53,45,75,23,49,88,48,30,42,84,33,83,2
k_36,50,70,53,72,93,41,37,9,83,49,52,98,67,48,5,49,22,65,9,64,80,41,62,74,64,67,61,16,17,50,48,79,95,16,77,64,79,25,97,60,4,12,57,75,27,46,1,45,99,86,86,71,17,79,99,24,51,85,20,6,59,84,8,79,55,60,20,85,6,90,55,63,25,92,96,56,49,46,62,14,97,78,55,38,33,68,11,26,15,30,94,3,98,6,6,40,40,24,33,11,50,86,87,69,88,99,10,38,69,70,25,28,96,29,4,16,43,97,6,26,39,88,73,93,78,86,66,97,22,26,44,16,81,56,11,13,15,76,55,48,71,79,61,43,79,10,25,12,49,37,65,6,78,85,80,30,99,19,12,40,61,34,16,23,85,13,12,57,12,5,52,30,36,36,24,16,61,54,17,25,51,68,92,65,41,62,39,48,100,20,49,64,49,50,70,33,29,68,86,99,33,11,84,56,71,19,75,64,59,70,13,59,67,97,75,21,9,44,10,99,23,93,72,64,66,51,72,18,45,13,33,36,39,10,31,73,97,27,65,57,40,76,11,24,78,41,78,22,71,78,20,19,78,79,48,33,3,91,48,92,72,57,59,66,44,98,3,69,94,46,68,89,100,96,49,34,30,94,3,20,30,26,93,47,93,16,85,84,7,84,24,21,3,25,100,48,45,43,66,65,100,44,70,9,29,81,89,90,100,23,8,59,74,92,94,69,44,27,100,28,33,67,81,13,93,98,34,61,34,24,85,42,54,77,17,63,5,20,51,33,48,20,92,50,43,20,8,5,91,39,27,50,73,44,88,38,44,71,29,42,17,27,43,58,3,85,99,1,56,56,83,52,28,19,62,71,86,53,14,50,36,60,37,95,57,65,53,31,1,36,100,9,81,87,68,98,45,92,13,39,85,22,59,6,62,79,86,15,59,49,94,35,93,95,63,86,90,87,2,24,18,18,17,75,68,19,78,42,43,99,28,29,54,61,24,67,59,60,20,49,60,50,46,89,41,24,28,2,1,94,98,78,49,78,15,38,45,41,83,43,36,25,68,35,99,84,53,26,66,14,13,66,99,84,86,36,57,26,2,51
k_37,86,79,14,28,45,62,65,83,61,44,55,59,49,58,57,81,52,11,41,13,86,14,17,13,92,3,79,55,88,100,16,87,17,83,17,71,61,62,82,63,58,35,73,44,81,90,54,96,26,45,64,90,46,56,79,11,99,77,23,15,53,93,93,87,60,28,35,10,27,23,13,30,54,10,62,29,35,99,10,24,66,69,62,60,54,82,75,84,87,1,32,17,95,29,63,62,30,15,37,56,40,37,63,90,36,81,56,18,30,2,91,90,88,74,27,75,62,77,64,62,77,24,60,64,40,8,3,44,37,52,7,80,70,84,43,33,30,82,36,78,14,15,65,73,83,75,71,71,77,92,18,16,99,93,90,74,90,16,44,33,91,92,9,24,96,9,40,50,46,36,26,23,42,64,11,85,63,63,25,75,64,38,19,71,6,39,32,45,45,4,63,24,93,13,53,77,73,62,77,77,68,96,51,90,72,20,15,28,60,55,61,63,13,64,82,76,64,3,94,13,15,83,20,11,63,96,9,79,55,53,79,72,19,54,50,73,88,63,4,18,43,89,4,34,36,80,90,20,49,34,1,3,64,94,99,8,64,15,90,69,65,22,49,23,80,67,89,56,31,31,90,54,50,88,55,21,35,70,1,40,22,22,90,71,50,14,70,10,39,83,63,91,8,76,99,86,38,58,62,71,5,8,87,43,88,69,96,47,1,33,15,71,59,45,34,11,36,81,91,97,93,53,25,35,70,73,100,82,69,77,82,92,99,74,24,9,88,3,33,57,71,91,38,24,54,42,94,17,46,99,11,44,95,73,70,27,80,69,45,29,50,80,2,45,10,30,8,83,48,68,60,47,67,45,93,60,36,44,71,75,47,19,30,96,92,49,48,66,71,86,14,55,7,49,38,70,71,88,63,65,60,78,52,39,2,19,31,24,22,23,85,97,41,40,36,54,82,85,68,83,13,80,30,94,86,51,33,25,79,83,92,20,48,21,100,51,99,67,62,61,41,68,19,14,69,21,51,49,39,98,61,22,32,74,71,94,88,100,24,49,91,12,51,89,59,9,40,86,75,95,95,83,92,36,88,91,3,4,11,31
k_38,58,94,38,70,26,57,72,41,22,75,45,33,31,18,65,100,78,81,58,50,15,60,14,96,70,78,51,30,30,68,9,94,24,24,59,3,80,1,44,62,46,74,77,30,66,100,51,70,68,65,58,85,45,47,43,88,95,8,64,47,96,75,40,53,64,24,91,64,73,45,88,72,8,73,10,68,39,72,38,24,53,86,62,12,24,51,80,98,82,44,26,98,76,25,40,46,70,50,74,15,63,30,71,14,44,60,70,88,2,27,62,10,73,81,49,37,46,53,88,83,28,53,50,68,6,20,99,62,39,85,80,45,40,23,89,11,53,60,39,24,53,57,57,34,17,27,50,72,82,86,10,68,9,86,25,93,92,38,93,46,87,92,80,65,44,19,43,67,92,13,94,37,12,81,82,63,10,68,79,50,52,67,61,31,51,52,8,99,13,12,73,70,63,30,54,77,99,32,12,49,39,49,88,4,43,77,8,37,35,36,12,64,38,65,43,56,96,33,98,70,26,78,31,91,16,12,50,60,24,81,37,40,6,95,17,8,40,50,16,11,70,25,32,93,12,21,8,82,27,93,40,4,68,38,76,2,58,10,77,75,42,58,93,97,7,69,81,8,26,52,65,93,27,29,28,38,23,52,22,89,78,44,34,47,29,95,52,84,67,39,18,99,86,71,39,98,52,37,87,75,78,20,89,89,54,61,13,52,17,68,71,96,4,71,90,73,65,9,77,85,92,91,40,25,8,53,46,70,19,15,56,52,39,74,51,70,8,18,12,74,40,36,90,12,46,77,97,95,66,39,96,16,97,17,73,74,30,54,74,82,23,54,50,16,33,72,72,78,92,65,91,48,53,75,43,60,71,40,86,69,16,2,60,21,81,83,77,9,89,5,99,70,42,12,97,68,57,93,20,8,98,63,27,61,5,97,49,25,31,16,91,96,19,83,70,47,29,40,13,34,79,58,79,4,2,54,67,87,74,48,60,59,20,28,25,61,39,46,1,40,7,8,67,37,23,96,47,2,6,31,44,100,58,59,56,84,12,5,90,14,77,7,70,81,69,32,90,78,3,33,80,13,98,76,81,68,9,9,65,20
k_39,64,32,22,46,63,49,87,43,31,98,76,80,18,33,54,38,46,27,82,92,27,93,94,29,7,16,31,6,93,27,83,38,9,78,16,40,31,33,28,19,88,85,79,1,96,81,44,21,76,88,94,13,59,77,9,60,18,12,40,29,77,41,89,19,77,26,17,7,59,18,47,48,24,18,94,99,22,32,30,74,23,23,41,19,16,26,37,50,87,49,62,9,48,8,81,29,27,35,86,54,28,96,20,21,45,96,33,75,90,43,7,98,88,32,33,64,44,70,84,77,23,39,55,15,4,19,4,54,81,42,17,50,64,71,31,95,72,98,8,80,5,64,74,87,35,19,35,48,62,91,33,24,23,64,14,24,13,2,46,86,49,56,32,67,84,72,8,16,65,41,53,47,45,19,49,100,60,65,47,84,98,12,85,15,68,75,47,56,64,53,44,66,13,20,56,33,61,24,66,83,12,74,85,88,49,32,13,51,38,62,92,40,19,98,38,79,35,78,26,84,73,28,76,9,53,63,93,42,81,57,50,69,44,6,48,81,99,36,5,64,1,30,84,99,28,30,27,51,2,30,100,87,97,75,100,48,51,98,95,10,40,10,25,23,33,69,38,92,9,9,1,48,44,96,80,99,81,62,37,17,79,83,53,36,47,90,83,65,79,10,38,53,96,79,36,33,78,11,11,17,4,46,33,4,6,69,20,57,42,78,68,78,98,41,74,71,81,29,89,19,38,28,89,23,83,21,29,45,47,7,45,16,68,42,46,24,50,83,33,67,65,17,85,10,62,63,93,2,92,12,47,60,97,81,95,95,78,26,12,40,35,52,11,18,60,11,80,23,25,57,20,5,87,68,19,1,7,47,76,16,17,29,96,53,58,29,32,24,74,33,18,78,100,28,30,4,12,29,1,7,62,60,84,70,70,80,81,87,56,87,12,87,40,63,10,7,22,25,81,53,37,37,91,13,72,35,57,16,50,34,70,37,45,30,77,22,46,17,14,35,98,72,7,92,21,76,70,43,68,77,83,89,70,73,33,99,99,19,57,86,75,34,33,40,11,69,70,15,6,63,67,77,76,13,34,46,64,98,68,24
k_40,77,15,22,65,7,73,65,40,52,8,64,17,89,95,62,38,54,86,100,17,64,98,86,100,3,28,47,13,91,100,27,53,91,58,30,98,30,88,85,95,31,90,28,71,5,89,18,16,29,71,51,6,18,7,97,93,76,100,75,1,20,49,65,21,76,47,81,35,92,12,21,5,45,53,46,6,37,33,65,64,69,59,66,90,22,44,68,3,32,45,95,75,44,68,30,25,86,66,51,96,52,28,45,97,78,39,34,39,36,36,61,27,37,20,43,51,2,63,80,48,41,20,47,39,38,45,46,68,92,57,42,46,58,52,19,7,100,91,81,26,66,58,18,16,63,60,30,87,29,11,72,91,90,54,26,9,74,23,71,36,92,65,17,55,76,25,38,30,26,2,68,81,53,22,86,81,49,44,7,73,61,33,70,11,5,59,36,78,88,12,53,72,36,48,27,68,100,88,38,81,21,82,56,30,71,64,20,26,3,13,79,25,39,32,60,9,29,92,10,71,13,82,96,23,72,74,52,38,62,6,58,66,12,11,30,12,65,56,77,36,37,93,80,76,49,98,61,50,73,16,98,93,11,14,2,6,93,21,64,100,45,69,15,4,23,2,51,26,49,36,25,50,45,44,83,34,87,29,94,21,62,16,40,41,72,1,61,9,16,30,80,99,76,93,36,67,100,21,28,70,4,54,65,46,5,72,47,66,93,20,29,54,35,88,97,29,98,12,24,72,63,52,64,13,84,82,45,34,16,41,73,66,63,95,88,27,71,6,18,46,87,79,100,33,95,54,78,84,92,70,90,55,11,64,31,47,93,2,8,52,40,74,67,4,49,68,63,62,41,95,98,5,44,82,76,27,76,7,19,63,83,7,62,20,7,2,89,81,12,75,65,90,80,100,33,63,89,16,94,31,46,55,17,85,63,23,80,61,51,1,70,66,30,96,59,53,72,51,34,38,79,100,61,89,39,56,64,46,14,18,14,67,80,28,77,75,47,14,62,62,52,19,10,9,15,17,95,27,90,88,66,98,95,49,89,72,53,61,94,90,52,93,96,92,94,97,81,72,83,35,72,99,58,77,34,41,33,98,89,4
k_41,97,41,69,88,67,73,99,84,96,18,85,70,28,6,84,24,11,100,84,53,9,17,93,45,5,7,54,70,9,85,53,26,74,16,64,5,57,50,15,36,11,2,7,11,8,31,36,27,88,3,48,24,91,96,68,20,22,5,52,50,34,53,72,40,87,1,71,19,63,22,23,85,19,76,6,61,27,69,70,3,96,16,8,19,61,82,50,6,99,27,29,64,53,55,44,82,18,27,69,3,86,22,95,89,100,96,25,72,26,2,95,78,61,36,58,8,50,54,33,34,21,8,36,28,19,34,2,25,92,47,41,57,47,58,20,28,8,73,18,63,37,93,38,5,86,26,38,93,90,19,60,31,64,47,38,7,82,70,9,26,2,30,59,86,56,38,78,95,92,77,74,49,17,4,56,8,19,67,67,87,84,92,55,31,98,36,80,50,69,1,20,59,5,47,11,36,15,40,39,54,36,72,71,32,59,9,61,58,29,76,98,29,65,99,4,60,49,34,62,29,33,81,21,4,22,92,50,93,33,35,6,41,55,27,11,72,5,58,88,100,19,80,97,76,5,47,4,29,91,52,31,74,80,19,90,23,71,62,4,19,93,16,22,46,4,67,50,23,64,29,60,56,36,53,8,44,97,54,14,20,81,40,2,100,12,90,57,76,52,91,75,54,53,20,69,27,91,3,38,44,64,47,71,13,40,93,4,14,75,27,100,19,82,36,99,67,1,25,27,86,76,28,30,24,50,41,33,77,15,55,6,36,22,68,68,36,60,31,33,11,67,93,56,9,32,20,97,86,76,73,41,93,52,4,50,6,40,38,55,91,77,96,34,23,99,73,23,65,48,71,22,30,70,70,18,75,76,15,57,96,65,86,70,92,38,24,4,4,24,31,86,6,31,23,95,99,87,20,56,72,19,57,52,93,17,35,15,22,72,31,19,97,25,3,38,37,55,76,35,54,44,86,53,91,9,1,6,62,27,18,10,79,39,22,25,87,78,92,30,39,8,76,20,60,78,92,85,19,20,83,88,6,42,29,84,13,88,72,70,91,65,3,51,19,7,26,26,68,78,86,51,82,61,17,17,44,99,54,83,69
k_42,92,9,28,52,29,85,52,63,72,94,4,65,51,74,56,56,69,9,10,31,29,26,62,82,85,40,51,93,26,2,100,41,34,31,40,25,24,98,22,12,76,79,27,86,68,47,1,12,47,21,47,56,43,62,74,50,14,41,72,15,59,53,86,56,92,6,44,55,93,22,5,55,59,69,98,77,63,49,47,35,76,70,4,71,89,34,85,94,89,73,67,84,6,36,34,69,17,80,63,72,90,12,70,48,97,88,94,78,51,99,35,7,62,2,15,47,78,86,19,59,99,15,84,53,11,50,32,5,49,35,35,91,48,82,18,33,55,47,35,68,57,90,50,27,45,70,81,100,49,98,54,92,29,97,1,49,52,64,14,51,68,50,42,66,29,8,20,9,55,21,93,32,75,100,88,45,15,49,69,94,36,37,82,29,39,96,13,57,33,2,41,32,4,52,71,70,8,29,64,75,36,66,34,68,8,79,88,69,27,32,93,22,25,8,41,37,60,84,72,76,5,78,74,75,7,83,83,62,23,55,30,26,69,3,94,21,40,61,13,86,47,9,60,53,96,79,66,65,52,13,10,85,32,12,87,66,91,43,93,53,50,80,83,18,40,53,29,5,24,77,94,42,76,15,5,63,52,27,19,72,16,26,70,42,29,89,10,35,29,98,5,32,17,46,72,82,7,3,72,15,13,80,31,55,26,95,64,57,59,14,63,96,63,15,3,53,32,32,36,21,66,27,56,79,19,89,11,84,99,33,57,44,55,21,38,76,44,55,18,80,12,21,52,30,93,87,76,90,32,27,53,41,27,57,33,93,74,95,91,69,11,25,95,44,62,31,74,10,47,33,66,71,26,57,30,4,71,6,17,28,97,95,77,47,16,85,29,87,33,28,53,29,51,94,3,28,98,1,21,85,56,56,70,1,70,100,45,13,35,1,97,44,81,68,52,91,39,82,66,94,8,43,63,24,6,74,31,22,64,55,73,99,13,13,75,26,24,19,84,63,33,4,22,69,37,75,13,79,90,42,20,65,4,26,41,45,1,63,54,96,71,38,45,93,63,22,98,23,53,17,30,32,91,51,48,36,84,24,30,91
k_43,57,48,99,5,68,91,12,38,36,22,38,13,62,52,49,74,8,29,15,34,28,29,84,24,38,59,100,14,47,76,56,92,77,66,36,69,27,14,83,58,71,65,34,8,49,14,80,59,14,70,51,28,45,73,60,57,99,62,46,86,85,72,89,17,61,100,43,47,60,21,92,69,19,47,25,99,17,78,29,94,63,58,82,49,78,74,43,76,55,84,64,6,18,64,1,56,16,61,28,64,26,58,41,36,11,64,6,10,9,52,11,75,71,69,98,46,68,98,47,21,47,87,13,11,38,24,86,40,86,70,20,12,86,100,41,100,11,29,69,11,95,52,5,39,13,64,83,41,95,96,23,31,40,85,84,89,74,53,1,94,31,29,13,46,77,48,90,32,30,2,15,10,93,27,80,76,13,25,72,97,18,44,95,98,97,11,8,27,72,4,97,92,70,57,32,93,38,70,10,67,32,62,55,36,95,16,20,15,24,79,52,81,4,72,73,11,12,36,2,14,67,74,9,70,4,27,89,58,79,32,50,71,71,9,38,5,43,75,76,53,93,12,42,65,12,55,98,24,60,90,98,85,94,82,66,96,86,28,21,28,82,89,44,70,45,99,36,55,25,55,30,85,51,19,15,85,4,66,38,89,69,59,75,33,71,80,21,45,4,86,76,69,92,69,94,16,53,76,18,29,16,71,45,81,63,5,55,41,66,83,4,68,20,17,93,57,74,84,63,94,59,68,39,63,21,47,15,12,28,75,52,14,25,86,38,50,36,76,38,62,60,10,11,10,86,40,47,79,14,91,6,41,97,58,14,62,31,15,54,26,13,12,55,93,2,41,17,42,98,90,95,90,34,74,35,43,6,52,83,86,37,43,6,57,52,18,2,71,22,58,73,63,64,86,40,51,81,15,53,79,44,10,54,89,97,23,91,21,11,77,14,94,98,28,40,16,1,8,55,12,23,24,80,87,5,86,4,62,90,91,11,98,24,69,98,19,40,27,11,96,96,84,61,57,61,35,53,19,4,97,10,12,74,68,29,73,68,90,65,22,60,50,100,65,82,18,89,5,15,45,3,16,7,54,39,31,39,49,29,92
k_44,41,45,63,87,74,49,23,59,60,22,49,83,3,18,49,75,41,61,58,2,91,75,63,11,71,3,54,91,12,48,68,79,28,18,81,92,91,97,90,96,61,97,14,22,7,7,47,90,16,15,33,60,93,4,93,35,54,45,88,97,32,23,74,4,77,66,22,56,49,13,57,31,90,44,67,44,84,51,100,82,66,84,47,65,65,3,85,97,55,97,59,51,30,1,8,25,22,62,13,64,3,10,30,88,29,28,4,96,36,39,64,20,13,85,45,35,3,17,14,47,7,23,9,71,47,91,66,25,39,26,48,40,28,2,83,26,62,69,78,92,50,16,45,37,30,52,14,16,19,55,5,99,36,49,99,13,55,42,67,42,13,24,29,47,29,11,46,66,2,45,95,51,50,8,86,88,1,4,5,7,7,26,76,89,1,39,3,96,6,87,79,43,38,1,39,48,96,4,71,90,56,1,7,39,35,59,70,46,70,77,86,37,9,36,10,29,34,90,25,98,4,42,21,61,65,70,82,21,58,65,72,22,4,66,100,8,40,29,87,38,1,91,39,33,75,53,36,14,23,20,3,72,99,77,50,40,97,50,50,76,17,74,70,43,84,72,53,60,52,11,10,97,38,25,21,33,19,2,47,19,21,83,3,92,89,69,62,68,41,83,29,22,42,29,22,47,19,17,14,59,74,47,24,12,18,20,16,62,61,71,66,3,88,65,86,21,65,75,76,84,14,48,1,65,94,17,79,43,99,13,96,46,27,69,59,11,10,33,49,87,47,80,6,30,72,79,62,86,95,16,12,55,10,99,68,41,72,11,25,46,47,34,90,10,34,78,62,30,19,84,78,53,13,52,100,92,97,55,82,26,86,5,21,39,93,79,10,26,46,75,21,29,58,67,46,46,34,98,84,43,34,17,29,86,64,69,82,88,96,87,31,72,38,9,100,100,11,36,71,10,74,78,84,45,34,14,28,63,6,74,51,38,48,62,8,49,36,30,60,69,17,70,35,19,89,42,91,50,100,15,87,37,11,38,40,89,58,34,13,77,62,51,27,5,74,45,69,64,80,41,83,98,49,18,17,50,82,58,3,50
k_45,4,51,17,100,24,89,51,39,76,1,91,17,66,67,5,12,33,55,62,16,90,21,56,30,77,15,90,43,19,70,58,65,74,74,86,24,74,96,33,79,3,90,21,2,64,53,15,52,60,81,12,44,19,39,64,19,18,4,55,95,27,50,24,35,67,7,49,15,88,18,34,3,14,12,37,45,72,5,73,31,90,34,59,94,54,34,61,23,12,34,44,15,30,2,39,99,34,18,7,61,86,26,17,7,55,82,66,18,19,88,20,21,21,36,2,96,58,37,50,1,86,91,100,49,42,94,98,39,30,11,57,70,54,80,56,76,21,67,1,69,56,83,88,11,48,37,28,10,30,5,21,57,16,72,59,24,33,20,36,1,60,92,92,29,79,91,60,91,78,71,52,44,42,51,11,33,70,40,66,93,27,13,81,17,84,99,16,39,36,9,54,49,85,58,66,23,73,41,70,15,2,13,89,33,85,5,12,79,8,19,12,75,93,48,100,14,86,29,55,100,8,38,30,20,99,51,50,30,97,62,26,91,56,76,2,69,61,53,99,60,45,55,9,18,32,15,44,7,33,24,63,35,13,46,80,33,65,49,58,48,40,43,86,54,14,45,55,64,34,32,78,12,10,11,48,25,71,6,25,64,39,73,38,82,64,47,37,86,69,26,31,89,76,9,59,76,36,27,3,8,32,65,38,83,70,12,83,32,57,53,86,8,30,70,73,24,71,89,100,33,24,54,68,73,42,66,89,58,34,17,7,61,57,17,17,47,4,68,54,8,91,85,96,21,83,93,92,96,99,94,69,62,45,89,21,14,20,44,16,52,37,48,99,78,60,5,56,4,19,38,19,31,18,46,30,39,24,84,13,53,84,13,30,35,72,23,80,70,5,57,76,62,21,97,50,3,59,64,14,57,97,36,84,62,78,19,29,4,62,100,89,10,38,62,54,13,53,4,2,54,46,77,89,43,63,98,48,34,78,92,14,34,67,40,9,14,47,65,42,59,77,45,36,50,77,12,60,41,92,14,4,3,26,6,83,17,60,75,44,73,40,97,87,9,5,41,29,63,75,71,95,58,78,23,51,5,22,65,26,58
