commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_35,95,82,40,88,2,7,94,34,83,9,75,39,96,36,43,14,71,57,2,7,42,17,74,20,88,60,26,22,26,50,94,37,36,47,53,38,33,80,63,18,56,8,1,54,80,98,70,10,60,67,25,68,84,62,63,84,58,100,46,29,56,97,31,89,7,13,82,39,79,53,33,86,12,93,51,56,53,36,14,58,65,41,35,88,91,6,69,52,43,34,28,10,64,8,5,2,12,17,18,7,37,63,8,57,41,21,70,53,49,38,3,94,49,13,13,71,92,39,96,43,16,94,18,54,67,100,16,12,69,94,45,71,53,76,50,2,85,95,48,56,34,90,42,100,15,6,74,79,79,60,85,78,64,75,14,61,6,21,89,74,45,83,44,44,79,54,20,20,79,46,92,19,55,54,6,48,60,13,1,3,79,84,39,75,37,52,27,62,42,72,83,50,61,85,47,44,95,26,26,56,24,2,69,82,15,30,56,32,46,39,78,30,67,37,23,83,57,9,25,17,9,73,52,3,76,28,11,66,5,88,98,86,87,51,14,54,68,49,49,11,56,96,52,50,60,29,55,96,1,33,4,38,88,50,54,58,73,65,96,57,20,52,31,99,28,67,37,64,44,73,9,85,59,40,76,98,84,69,55,10,60,24,52,39,4,14,62,88,15,55,45,7,9,7,32,52,93,63,26,16,83,67,73,82,48,38,74,28,37,26,40,44,8,17,90,25,82,29,42,61,88,21,24,82,3,77,46,81,53,23,65,7,22,20,67,3,47,75,64,70,46,54,69,87,26,61,18,31,56,62,77,60,45,49,6,23,9,1,24,29,42,14,57,74,96,64,3,43,17,29,9,51,55,39,10,75,53,20,38,43,74,48,36,39,92,69,19,5,87,80,57,65,12,100,73,100,37,70,95,25,4,11,7,78,22,94,85,89,22,38,19,95,45,8,10,56,66,96,62,68,90,100,15,98,89,23,88,54,64,91,48,44,86,8,14,44,63,13,23,41,48,70,2,25,85,86,4,52,41,89,40,93,66,55,56,15,32,18,22,47,66,2,88,80,63,82,79,44,38,68,36,30,23,68,56,79,18,14,95,31
k_36,79,36,22,45,67,58,16,98,91,87,99,84,55,65,11,33,57,15,10,97,29,89,96,89,8,99,92,15,79,23,43,83,79,77,25,50,13,54,10,42,64,69,9,77,37,68,7,10,99,56,94,1,61,68,9,94,74,10,69,61,84,85,91,60,88,54,7,58,19,43,45,85,14,86,100,60,58,66,20,81,58,18,31,88,87,72,62,1,88,18,3,33,42,31,9,4,13,43,7,13,1,26,48,43,81,88,20,80,47,33,52,4,37,29,56,62,72,94,26,32,27,55,65,45,65,99,30,99,30,55,75,98,91,40,65,59,30,36,54,55,51,70,3,57,32,30,20,13,91,57,81,81,40,33,7,33,47,46,65,39,93,48,93,30,67,13,81,31,11,17,40,14,5,45,10,71,78,57,38,67,56,70,78,78,25,46,40,20,20,98,7,38,76,75,53,90,84,8,10,9,83,27,93,64,5,17,90,92,9,47,68,9,39,76,24,77,23,41,85,58,77,9,9,13,19,70,83,66,89,41,49,37,38,34,89,91,50,93,47,49,24,91,50,51,18,75,65,75,32,49,43,47,26,92,42,97,45,96,33,7,46,11,48,43,88,43,27,42,82,37,57,44,5,54,29,44,10,28,82,57,10,100,67,78,40,73,13,55,82,41,85,13,73,28,19,47,2,21,30,59,1,34,36,73,33,6,41,63,76,85,39,3,71,18,73,3,21,40,50,50,78,95,100,44,1,71,45,89,50,52,38,3,26,96,2,3,66,40,6,24,80,91,19,68,97,22,12,51,76,87,99,5,22,15,22,69,59,52,78,39,64,39,2,68,2,63,60,44,51,58,92,9,47,14,11,95,63,28,34,70,60,12,26,43,49,62,33,63,35,5,24,38,67,77,71,91,83,39,68,94,45,14,15,43,95,90,81,12,50,80,43,15,82,10,40,32,97,44,73,72,81,27,1,49,20,57,52,73,99,14,63,46,59,10,14,11,73,100,52,82,37,55,57,96,12,12,59,18,7,16,51,7,72,33,21,10,26,36,61,61,66,68,19,82,89,95,56,92,52,5,95,52,85,3,37,74,66,47,19,19
k_37,32,17,36,61,51,78,72,28,84,95,62,9,100,9,62,52,5,7,64,12,30,14,67,30,3,75,83,9,9,58,89,19,55,95,88,40,1,75,85,74,26,12,10,50,74,97,12,92,21,17,100,93,53,6,47,54,79,17,51,22,24,39,72,64,74,9,72,59,60,11,94,87,57,47,6,77,28,41,47,75,8,1,65,48,25,48,79,26,84,36,88,14,48,45,41,55,67,79,73,71,89,30,83,15,43,83,94,54,81,5,46,64,91,29,99,70,19,19,37,74,89,90,91,78,32,72,99,71,99,60,35,25,77,50,49,18,23,78,73,9,98,43,42,27,11,51,90,85,35,87,93,65,46,25,73,51,18,33,99,41,63,6,97,15,12,77,26,80,36,47,94,67,33,75,69,40,85,98,20,19,83,27,78,10,71,34,11,68,6,24,83,78,66,87,48,19,15,26,48,20,27,78,100,84,19,9,53,83,44,79,1,28,18,28,90,75,6,55,5,12,48,91,7,81,45,14,80,34,19,90,29,97,31,24,22,19,57,48,57,28,62,21,46,79,56,48,9,32,97,3,20,100,35,83,87,92,66,85,63,46,14,19,29,76,82,2,23,98,87,35,80,38,46,77,9,53,85,18,80,80,73,53,12,40,25,75,2,93,84,38,11,41,3,70,8,82,92,19,54,91,43,13,93,81,93,41,17,49,49,12,97,57,3,60,67,64,27,68,52,57,26,92,11,60,62,91,84,31,44,14,1,68,86,62,52,33,45,87,70,23,19,37,3,93,5,51,7,36,93,77,1,50,20,79,9,22,83,2,98,5,42,35,62,12,59,65,56,44,72,7,46,72,22,39,37,58,21,20,99,49,1,26,92,42,39,59,79,85,58,7,14,71,60,53,61,11,8,59,6,27,88,82,7,99,97,78,33,12,63,30,57,53,94,44,88,18,66,86,22,42,9,36,36,49,47,10,8,54,32,93,49,48,5,79,29,88,15,82,28,70,93,76,74,98,88,51,80,89,51,21,56,17,42,87,49,67,82,61,2,62,26,59,60,87,7,20,98,97,32,67,21,80,75,56,51,60,43,20,91,67
k_38,33,29,18,5,10,72,45,1,38,55,38,41,84,100,42,92,18,18,34,62,58,80,14,6,65,88,47,21,10,77,1,63,2,56,11,63,25,72,26,35,4,45,71,18,82,99,34,79,44,28,13,6,87,3,88,4,25,11,78,37,91,1,41,18,73,45,33,28,93,27,9,79,80,85,100,77,88,98,88,87,64,83,16,27,66,56,12,73,62,19,49,13,56,82,87,53,51,100,65,16,34,45,26,29,78,11,79,52,79,31,20,54,23,1,96,89,98,79,25,14,55,6,99,30,59,84,42,28,87,64,24,79,57,5,14,31,27,21,42,27,67,82,35,54,37,5,2,11,46,66,87,89,40,39,90,62,33,44,3,47,12,1,95,8,37,76,57,7,81,68,61,69,45,69,33,72,34,17,10,38,88,57,38,71,39,63,60,13,43,47,91,78,36,15,86,70,99,92,6,19,31,6,90,39,51,25,84,42,88,69,18,7,33,23,70,51,15,50,71,39,22,28,78,79,90,65,41,41,39,7,10,92,51,54,74,24,79,59,11,51,92,70,24,19,1,16,59,49,43,53,78,30,9,78,93,64,62,42,6,21,56,84,9,16,47,6,89,66,38,39,3,93,83,42,70,51,13,66,14,63,40,3,7,80,94,29,71,50,40,84,26,57,81,3,22,31,34,42,38,98,30,4,53,96,49,20,84,54,28,53,6,10,97,41,58,67,26,4,6,76,25,63,8,38,60,21,35,20,46,3,40,19,20,15,89,18,89,38,72,30,10,72,23,1,19,22,76,35,48,53,65,2,1,36,50,20,22,99,99,13,19,56,78,30,67,66,34,8,72,71,82,98,70,29,38,86,34,57,93,42,85,65,87,22,64,49,41,90,38,55,58,62,69,7,67,44,49,59,71,62,63,76,44,23,40,60,44,31,1,11,76,26,28,97,34,56,6,50,66,43,65,90,30,35,66,99,33,31,18,26,92,31,43,59,37,65,47,88,3,48,60,91,47,1,96,4,15,22,52,66,53,42,13,47,43,65,41,11,26,17,62,98,68,73,72,7,64,53,42,57,47,76,5,55,94,56,67,56,25,48
k_39,45,67,42,71,31,40,35,32,37,69,69,50,57,46,78,95,67,48,56,9,82,26,2,20,66,25,44,96,39,10,43,45,35,10,46,71,94,29,95,23,42,85,80,85,7,41,81,70,68,87,83,49,68,30,78,33,84,54,43,10,6,16,65,98,11,76,93,100,75,78,87,10,78,94,85,3,23,96,29,59,16,40,6,26,34,50,23,18,26,31,100,9,49,33,97,22,90,51,79,78,37,91,81,45,62,23,12,81,48,87,13,3,61,69,5,46,2,15,34,44,25,1,84,83,23,14,83,85,91,48,82,12,88,26,77,54,15,43,11,26,63,96,31,36,66,20,54,52,83,16,60,87,15,55,50,69,25,75,46,50,24,3,35,72,11,3,95,13,83,77,59,16,7,83,52,6,84,37,90,16,63,47,34,86,95,60,17,95,69,34,30,33,73,20,37,95,61,20,68,75,62,99,59,38,47,68,56,6,9,32,50,3,62,18,23,68,36,58,65,9,7,32,17,3,50,43,70,39,94,12,81,54,49,77,100,4,38,79,50,75,82,46,30,84,67,50,99,10,94,17,37,41,54,64,38,62,15,34,54,39,8,6,68,51,77,72,79,56,82,97,41,100,71,77,85,50,49,39,3,51,50,14,84,60,84,51,29,22,44,62,100,19,62,61,28,10,24,37,96,28,9,59,6,66,33,41,81,50,70,31,4,45,27,86,57,45,76,53,49,95,45,52,99,77,68,28,8,32,12,35,26,27,48,39,72,11,68,14,82,75,94,29,23,39,50,69,59,88,37,90,95,27,76,28,97,27,22,93,59,85,61,83,83,84,23,15,71,32,11,18,64,10,9,69,40,94,65,92,72,18,65,75,44,33,45,28,27,92,89,76,84,73,30,59,20,61,98,34,39,31,93,93,10,49,47,62,42,75,16,17,72,98,89,53,99,3,64,48,1,66,17,76,60,99,93,10,38,27,84,79,97,61,46,66,22,91,76,56,20,100,60,89,6,96,24,31,76,28,58,22,25,78,84,46,40,61,89,93,43,33,72,83,13,8,71,49,95,28,17,30,25,31,24,31,18,28,64,13,45,28
k_40,29,25,87,53,10,29,21,10,10,33,44,84,25,15,19,75,20,47,26,58,81,30,100,100,7,10,62,72,23,54,83,56,14,92,95,34,62,92,42,23,38,57,2,34,21,29,83,41,37,14,86,79,59,34,93,10,34,81,48,62,64,77,53,56,3,59,39,68,88,97,16,35,76,74,14,5,17,81,59,45,11,41,14,78,96,56,12,48,9,60,47,9,27,29,97,3,59,74,54,60,25,89,58,51,57,39,26,59,75,31,96,79,92,23,22,97,73,84,68,32,26,16,75,92,55,69,58,10,45,21,38,99,91,13,100,31,17,36,21,13,62,31,86,83,82,77,15,83,1,3,8,89,8,14,97,92,33,84,7,65,82,73,69,14,80,86,55,75,15,57,61,88,83,7,73,8,37,41,9,95,1,18,49,56,45,70,20,86,13,50,65,5,57,12,9,28,91,7,41,9,35,12,100,42,76,41,71,21,12,19,68,100,8,92,73,61,30,81,5,26,97,2,9,17,99,10,34,4,36,44,56,11,78,65,13,38,41,10,62,26,86,43,44,35,99,12,99,22,56,55,93,14,13,3,56,66,17,30,89,75,56,22,54,6,25,52,4,31,22,32,75,18,21,85,25,24,56,23,93,80,65,100,19,37,85,85,16,15,56,32,16,36,60,93,28,41,94,70,93,45,67,24,49,42,97,34,6,82,6,17,61,67,15,94,34,32,25,4,20,100,92,65,52,50,17,2,82,99,9,75,9,78,95,20,39,27,79,90,55,6,76,4,60,40,46,2,63,99,75,29,24,81,44,38,7,63,7,20,8,35,39,77,37,11,38,47,78,84,40,52,68,65,21,1,12,46,56,94,16,72,78,32,13,100,23,63,5,10,92,66,78,87,81,90,71,30,11,78,97,93,69,67,22,61,78,21,41,89,30,89,60,25,25,82,89,15,61,14,67,52,77,44,52,94,35,86,18,59,86,17,79,87,100,34,25,43,73,76,53,28,55,63,69,43,82,82,61,54,39,98,61,6,17,9,79,80,24,61,92,37,72,10,43,97,29,10,41,24,88,94,83,61,47,58,44,47,43,63,17,84
k_41,57,83,20,67,92,32,2,39,17,72,72,84,16,29,60,62,98,5,47,99,7,4,27,34,50,68,62,71,57,30,97,91,100,11,84,71,84,70,55,42,16,32,28,72,44,59,98,9,14,87,42,38,56,32,32,46,55,8,31,34,45,40,65,7,86,20,50,13,33,91,86,26,11,31,47,5,57,69,14,11,11,1,64,48,10,66,2,53,1,84,92,48,91,17,49,52,5,15,8,18,93,34,25,77,51,9,44,41,41,15,59,64,91,88,8,56,30,89,23,7,86,4,91,21,31,36,96,16,39,18,97,93,29,40,34,67,100,35,38,94,22,82,68,70,28,52,25,7,26,28,71,21,43,84,50,84,26,92,95,35,1,48,79,64,60,60,94,44,75,80,33,27,51,10,50,39,88,79,9,60,38,97,10,48,55,34,64,49,41,69,79,48,48,99,89,41,23,83,6,31,80,24,85,93,62,60,1,58,60,22,14,45,77,5,10,13,23,70,86,98,29,99,84,25,12,68,15,67,3,35,79,39,60,40,11,79,31,81,66,44,59,26,62,44,75,7,72,93,46,46,42,81,46,84,68,73,81,32,55,68,54,67,63,72,80,19,65,84,30,58,75,6,9,54,61,90,74,75,3,59,54,84,24,79,17,95,83,97,52,1,60,100,52,74,84,87,54,79,19,16,23,61,30,16,14,6,53,82,71,41,37,100,25,57,92,35,73,56,67,56,24,5,10,20,33,1,84,64,100,38,80,57,52,96,59,79,91,73,11,62,43,12,92,57,96,66,12,97,73,94,21,80,75,82,21,80,71,73,24,23,21,91,27,47,36,99,34,43,95,66,26,57,48,82,41,2,2,52,29,75,32,67,67,57,87,79,70,83,70,70,14,82,97,69,32,69,79,78,77,31,74,36,91,11,76,20,86,53,81,13,53,88,7,74,90,31,37,78,8,89,75,50,8,50,22,46,3,38,29,52,93,20,8,92,13,1,79,15,87,31,65,36,11,76,76,6,100,42,89,43,58,50,24,81,87,51,96,18,19,93,48,33,67,45,11,9,94,58,81,58,49,42,46,76,95,51,54,89,88,59
k_42,27,28,42,66,69,63,48,14,49,73,80,68,62,9,2,1,37,78,95,73,93,13,76,63,92,2,3,98,54,1,87,9,37,93,25,79,83,87,32,76,2,39,92,34,95,36,68,96,77,78,22,35,30,69,28,55,14,20,98,94,21,43,69,64,80,34,62,56,91,50,43,77,11,33,38,15,33,21,64,65,40,46,39,20,10,13,9,73,31,44,68,48,39,96,1,32,92,63,41,15,1,29,57,85,57,26,69,97,15,65,31,28,94,22,98,11,64,66,83,13,16,23,71,82,63,17,61,52,19,26,61,1,44,93,92,90,27,13,61,51,66,13,48,74,99,65,89,35,7,73,32,29,18,61,12,99,22,58,34,77,17,44,84,64,66,67,1,79,44,28,31,27,40,49,74,75,54,11,8,40,13,5,81,54,71,62,26,100,99,100,92,18,77,43,7,33,66,75,95,41,28,39,6,92,55,41,80,24,42,49,20,43,41,46,29,98,32,38,68,98,11,92,30,49,13,53,38,57,19,74,19,50,4,35,88,95,21,20,52,2,29,60,52,97,64,19,99,82,59,98,43,6,9,98,1,23,17,84,22,85,72,83,91,75,3,88,87,4,6,2,42,45,61,14,33,100,53,13,27,2,91,70,98,7,78,28,40,2,24,92,98,54,4,88,42,74,19,5,36,52,16,69,16,86,85,47,95,10,80,58,25,48,38,66,7,48,23,82,29,77,31,79,28,88,75,77,60,1,92,75,78,59,78,60,96,75,33,48,44,17,83,17,93,48,6,92,75,49,50,26,41,31,63,31,1,24,42,36,12,42,6,31,59,17,34,71,23,62,34,62,46,60,97,46,66,59,70,11,10,95,36,48,6,3,33,34,37,11,68,39,56,49,85,45,64,92,39,93,1,89,7,82,36,13,63,69,35,20,57,49,70,70,95,100,25,93,20,66,96,69,71,94,22,80,5,14,15,84,24,79,14,73,2,14,27,14,21,33,20,85,99,25,82,12,42,56,30,92,83,63,91,42,16,91,93,100,34,93,5,5,37,17,36,71,74,64,33,91,89,47,46,28,12,53,46,2,68,62,65,33
k_43,88,93,28,12,44,1,18,86,84,76,90,4,54,89,94,63,58,4,89,46,10,63,73,67,6,100,19,64,85,8,48,74,9,52,4,2,59,51,79,55,88,56,89,5,51,30,3,21,32,83,65,77,62,77,61,78,17,48,94,86,7,43,81,3,86,49,40,12,47,9,51,12,67,71,8,4,29,44,23,82,52,4,22,69,51,93,52,6,39,13,24,86,69,34,4,25,34,24,94,69,37,78,97,42,50,91,90,44,69,41,69,70,88,19,40,74,25,38,13,67,19,78,69,72,87,17,67,35,18,9,78,80,31,30,62,23,91,77,73,53,51,44,88,12,50,34,93,11,86,56,62,71,70,81,74,55,79,15,21,74,32,100,27,85,65,92,99,19,75,33,78,27,32,91,34,1,51,44,31,92,74,78,5,19,74,25,87,55,68,9,66,34,7,33,13,11,94,44,91,85,54,20,18,46,84,38,74,18,95,29,83,19,69,38,62,8,19,78,64,55,26,29,90,20,24,24,25,72,66,83,44,100,27,63,25,30,38,32,76,9,44,40,78,77,26,46,22,11,26,23,52,95,71,13,23,56,16,58,24,87,2,77,88,27,70,19,86,76,98,38,72,29,85,8,89,54,92,76,50,61,12,51,5,88,92,1,91,68,76,94,82,38,30,56,28,71,9,3,26,94,74,48,75,30,83,91,100,81,45,11,56,98,44,93,13,59,36,31,91,79,10,67,57,30,56,87,57,91,41,40,13,63,2,51,23,12,7,15,77,26,37,1,99,72,73,40,100,61,76,79,25,23,86,61,39,24,38,19,84,68,95,42,78,40,71,15,54,6,76,92,80,40,53,67,82,38,69,79,84,52,81,55,77,31,6,18,13,34,71,35,18,91,38,51,34,6,54,21,90,18,8,47,30,97,81,8,78,16,33,33,7,41,8,79,79,62,63,81,68,70,46,90,75,91,23,8,5,20,77,12,49,22,75,26,75,85,16,75,99,24,29,82,100,87,11,67,47,74,71,47,50,77,97,79,15,12,70,20,63,1,6,34,93,51,12,60,34,25,77,73,28,27,3,13,36,61,75,58,70,69
k_44,7,57,67,63,87,53,88,33,99,2,58,85,93,70,61,52,15,89,72,33,73,22,95,18,45,45,90,6,47,10,15,90,98,26,8,29,29,84,88,36,76,18,5,84,53,37,15,22,10,54,60,79,89,30,49,52,62,11,67,94,99,7,99,25,10,58,83,99,19,26,66,60,22,14,41,3,37,70,100,6,62,56,11,85,73,41,82,92,49,29,40,23,41,71,71,20,56,7,100,74,27,41,24,71,60,52,31,80,94,78,40,58,7,78,89,30,10,34,17,80,13,80,28,60,91,62,2,98,90,51,87,24,79,64,100,70,3,4,87,68,67,24,71,33,92,80,83,66,74,84,40,29,12,6,45,4,86,69,73,83,49,7,47,91,61,37,95,58,7,100,15,74,89,82,12,39,22,82,52,52,78,33,28,90,91,10,39,94,34,47,97,65,29,3,76,12,77,42,72,91,41,98,39,62,55,97,44,20,14,46,57,98,96,26,36,52,13,28,5,73,2,31,32,21,61,96,27,67,100,67,25,2,94,48,25,45,100,80,22,51,26,93,2,23,16,46,93,12,90,13,44,75,75,13,45,60,3,41,97,21,73,19,73,5,1,10,18,47,75,40,13,2,24,8,22,69,19,37,51,11,43,37,41,38,39,18,51,15,26,69,37,78,59,26,37,100,45,54,27,7,80,66,70,24,14,30,98,40,23,57,45,11,81,37,53,8,29,8,83,77,48,89,94,91,16,41,83,53,62,17,62,56,28,79,71,23,48,41,4,66,66,81,61,22,88,31,69,5,87,21,24,41,6,54,91,5,30,92,21,11,10,54,5,58,19,73,59,93,96,53,8,52,22,19,46,78,90,78,56,73,17,68,54,70,58,44,72,44,75,95,33,38,100,80,52,14,59,100,39,52,53,69,62,77,52,89,35,28,24,29,99,10,92,29,21,9,69,70,14,12,54,48,83,5,90,8,76,27,49,31,89,26,10,94,6,29,19,56,56,19,56,76,31,13,87,67,15,79,65,58,13,15,53,29,51,81,38,38,84,71,25,44,20,88,24,84,24,86,81,32,55,63,40,24,68,72,77,90,60,89
k_45,91,61,18,86,53,61,69,96,45,4,23,73,27,55,43,84,50,57,2,40,99,47,57,63,89,50,53,26,71,46,47,71,5,3,20,95,37,3,40,61,8,85,67,12,7,52,66,38,73,78,83,69,99,37,88,98,83,98,78,73,97,64,97,22,98,61,84,71,12,96,89,27,78,17,19,43,20,87,75,88,93,58,32,48,61,28,61,90,80,58,11,62,48,31,41,66,93,8,41,72,24,51,90,62,4,90,30,48,81,84,52,34,97,69,16,53,3,42,9,82,22,45,54,71,46,9,12,95,65,12,57,98,25,63,56,32,29,11,17,89,87,9,31,71,86,53,40,34,92,20,19,86,93,67,63,95,91,37,32,17,54,53,53,4,56,89,61,77,55,53,32,91,10,85,83,26,29,90,51,58,32,58,57,39,10,14,55,62,96,11,85,41,66,83,88,33,62,87,82,64,59,63,39,62,88,73,83,24,32,28,36,28,83,39,84,65,51,57,11,34,76,10,31,61,64,71,44,96,12,36,58,71,73,30,88,88,70,78,30,37,58,21,96,82,38,1,14,49,12,43,88,40,81,62,86,44,65,77,32,80,66,89,60,35,95,85,7,84,30,29,12,86,15,44,67,64,80,60,13,90,27,26,45,8,36,11,44,28,58,11,69,11,95,38,45,70,69,90,68,26,57,77,59,16,5,55,95,9,67,33,63,26,75,15,86,3,18,90,63,7,97,4,87,51,96,72,28,17,91,69,50,32,78,11,77,12,34,81,93,94,92,98,99,76,64,68,45,56,83,55,52,2,83,63,77,56,7,53,90,83,88,18,49,11,69,66,39,62,56,79,92,41,94,7,61,34,55,23,44,13,45,55,52,47,41,89,3,10,42,56,17,38,47,55,19,88,92,41,19,73,81,81,81,26,46,10,2,90,12,94,63,79,24,52,45,57,85,45,98,89,98,78,36,94,60,59,12,49,11,54,46,59,47,90,24,37,90,95,86,38,77,93,42,24,68,24,70,27,30,52,66,40,11,75,88,55,57,98,52,15,48,36,4,49,74,51,4,60,28,85,12,47,96,5,48,94,3,43,93,42
k_46,12,16,98,45,31,40,65,66,92,50,33,79,65,97,69,14,32,96,52,38,65,63,21,21,61,18,88,63,37,39,91,93,99,96,57,70,60,55,43,98,36,81,84,32,73,34,7,81,54,6,61,47,60,97,95,73,85,1,68,53,11,57,9,17,97,51,91,95,15,66,28,34,95,69,38,43,80,44,31,36,34,33,99,28,99,50,82,70,97,56,80,98,97,99,9,41,37,82,74,16,48,5,37,1,71,1,94,51,60,31,90,99,2,20,92,100,50,1,91,31,77,94,82,51,20,13,33,19,79,36,77,83,92,32,50,3,8,78,22,84,94,1,1,55,43,63,63,61,66,88,24,8,30,49,84,30,6,53,14,36,98,15,5,85,58,62,16,99,12,8,40,92,9,6,88,35,82,74,52,90,7,52,21,4,41,75,17,40,33,15,68,54,63,79,27,45,68,1,96,46,44,71,26,2,28,98,73,7,72,88,59,90,73,34,85,67,4,75,34,28,89,38,81,3,45,37,83,44,48,37,15,85,3,26,66,63,92,34,86,58,8,29,29,54,79,66,88,39,2,10,99,47,60,83,35,72,14,56,34,85,65,44,33,43,50,99,10,70,25,41,69,48,88,59,76,91,6,93,66,94,56,92,92,4,64,76,91,68,51,14,76,2,12,73,43,83,2,36,91,43,37,87,46,32,12,68,59,27,36,86,68,60,9,53,7,96,4,25,71,32,21,78,65,93,39,23,72,70,6,33,15,93,92,11,37,60,15,11,52,18,13,42,72,90,42,4,68,31,47,2,19,78,79,61,41,28,69,82,27,7,82,95,66,39,46,62,33,83,7,53,91,4,66,33,53,31,90,42,60,26,35,45,25,8,2,80,1,94,69,13,44,95,19,49,69,30,7,21,70,58,52,94,40,75,38,18,18,77,41,87,20,20,1,18,23,34,67,83,14,76,82,24,23,58,84,52,98,76,23,87,88,96,38,18,17,45,25,28,33,12,60,7,44,28,88,57,53,71,22,34,86,90,85,100,79,88,12,28,20,30,7,15,4,96,1,50,49,42,34,20,79,91,88,26,58,69,81,78,21,29
